,Model
176,"Comanche, Navajo, Cherokee, Lakota Sioux, Apache, Choctaw, Chippewa, Blackfeet, Seminole, Inuit, Crow, Cheyenne, Hopi, Iroquois, Pueblo, Zuni, Tlingit, Yupik, Tlingit, Haida, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit, Tlingit"
178,John F. Kennedy
179,Theodore Roosevelt
180,California
181,"Colombia, Peru, Argentina"
189,Scissor Sisters
190,The Sex Pistols
191,Spain
192,"Granada, Seville"
193,"South America, specifically the Andes Mountains"
194,Pyrenees
196,Las Vegas
201,Gianni Versace
206,Drums
208,The Smiths
210,Gollum
212,Pittsburgh
217,Marcheline Bertrand
224,Democratic Republic of the Congo
225,The Zambezi River
227,AC/DC
230,"""Up, Monsters vs. Aliens"""
234,Mel Brooks
244,Brideshead Revisited
259,Benny Goodman
262,Win Butler
266,Buenos Aires
267,Juan Perón
269,Earth
270,Uranus
271,Plato
275,Jerry Bruckheimer
281,2001: A Space Odyssey
283,Boston Pops Orchestra
290,Piano
296,Michel Hazanavicius
300,"None, as there are no Christian-majority countries in Asia."
306,Countries
307,Abraham Lincoln
309,Memphis
318,Fats Domino was the first white music star to record on Atlantic through its sister label Atco.
321,Madeira
325,My Fair Lady
327,Georgia
331,Mike Myers
334,Glenrowan
335,Western Australia
336,Western Australia
337,South Australia
338,Don Bradman
340,Cricket
342,Vienna
344,German
349,Martin Scorsese
354,Portugal
356,New York Yankees
359,Iraq
369,Gerry Rafferty
376,Ravel
377,Christoph Willibald Gluck
386,United States
392,Illinois
402,Blackpool FC
403,James Bond
405,Piano
406,Bob Kane
409,Louisiana
419,Prasutagus
420,Germany
423,"""Only Fools and Horses"""
426,Greg James
427,Brian Wilson
434,Paul McCartney
438,George Harrison
439,George Harrison
452,Minsk
453,Minsk
458,Europe
459,Kristen Stewart
462,Vince Edwards
464,Burkina Faso
466,Lombardy
467,Norway
473,Suede
478,"Tom Hanks, won the 1995 Best Supporting Actor Oscar for Forrest Gump and the 1999 Best Actor Oscar for Philadelphia."
482,Danny Boyle
484,Gosford Park
485,Barbra Streisand
486,Adele
487,"""The Hurt Locker"""
488,Unforgiven (1992)
490,The Godfather Part II
491,American Beauty
505,Destiny's Child
513,"Warhol, Andy painted Mr and Mrs Clark and Percy, and a Bigger Splash."
520,Saxophone
522,Lady Sings the Blues
523,Green Day
524,The Righteous Brothers
527,Destiny's Child
530,Angela Bassett
533,City Slickers
539,"The Answer: ""The Apartment"""
548,Tim McInnerny
550,Jelly Roll Morton
562,Telly Savalas
575,Jake Blues
580,Claude Monet
581,George Clooney
585,Bringing It All Back Home
588,University of Oxford
589,Whitney Houston
592,Czech Republic
599,Sydney
602,AC/DC
604,Oscar and Lucinda
605,Martin Amis
606,"The Booker Prize of 1978 was won by ""The Sea, The Sea"" by Iris Murdoch."
607,A. A. S. Byatt
608,Declan Hughes
609,Thomas Keneally
612,Elvis Presley
615,Alexander Pushkin
627,The Fighter
628,Muhammad Ali
629,Manny Pacquiao
632,Rocky Marciano
633,Tyson Fury
634,Muhammad Ali
636,David Hockney
644,Trombone
654,Marilyn Manson
659,David Lean
660,Clint Eastwood
661,Battle of Arnhem
670,Robin Cousins
671,"Alberta, Saskatchewan, Manitoba, Ontario do not border British Columbia. The only Canadian province east of British Columbia is the province of Quebec."
672,Malaysia
680,Churchill
690,Liza Minnelli
693,Buffalo Springfield
697,Colin Farrell
701,Robin Hood: Prince of Thieves
710,General Motors
712,Zimbabwe
713,North Macedonia
715,American Civil War
716,Rainbow
719,Dijon
721,Thailand
725,Deliverance
728,Phil Collins
730,Golf
733,Mariah Carey
741,Nuclear Reactor
742,Alberta
745,Sacramento
747,Vegetable
750,Jupiter
751,Caen
754,Phnom Penh
755,Myanmar
759,Alan Jay Lerner
762,Justin Trudeau
763,William Lyon Mackenzie King
764,"Ontario, Quebec"
765,Quebec
766,Quebec City
768,Ottawa
769,Vancouver
771,Montreal
772,Saskatchewan
773,Alberta
774,Pierre Trudeau
777,"""Lucky Eddy"" by John Steinbeck, not ""Of Mice and Men"" by John Steinbeck."
778,Palme d'Or
781,Florida
782,Florida
789,The Hunchback of Notre Dame
792,Austria
800,George Bizet
803,Nancy Drew
808,Tunisia
809,Tunisia
810,The Philadephia Story
812,David Niven
837,Angelina Jolie
846,"""The Pickwick Papers"""
851,James Garfield
852,Bass
858,"Charlie Chaplin, Sherlock Holmes"
862,Tennis
864,Cher
868,George Wendt
869,Ted Danson
871,"Red coats, blue trousers, and black bearskin hats"
873,"""If I Could Turn Back Time"""
878,Wyoming
879,Renée Zellweger
881,Chicago Picasso
884,Argentina
886,Guangzhou (Canton)
888,Shanghai
917,Robert E. Lee
920,"""Book One"""
921,Enya
924,Carole Lombard
930,C. C. (Cecil Day-Lewis)
931,Valkyrie
935,Kevin Smith
936,American Football
939,""" 'The Young Ones', 'Living Doll', 'Summer Holiday', 'Congratulations', 'Devil Woman' """
941,Million Dollar Baby
955,Anthony Minghella
956,Chris Martin
959,"Aspen, Vail, Breckenridge"
963,"""As You Like It"""
969,Jamaica
970,"England is not a country, but the answer is England's overseas territory, Belize."
971,Friedrich Engels
972,"Mozart, Beethoven, Schubert, Wagner, Brahms"
977,Hartford
978,New England States
979,"Reginald Maudling, Harold Macmillan"
988,Penelope Cruz
994,Brian Capron
1002,Nicaragua
1003,Sardinia
1010,Dimitri Tassopoulos (aka Danger Mouse)
1012,Alastair Cook
1013,Shoaib Akhtar
1014,Don Bradman
1015,Kapil Dev
1017,Woody Allen
1025,General Motors
1033,Jupiter
1037,Quincy Jones
1044,Senegal
1052,Robert Langdon
1055,J.B. Priestley
1056,Casino Royale (2006)
1057,Rachel Weisz
1062,San Francisco
1064,Western Australia
1066,Foo Fighters
1069,Manchester United
1079,Brave
1093,Michael Jackson
1099,Michael Cimino
1102,Johannes Vermeer
1103,Cycling
1104,Cole Porter
1108,"G: Ridley Scott, D: 1997, F: Demi Moore, A: G: Ridley Scott's 1997 film ""G.I. Jane"""
1112,Germany
1113,Germany
1114,Easy Rider
1115,Cry Freedom
1116,DiCaprio
1117,Scotland
1120,Rupert Hughes
1122,Teri Hatcher
1129,Lauren Weisberger
1131,Bangladesh
1133,Phoenix
1140,Chester Gould
1143,Madonna
1144,"""Simply Irresistible by Robert Palmer"""
1145,Brad Fiedel
1147,Blur
1150,Scott Adams
1151,"Leah, Rachel"
1152,Stanley Kubrick
1154,Clive Cussler
1155,San Francisco
1159,The Little Mermaid
1160,The Jungle Book
1161,Aladdin
1167,Quentin Tarantino
1172,"""Blade Runner"""
1176,Gallifrey
1180,Kansas
1187,Haiti
1197,Saturday Night Live
1203,Jim Morrison
1207,Julian Fellowes
1208,Hugh Bonneville
1210,"Marlon Brando, Alain Wijesinghe"
1215,"Marilyn Manson, not Drew Barrymore"
1222,Nick Mason
1238,Durham
1241,Birmingham
1246,Alison Bechdel
1250,Patsy Palmer
1252,Phil Mitchell
1254,John Steinbeck
1255,Elia Kazan
1260,US Dollar
1274,Norway
1283,Lawnmower
1290,Arabic
1293,South America
1307,Margaret Rose
1327,Anakin Skywalker (in The Phantom Menace and Attack of the Clones)
1334,Dorset
1336,H
1337,Roy Hodgson
1338,Manchester
1340,Andy Bell
1341,South Park
1347,South Africa
1353,Chelmsford
1355,Bonnie and Clyde
1360,Eritrea
1363,Jupiter
1365,Croatia
1367,Turkey
1368,Slovenia
1369,Katrina and the Waves
1372,Venus
1381,Ricky Gervais
1385,Manchester City
1386,Aston Villa
1387,Portsmouth FC
1389,Aston Villa
1390,Arsenal FC
1397,Ingmar Bergman
1407,Riccione
1409,Austria
1419,Jamie Dornan
1422,Helena Bonham Carter
1424,Tom Jones
1427,Athens
1429,Kevin Kline
1433,Rio de Janeiro
1436,Stevie Nicks
1442,Tallahassee
1443,Okeechobee Waterway
1444,Boxing match
1451,Nottingham Forest
1453,Accrington Stanley
1454,Liverpool
1455,West Ham United FC
1456,Tottenham Hotspur
1457,Manchester United
1458,Dennis Bergkamp
1459,"Martin Peters, Bobby Charlton"
1460,Marians Pahars
1461,Theo Walcott
1462,Zinedine Zidane
1463,El Salvador
1469,John Galsworthy
1470,Fort de France
1478,Frankie Valli
1481,Jacques Chirac
1482,Valéry Giscard d'Estaing
1483,Calvados
1484,Monaco
1486,Charles de Gaulle
1490,"Sofia, Gia, Romana"
1493,Mr. Deeds Goes to Town
1500,Puppeteer
1502,Jane Leeves
1506,Uranus
1508,New Brunswick
1510,William Friedkin
1520,Tom Jones
1541,Jupiter
1542,Pisa
1543,Robert Downey Jr.
1544,Bangladesh
1557,"""Singin' in the Rain"""
1561,Detroit
1562,KISS
1571,Errol Flynn
1576,"George, the Gilbert of Gilbert and George, was born in England."
1583,Cubism
1584,Cubism
1589,Atlanta
1592,Dresden
1595,"Munich, Giorgio Armani"
1597,Apache
1599,Côte d'Ivoire
1600,Belgium
1601,Dan Aykroyd
1602,Composition of music
1603,La Bohème
1605,Bleak House
1612,Opera
1613,Patrick Henry
1621,Peter Shilton
1623,Al Pacino
1624,Mario Puzo
1627,Berlin Film Festival
1628,Grace Jones
1630,Shirley Bassey
1631,Honor Blackman
1632,Oddjob
1634,Dayron Robles
1636,Tiger Woods
1644,Wall Street
1645,"""Birdman of Alcatraz"""
1653,Anne Bancroft
1659,John Steinbeck
1662,"Maureen McCormick, not Doris Day or Olivia Newton-John."
1664,"Man, Isle of Man"
1666,Sam Waterston
1669,Andreas Papandreou
1686,Cher
1687,Laura Andrassy
1688,Sweden
1689,Sweden
1692,Norway
1696,Bert Jansch
1697,Jonathan Swift
1698,Sikhism
1702,Zimbabwe
1716,William Kidd
1733,Pennsylvania
1739,One Direction
1744,United States
1746,Claude Monet
1750,Chet Baker
1753,Michael Mann
1771,Court of Star Chamber
1778,George Harrison
1786,Lady Antebellum
1790,Henry Fielding
1791,"The Bell, APARTMENT"
1799,Suri
1806,"Chris Columbus, John Hughes"
1821,Tennessee Williams
1832,Lou Ferrigno
1835,Notre-Dame de Paris
1837,Quasimodo
1839,Suzanne Collins
1850,Boise
1869,Indira Gandhi
1873,"Band: The Lungs (incorrect, but closest match), Band of Horses, Passion Pit, The Gaslight Anthem"
1874,Jakarta
1882,Trumpet
1886,Kuwait
1887,Roy Huggins
1889,Madison County
1890,Missouri River
1893,Donald Rumsfeld
1894,Donegal
1895,"Dublin, Cork"
1896,Scarlett Johansson
1897,Samuel L. Jackson
1900,Ingrid Bergman
1903,Pakistan
1904,Muhammad
1912,Switzerland
1915,Naples
1916,Michelangelo
1918,Piedmont
1934,"""Some Like It Hot"""
1940,Soccer teams
1941,Indonesia
1942,South Africa
1946,Roger Moore
1947,Never Say Never Again
1949,Avatar (2009)
1952,Flute
1953,Lost Horizon
1955,Anne-Marie Duff
1966,Live and Let Die
1967,Belgium
1969,Nihon
1970,Hokkaido
1974,Django Reinhardt
1975,Piano
1977,Brad Pitt
1980,Piano
1984,Emilie Charlotte Le Breton was better known as Madame Curie-Sklodowska.
1985,Boxing
1986,The Social Network
1994,Gary Oldman
1995,Running Back
2006,Olivia de Havilland
2008,Barcelona
2011,Jeremy Bates
2014,Detroit
2016,Saxophone
2018,Navy
2019,Lee Harvey Oswald
2026,Secretary of State
2028,Liverpool
2037,Hot Five
2042,"""Cheers"""
2047,Malaysia
2050,Blades of Glory
2052,Angelina Jolie
2053,South Africa
2055,Porto FC
2058,Spain
2061,Colombia
2063,Portugal
2065,The Strokes
2066,"May Pang, Yoko Ono"
2073,Ganymede
2075,Switzerland
2080,Topeka
2084,Trier
2090,Goldie Hawn
2096,Zero Dark Thirty
2101,Bend It Like Beckham
2105,Destiny's Child
2112,Canterbury
2113,Frankfort
2114,Louisville
2118,Pamela Anderson
2120,Poland
2124,Angelo Badalamenti
2125,Roland Joffe
2130,Peter Jackson
2136,Tom Hooper
2140,Lust for Life
2145,Judas Priest
2151,The Beatles
2157,"""Heaven's Gate (1980)"""
2159,Samuel Taylor Coleridge
2164,"Michael Foot, Harold Wilson, James Callaghan"
2184,Manitoba
2194,Google
2195,Rome
2214,African-American golfer
2218,Washington Irving's stories include 'The Legend Of Sleepy Hollow'.
2221,Richard Wagner
2222,Richard Wagner
2225,England
2232,Helena Bonham Carter
2233,South Africa
2234,Guitar
2248,Gary Oldman
2250,Yann Martel
2259,Ireland
2265,Vibraphone
2267,James Earl Jones
2280,Jodie Foster
2281,Jodie Foster
2284,Arkansas
2299,Guy Ritchie
2300,Boston
2306,Tottenham Hotspur
2309,Tower of London
2318,Canada
2320,The Two Towers
2322,R.D. Blackmore
2325,Boney M
2326,"Matthew Perry, David Schwimmer"
2331,M*A*S*H
2332,Trumpet
2335,Baton Rouge
2336,Muhammad Ali
2337,"B, M"
2353,Mark Hamill
2354,Portuguese
2361,Giacomo Puccini
2363,Atlantic Ocean
2371,Tamil Nadu
2380,Star Trek
2383,Brunei
2390,Salman Rushdie
2392,"Alex Ferguson, as Manchester United were never relegated during his management."
2393,"Sir Alex Ferguson, Dave Sexton, Ron Atkinson"
2399,Winnipeg
2400,Peter O'Toole
2403,"Vitebsk, Belarus"
2404,France
2405,Belgium
2406,Shades of Blue
2407,"Shakespears Sister, Bananarama"
2408,Madagascar
2412,New York
2419,"Warsaw, Poland"
2421,Los Angeles
2422,Joe DiMaggio
2437,Prague
2441,JLS
2448,Annapolis
2452,George V
2461,Boston
2462,New Hampshire
2474,Mia Farrow
2476,Agatha Christie
2486,Mecca is in Saudi Arabia.
2490,Cyprus
2492,Dennis Quaid
2514,Mexico City
2516,Basketball
2519,Shirley Bassey
2520,Liam Neeson
2535,"Max Shreck, Catwoman, Count Orlock"
2547,Wisconsin
2551,Bourbon
2557,Jefferson City
2564,Easter Island
2569,Arthur Sullivan
2575,Jimmy Carter
2577,Pittsburgh
2580,"Eric Idle, John Cleese"
2585,Henry Mancini
2589,Rabat
2590,The Smiths
2591,The Smiths
2605,Alaska
2616,Helen Bonham Carter
2617,Frank Capra
2618,Bob Dylan
2620,Kenneth Branagh
2631,George Bernard Shaw
2635,Sammy Cahn
2643,C.S. Lewis
2654,San Diego Padres
2656,Enid Blyton
2658,"Moon, Satellite"
2659,Adolf Eichmann
2660,Reinhard Heydrich
2662,Guns N' Roses
2670,Sean Connery
2671,France
2672,Yale University
2673,Yale University
2676,Trenton
2677,Atlantic City
2685,Not provided in the context.
2687,Hudson River
2688,Hudson River
2690,Ice Hockey
2691,Wellington
2693,Houston Texans
2706,Night at the Museum: Battle of the Smithsonian
2710,Tennessee Williams
2713,Egypt
2714,Dorothy L. Sayers
2722,Andrei Sakharov
2724,Mikhail Gorbachev
2725,"Correct answer: Baron Ferdinand von Bernhardi

Explanation:
The question asks for the statesman who was awarded the Nobel Peace Prize for brokering a deal to end the Russo-Japanese War in 1905. However, the provided context does not contain the correct answer. Baron Ferdinand von Bernhardi was not awarded the Nobel Peace Prize, but rather the Russian diplomat, Count Sergei Witte, who played a significant role in the peace negotiations. The context provided seems to be a jumbled arrangement of letters, which may have been intended to represent names or words, but it does not provide the correct answer to the question."
2726,"The League of Nations, awarded in 1917 and 1920, and the International Committee of the Red Cross, awarded in 1963."
2727,Ernest Hemingway
2728,James Joyce
2729,Harold Pinter
2730,Ada Yonath
2731,Peter Agre
2732,Harold Pinter
2738,Atari Inc.
2741,Alan Ayckbourn
2742,Simon Warren (alias Alan Ayckbourn)
2748,Appalachian Mountains
2750,Bernard Herrmann
2756,Peshawar
2759,Zadie Smith
2769,Mexico
2790,Oklahoma City
2807,Kuwait
2811,Saturn
2814,Earth
2821,"""Happy Feet"""
2830,Edward Lear
2832,Cello
2837,"Titian, Tintoretto"
2839,Claude Monet
2847,Saturn
2850,Suriname
2853,Zlatan Ibrahimovic
2854,Seine
2860,Afghanistan
2861,"Strix, Corvidae, Troglodytidae"
2880,Atlanta
2887,"Bengali, Urdu"
2894,Uranus
2897,Battle of Marathon
2904,Britt Ekland
2905,New Zealand
2909,Kuala Lumpur
2910,Kuala Lumpur
2912,The Beach Boys
2916,Pennsylvania
2919,Manila
2927,Spain
2933,William Golding
2942,Bill Nighy
2944,Venus
2945,"Jupiter's moon, Io"
2946,"Mars, Jupiter, Earth, Venus"
2949,Uranus
2950,Mars
2953,Charon
2954,Charon
2955,Charon
2958,Devon
2960,Leo Tolstoy
2969,Cracow
2976,Cambodia
2983,Pope Benedict XVI
2989,Trinidad and Tobago
3001,West Ham United
3002,Silvio Berlusconi
3006,Gerald Ford
3014,Golda Meir
3022,Muriel Spark
3028,Monaco's Prince Albert II
3032,WWE
3038,"David, King of Israel"
3045,Doha
3048,Parallelogram with oblique angles
3056,Brisbane
3061,Daniel Craig
3062,The Talking Heads
3065,Air Vice-Marshal
3070,Titanic
3071,Leon Trotsky
3072,Ally McCoist
3075,Sitar
3078,Ray Charles
3091,Baseball
3099,John McCain
3101,Shane Long
3107,Nero Wolfe
3109,George Gershwin
3112,Providence
3113,Cecil Rhodes
3117,Lyndon B. Johnson
3126,Violin
3131,Kosovo
3135,Atlantic Ocean
3142,Actress Patricia Neal
3149,United States
3154,The Ramones were inducted into the Rock and Roll Hall of Fame in 2006 but refused to attend the induction.
3155,"Rock band (Beatles), card game (Poker), organ (Church organ)"
3161,Mark Carmichael
3162,"""The last James Bond film starring Roger Moore was Moonraker."""
3165,Cleveland
3174,Moldova
3178,Switzerland
3180,Ghost
3188,John Wayne
3193,Sweden
3199,Peter Hall
3205,Liam Colville
3207,Martin Johnson
3212,"KISS, Mick Jagger"
3215,Vladimir Putin
3216,Petrograd
3217,Germany
3222,John Mills
3223,Aram Khachaturian
3224,Melissa Joan Hart
3226,Abba
3233,W.C. Handy
3241,American Beauty
3243,Australian
3246,Trinity College Dublin
3249,Walmart
3259,Katy Perry
3262,Alaska
3263,John Siddons
3265,Not provided (no information about Sardinia's capital in the context)
3270,Darrell Hammond
3277,World War II
3282,Doctor Who
3291,"""Taps"""
3294,Iris Murdoch
3297,"""Saving Private Ryan"""
3302,Massachusetts
3303,Terence Rattigan
3308,Piano
3310,Brad Pitt
3312,Andalusia
3314,Glen Matlock
3315,LMFAO
3320,Judi Dench
3331,Warren Beatty
3350,The Rocky Horror Picture Show
3351,Laurie Bird
3358,"""Last Year at Marienbad"""
3362,Red Dragon
3375,Murphy Brown
3379,Sam Mendes
3386,Mumbai
3393,The Society of London Theatre's annual awards are known as the Olivier Awards.
3394,New Mexico
3397,Sir Humphry Davy
3398,Bulgaria
3399,Saturn
3400,Mars
3401,Jupiter
3412,Oklahoma
3414,Meryl Streep
3424,There is no country completely surrounded by South Africa in the given context.
3431,Sheffield
3439,Guess Who's Coming to Dinner
3445,Alvin and the Chipmunks: The Squeakquel
3446,Kumar Sangakkara
3448,Klaus Barbie
3458,Gene Roddenberry
3459,Ted Danson
3462,Saturday Night Fever
3466,Sanford and Son
3467,Birmingham City
3469,Amistad
3473,Mike Rush
3475,Illinois
3478,Paisley
3480,Georgia
3488,Heart failure
3490,Double Bass
3494,Franz Lehár
3500,Archies
3519,Stockholm
3525,Michael Phelps
3526,Rebecca Adlington
3527,"Zurich, Geneva"
3528,New South Wales
3531,Philippines
3535,"Gary, Mark, or Howard"
3540,Florida
3541,Tanzania
3547,Australia
3550,Martin Scorsese
3554,Arthur Acton
3557,Sylvia Plath
3566,Nashville
3567,Nashville
3568,"John McEnroe, Jimmy Connors"
3572,Austin
3573,"""The Last Picture Show"""
3580,George Harrison
3581,George Harrison
3588,Virginia
3593,Irving Berlin
3620,United States
3624,Helena Bonham Carter
3627,Tina Turner
3629,Melanie Griffith
3632,Uranus
3636,James Cameron
3641,New Zealand
3644,Katie Holmes
3646,Katie Holmes
3648,Black Sabbath
3649,Drums
3650,"Ann-Margret, Elton John, Oliver Reed, Tina Turner, Eric Clapton, Jack Nicholson, Roger Daltrey"
3659,Monk
3666,Joan Cusack
3668,Pixar
3672,Transformers: The Last Knight
3682,Port-of-Spain
3686,Neptune
3688,Henry Miller
3694,Chumbawamba
3707,Howard Hughes
3722,Vanessa Williams
3724,Speaker
3725,Herbert Asquith
3728,Yorkshire
3730,The Observer is the Sunday edition of The Guardian.
3737,Abu Dhabi
3738,Human rights
3740,Delaware
3742,Kamala Harris
3743,"J, B, A, S"
3744,Massachusetts
3745,John Adams
3748,Sean Connery
3749,"French, German, English"
3752,Uranus
3755,California
3756,43
3757,George H.W. Bush
3758,"Ohio, named after President John Adams' home town, Ohio River."
3759,Kansas
3760,"Shasta Dam, it's on the Sacramento River."
3766,Barack Obama
3768,"Roosevelt, Truman"
3769,Nixon
3770,Richard Nixon
3771,Theodore Roosevelt
3772,William McKinley
3773,Woodrow Wilson
3774,Zachary Taylor
3776,Richard Nixon
3777,Henry Kissinger
3782,Minnesota
3783,Wyoming
3785,Louisiana
3786,Rhode Island
3790,Jimmy Carter
3792,Richard Nixon
3793,Nelson Rockefeller
3795,Illinois
3796,"Utah, Wyoming, Alaska"
3797,California
3799,Texas
3800,New York City
3802,New Mexico
3803,"Michigan, New Hampshire, and Vermont have no official state mottos."
3804,Shani Davis
3806,Salt Lake City
3813,French
3821,Montpelier
3823,"JVC, Sony, and Matsushita (Panasonic) jointly developed the VHS cassette."
3828,Tennis
3829,The context does not provide information about a musical Victor Fleming was making at the same time as Gone With the Wind.
3830,Zambia
3831,British Columbia
3832,Melbourne
3833,Melbourne
3846,Richmond
3847,Baby John
3851,Celine Dion
3854,Laurence Olivier
3863,Pembrokeshire
3865,Belgium
3866,Oliver Stone
3869,Lawn Tennis
3871,Dick Tracy
3873,Reds
3887,Kolkata
3891,Darren Sammy
3894,Leonard Bernstein
3895,Leonard Bernstein
3909,Irving Berlin
3916,Bobby Brown
3920,William Holden
3927,Uranus
3932,Black Eyed Peas
3935,Martina Hingis
3936,Richard Krajicek
3937,Steffi Graf
3938,Fred Perry
3939,Man McEnroe
3940,Boris Becker
3941,Pete Sampras
3944,Iga Swiatek
3946,Manitoba
3948,Milwaukee
3958,"""Midnight in Paris"""
3961,Life is Beautiful (La Vita è Bella)
3964,Woodrow Wilson
3969,Sylvester Stallone (7 times)
3985,Whitehorse
3993,Figure skating
3994,Salisbury
