,Model
359,Iraq
369,Gerry Rafferty
376,Ravel
377,Michel Fokine
386,United States
392,Illinois
402,Blackpool FC
403,James Bond
405,Piano
406,Bob Kane
409,Louisiana
419,Prasutagus
420,Germany
423,"""Only Fools and Horses"""
426,Greg James
427,Brian Wilson
434,Paul McCartney
438,Ringo Starr
439,George Harrison
452,Minsk
453,Minsk
458,Europe
459,Kristen Stewart
462,Vince Edwards
464,Burkina Faso
466,Lombardy
467,Norway
473,Suede
478,"Tom Hanks, Tom Hanks"
482,Danny Boyle
484,Gosford Park
485,Barbra Streisand
486,Adele
487,"""The Hurt Locker"""
488,Unforgiven (1992)
490,The Deer Hunter (1978)
491,American Beauty
505,Destiny's Child
513,"Warhol, Andy"
520,Saxophone
522,Lady Sings the Blues
523,Green Day
524,The Righteous Brothers
527,Destiny's Child
530,Angela Bassett
533,City Slickers
539,"The film is ""The Apartment"" (1960)."
548,Tim McInnerny
550,Buddy Bolden
562,Telly Savalas
575,Jake Blues
580,Claude Monet
581,George Clooney
585,Bringing It All Back Home
588,University of Oxford
589,Whitney Houston
592,Czech Republic
599,Sydney
602,AC/DC
604,Oscar and Lucinda
605,Martin Amis
606,"The Booker Prize of 1978 was won by ""The Sea, The Sea"" by Iris Murdoch."
607,A. A. S. Byatt
608,Richard Ford
609,Thomas Keneally
612,Elvis Presley
615,Alexander Pushkin
627,The Fighter
628,Muhammad Ali
629,Manny Pacquiao
632,Rocky Marciano
633,Tyson Fury
634,Muhammad Ali
636,David Hockney
644,"Trombone, Trumpet, Tuba"
654,Marilyn Manson
659,David Lean
660,Clint Eastwood
661,Battle of Arnhem
670,Robin Cousins
671,"Alberta, Ontario, Quebec"
672,Malaysia
680,Churchill
690,Liza Minnelli
693,Buffalo Springfield
697,Colin Farrell
701,Robin Hood: Prince of Thieves
710,General Motors
712,Zimbabwe
713,North Macedonia
715,American Civil War
716,Rainbow
719,Dijon
721,Thailand
725,Deliverance
728,Phil Collins
730,Tennis
733,Mariah Carey
741,Nuclear Reactor
742,Alberta
745,Sacramento
747,Farmer
750,Jupiter
751,Caen
754,Phnom Penh
755,Myanmar
759,Alan Jay Lerner
762,Justin Trudeau
763,William Lyon Mackenzie King
764,Ontario
765,Quebec
766,Quebec City
768,Ottawa
769,Vancouver
771,Montreal
772,Saskatchewan
773,Alberta
774,Pierre Trudeau
777,"""Lucky Eddie"" by John Steinbeck"
778,Palme d'Or
781,Florida
782,Florida
789,The Hunchback of Notre Dame
792,Austria
800,George Bizet
803,Nancy Drew
808,Tunisia
809,Tunisia
810,The Philadephia Story
812,David Niven
837,Angelina Jolie
846,"""The Pickwick Papers"""
851,James Garfield
852,Bass
858,"Sherlock Holmes, Charlie Chaplin"
862,Tennis
864,Cher
868,George Wendt
869,Ted Danson
871,"Red, blue and black"
873,Believe
878,Wyoming
879,Renée Zellweger
881,Chicago Picasso
884,Argentina
886,Guangzhou (Canton)
888,Shanghai
917,Robert E. Lee
920,"""Book One"""
921,Enya
924,Carole Lombard
930,C. S. Lewis
931,Valkyrie
935,Kevin Smith
936,American Football
939,"""Living Doll, Move It, The Young Ones, Summer Holiday, and Congratulations"""
941,Million Dollar Baby
955,Anthony Minghella
956,Chris Martin
959,"Aspen, Vail"
963,"""As You Like It"""
969,Jamaica
970,Belize
971,Friedrich Engels
972,"Ludwig van Beethoven, Richard Wagner, Johannes Brahms, Wolfgang Amadeus Mozart, Franz Schubert, Felix Mendelssohn, Robert Schumann, Johann Sebastian Bach, Max Reger, Albert Lortzing, Paul Hindemith, Carl Maria von Weber, Richard Strauss, Joseph Haydn, Camille Saint-Saëns, Anton Bruckner, Engelbert Humperdinck, Arthur Nikisch, Gustav Mahler, Hans Pfitzner, Alexander Zemlinsky, Otto Nicolai, Felix Weingartner, Hugo Wolf, Carl Orff, Kurt Weill, Carl Reinecke, Franz Liszt, Felix Draeseke, Richard Heuberger, Engelbert Humperdinck, Hans von Bülow, Albert Roussel, Charles-Marie Widor, César Franck, Gabriel Fauré, Claude Debussy, Maurice Ravel, Erik Satie, Olivier Messiaen, Arthur Honegger, Darius Milhaud, Francis Poulenc, Georges Auric, Jean Cocteau, Arthur Honegger, Paul Dukas, Florent Schmitt, Albert Roussel, Francis Poulenc, Jean Françaix, Henri Dutilleux, Olivier Messiaen, Igor Stravinsky, Arnold Schoenberg, Alban Berg, Anton Webern, Karlheinz Stockhausen, Luigi Dallapiccola, Bruno Maderna, Luciano Berio, Pierre Boulez, Karlheinz Stockhausen, György Ligeti, John Cage, Steve Reich, Philip Glass, Terry Riley, La Monte Young, Pauline Oliveros, Morton Subotnick, Donald Judd, Dan Graham, Sol LeWitt, Robert Smithson, Nancy Holt, Walter De Maria, Robert Morris, Dan Flavin, Agnes Martin, Yoko Ono, John Baldessari, Joseph Kosuth, Lawrence Weiner, Mel Bochner, Robert Gober, Cindy Sherman, Barbara Kruger, Sherrie Levine, Richard Prince, Jeff Koons, David Salle, Julian Schnabel, Jean-Michel Basquiat, Keith Haring, Kenny Scharf, Robert Longo, Brice Marden, Frank Stella, Ellsworth Kelly, Jasper Johns, Robert Rauschenberg, Cy Twombly, Frank Gehry, Richard Serra, Anish Kapoor, Jeff Wall, Andreas Gursky, Thomas Struth, Thomas Demand, Gerhard Richter, Sigmar Polke, Anselm Kiefer, Jörg Immendorf, A. R. Penck, Georg Baselitz, Martin Kippenberger, Albert Oehlen, Matthias Weischer, Neo Rauch, Timm Ulrichs, Markus Lüpertz, Gerhard Merz, Imi Knoebel, Blinky Palermo, Manfred Kutny, Hans Haacke, Bruce Nauman, Joseph Beuys, Christo, Jeanne-Claude, Claes Oldenburg, Yayoi Kusama, Yves Klein, Piero Manzoni, Lucio Fontana, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono, Yoko Ono"
977,Hartford
978,New England
979,Reginald Maudling
988,Penelope Cruz
994,Brian Capron
1002,Nicaragua
1003,Sardinia
1010,Dante Smith (aka Danger Mouse)
1012,Alastair Cook
1013,Fred Trueman
1014,Don Bradman (299 runs)
1015,Imran Khan
1017,Woody Allen
1025,General Motors
1033,Jupiter
1037,Quincy Jones
1044,Senegal
1052,Robert Langdon
1055,J.B. Priestley
1056,Casino Royale (2006)
1057,Rachel Weisz
1062,San Francisco
1064,Western Australia
1066,Foo Fighters
1069,Manchester United
1079,Brave
1093,David Schwimmer
1099,Michael Cimino
1102,Johannes Vermeer
1103,Cycling
1104,Cole Porter
1108,G: G: Gronk (1997)
1112,Germany
1113,Germany
1114,Easy Rider
1115,Cry Freedom
1116,"DiCaprio, Leo"
1117,Scotland
1120,Rupert Hughes
1122,Felicity Huffman
1129,Lauren Weisberger
1131,Bangladesh
1133,Phoenix
1140,Chester Gould
1143,Madonna
1144,"""Simply Irresistible by Robert Palmer"""
1145,Brad Fiedel
1147,Blur
1150,Scott Adams
1151,"Leah, Rachel"
1152,Stanley Kubrick
1154,Clive Cussler
1155,San Francisco
1159,The Little Mermaid
1160,The Jungle Book
1161,Aladdin
1167,Quentin Tarantino
1172,"""Blade Runner"""
1176,Gallifrey
1180,Kansas
1187,Haiti
1197,Saturday Night Live
1203,Jim Morrison
1207,Julian Fellowes
1208,Hugh Bonneville
1210,"Marlon Brando, Robert Brando"
1215,Married to Drew Barrymore
1222,Nick Mason
1238,Durham
1241,Birmingham
1246,Alison Bechdel
1250,Patsy Palmer
1252,Phil Mitchell
1254,John Steinbeck
1255,Elia Kazan
1260,US Dollar
1274,Norway
1283,Lawnmower
1290,Arabic
1293,South America
1307,Margaret Rose
1327,"Anakin Skywalker (in The Phantom Menace and Attack of the Clones), Obi-Wan Kenobi (in A New Hope)"
1334,Berkshire is not England's southernmost landlocked county.
1336,Sven-Goran Eriksson
1337,Roy Hodgson
1338,Manchester
1340,Andy Bell
1341,South Park
1347,South Africa
1353,Chelmsford
1355,Bonnie and Clyde
1360,Eritrea
1363,Jupiter
1365,Croatia
1367,Turkey
1368,Georgia
1369,Love Shine A Light
1372,Venus
1381,Ricky Gervais
1385,Manchester City
1386,Aston Villa
1387,Portsmouth FC
1389,Blackburn Rovers
1390,Arsenal
1397,Ingmar Bergman
1407,Riccione
1409,Austria
1419,Jamie Dornan
1422,Helena Bonham Carter
1424,Tom Jones
1427,Athens
1429,Kevin Kline
1433,Rio de Janeiro
1436,Stevie Nicks
1442,Tallahassee
1443,Okeechobee Waterway
1444,Boxing match
1451,Nottingham Forest
1453,Accrington Stanley FC
1454,"Liverpool, Manchester United (2 each)"
1455,West Ham United FC
1456,Tottenham Hotspur
1457,Manchester United
1458,Dennis Bergkamp
1459,"Martin Peters, Bobby Charlton"
1460,Marians Pahars
1461,Theo Walcott
1462,Zinedine Zidane
1463,El Salvador
1469,John Galsworthy
1470,Martinique
1478,Frankie Valli
1481,Jacques Chirac
1482,Valéry Giscard d'Estaing
1483,Calvados
1484,Monaco
1486,Charles de Gaulle
1490,"Sofia, Gia, Roman"
1493,Mr. Deeds Goes to Town
1500,Puppeteer
1502,Jane Leeves
1506,Uranus
1508,New Brunswick
1510,William Friedkin
1520,Shirley Bassey
1541,Jupiter
1542,Pisa
1543,Jude Law
1544,Bangladesh
1557,"""Singin' in the Rain"""
1561,Detroit
1562,KISS
1571,Ernest Borgnine
1576,George was born in England.
1583,Cubism
1584,Cubism
1589,Atlanta
1592,Dresden
1595,"Germany, Wroclaw"
1597,Apache
1599,Côte d'Ivoire
1600,Belgium
1601,Dan Aykroyd
1602,Composition of operas
1603,La Bohème
1605,Bleak House
1612,Opera
1613,Patrick Henry
1621,Peter Shilton
1623,Al Pacino
1624,Mario Puzo
1627,Berlin Film Festival
1628,Tina Turner
1630,Shirley Bassey
1631,Honor Blackman
1632,Oddjob
1634,Dayron Robles
1636,Tiger Woods
1644,Wall Street
1645,"""Bobby"""
1653,Anne Bancroft
1659,John Steinbeck
1662,"Maureen McCormick, not Doris Day or Olivia Newton-John."
1664,Man is the island situated between Ireland and Great Britain (referring to the Isle of Man).
1666,Sam Waterston
1669,Andreas Papandreou
1686,"Cher

Judy Collins

Correct Answer: Cher

Incorrect Answers: Judy Collins, Greg Allman"
1687,Laura Andrassy
1688,Sweden
1689,Sweden
1692,Norway
1696,Bert Jansch
1697,Jonathan Swift
1698,Sikhism
1702,Zimbabwe
1716,"William Moore's murderer and pirate, identified only as Number 2, was hanged on May 23, 1701."
1733,Pennsylvania
1739,One Direction
1744,"Canada, Alaska"
1746,Claude Monet
1750,Chet Baker
1753,Michael Mann
1771,Court of Star Chamber
1778,George Harrison
1786,Lady Antebellum
1790,Henry Fielding
1791,The Trouble with Harry
1799,Suri
1806,"Chris Columbus, John Hughes"
1821,Tennessee Williams
1832,Lou Ferrigno
1835,Notre-Dame de Paris
1837,Quasimodo
1839,Suzanne Collins
1850,Boise
1869,Indira Gandhi
1873,Band: Mumford & Sons
1874,Jakarta
1882,"Trumpet, French horn, Baritone horn, Tuba, Euphonium, Trombone, Cornet"
1886,Kuwait
1887,Roy Huggins
1889,Madison County
1890,Missouri River
1893,Donald Rumsfeld
1894,Donegal
1895,Dublin
1896,Scarlett Johansson
1897,Samuel L. Jackson
1900,Ingrid Bergman
1903,Pakistan
1904,Muhammad
1912,Switzerland
1915,Naples
1916,Michelangelo
1918,Piedmont
1934,Some Like It Hot
1940,Football teams (Soccer teams)
1941,Indonesia
1942,South Africa
1946,Roger Moore
1947,Never Say Never Again
1949,Avatar (2009)
1952,Flute
1953,Lost Horizon
1955,Anne-Marie Duff
1966,Dr. No
1967,Belgium
1969,Nihon
1970,Hokkaido
1974,Django Reinhardt
1975,Piano
1977,Brad Pitt
1980,Piano
1984,Emilie Charlotte Le Breton was better known as Madame Le Breton.
1985,Boxing
1986,The Social Network
1994,Gary Oldman
1995,Running Back
2006,Olivia de Havilland
2008,Barcelona
2011,Jeremy Bates
2014,Detroit
2016,Saxophone
2018,Navy
2019,Lee Harvey Oswald
2026,Secretary of State
2028,Liverpool
2037,Hot Five
2042,Cheers
2047,Malaysia
2050,Blades of Glory
2052,Angelina Jolie
2053,South Africa
2055,Porto
2058,Spain
2061,Colombia
2063,Portugal
2065,The Strokes
2066,"Barbara Bach, Cynthia Lennon's second husband."
2073,Ganymede
2075,Switzerland
2080,Topeka
2084,Trier
2090,Goldie Hawn
2096,Zero Dark Thirty
2101,"""Bend It Like Beckham"""
2105,Destiny's Child
2112,Canterbury
2113,Frankfort
2114,Louisville
2118,Pamela Anderson
2120,Poland
2124,Angelo Badalamenti
2125,Roland Joffe
2130,Peter Jackson
2136,Tom Hooper
2140,Lust for Life
2145,Judas Priest
2151,The Beatles
2157,Heavens Gate
2159,Samuel Taylor Coleridge
2164,"Michael Foot, Harold Wilson, James Callaghan"
2184,Manitoba
2194,Google
2195,Rome
2214,African-American golfer
2218,Washington Irving
2221,Richard Wagner
2222,Richard Wagner
2225,United Kingdom
2232,Helena Bonham Carter
2233,South Africa
2234,Guitar
2248,Gary Oldman
2250,Yann Martel
2259,Ireland
2265,Vibraphone
2267,James Earl Jones
2280,Jodie Foster
2281,Jodie Foster
2284,Arkansas
2299,Guy Ritchie
2300,Boston
2306,Arsenal
2309,Tower of London
2318,Canada
2320,The Two Towers
2322,R.D. Blackmore
2325,Boney M
2326,Gary Oldman
2331,M*A*S*H
2332,Trumpet
2335,Baton Rouge
2336,Muhammad Ali
2337,Bee Gees
2353,Mark Hamill
2354,Portuguese
2361,Giacomo Puccini
2363,Atlantic Ocean
2371,Tamil Nadu
2380,Star Trek
2383,Brunei
2390,Salman Rushdie
2392,"Alex Ferguson, Manchester United were not relegated during his management."
2393,"Sir Alex Ferguson, Dave Sexton, Ron Atkinson"
2399,Winnipeg
2400,Peter O'Toole
2403,"Vitebsk, Belarus"
2404,France
2405,Belgium
2406,Shakespears Sister
2407,"Shakespears Sister, Bananarama"
2408,Madagascar
2412,New York City
2419,Warsaw
2421,Los Angeles
2422,Joe DiMaggio
2437,Prague
2441,JLS
2448,Annapolis
2452,George V
2461,Boston
2462,New Hampshire
2474,Mia Farrow
2476,Agatha Christie
2486,Saudi Arabia
2490,Crete
2492,Dennis Quaid
2514,Mexico City
2516,Basketball
2519,Michael Ball
2520,Liam Neeson
2535,"Max Shreck, Bane"
2547,Wisconsin
2551,Bourbon
2557,Jefferson City
2564,Easter Island
2569,Arthur Sullivan
2575,Jimmy Carter
2577,Pittsburgh
2580,"Eric Idle, John Cleese"
2585,Henry Mancini
2589,Rabat
2590,The Smiths
2591,The Smiths
2605,Alaska
2616,Helen Bonham Carter
2617,Frank Capra
2618,Bob Dylan
2620,Kenneth Branagh
2631,George Bernard Shaw
2635,Sammy Cahn
2643,C.S. Lewis
2654,San Diego Padres
2656,Enid Blyton
2658,"Moon, planet

(Assuming the context refers to Earth and its moon)"
2659,Adolf Eichmann
2660,Reinhard Heydrich
2662,Simple Minds
2670,Sean Connery
2671,France
2672,Yale University
2673,Yale University
2676,Trenton
2677,Atlantic City
2685,Staten Island
2687,Hudson River
2688,Hudson River
2690,Hockey
2691,Wellington
2693,Houston Texans
2706,Night at the Museum: Battle of the Smithsonian
2710,Tennessee Williams
2713,Egypt
2714,Dorothy L. Sayers
2722,Andrei Sakharov
2724,Mikhail Gorbachev
2725,Baron Sergei Witte
2726,"The League of Nations, the United Nations, and the International Committee of the Red Cross"
2727,Ernest Hemingway
2728,James Joyce
2729,Harold Pinter
2730,Ada Yonath
2731,Peter Agre
2732,Harold Pinter
2738,Atari Inc.
2741,Alan Ayckbourn
2742,Alan Ayckbourn
2748,Appalachian Mountains
2750,Bernard Herrmann
2756,Peshawar
2759,Zadie Smith
2769,Mexico
2790,Oklahoma City
2807,Kuwait
2811,Earth
2814,Earth
2821,"""Happy Feet"""
2830,Edward Lear
2832,Cello
2837,"Titian, Tintoretto"
2839,Claude Monet
2847,Saturn
2850,Suriname
2853,Zlatan Ibrahimovic
2854,Seine
2860,Afghanistan
2861,"Muridae (Mice)
Troglodytes (Wrens)"
2880,Atlanta
2887,"Bengali, Urdu"
2894,Uranus
2897,Battle of Marathon
2904,Britt Ekland
2905,New Zealand
2909,Kuala Lumpur
2910,Kuala Lumpur
2912,The Beach Boys
2916,Pennsylvania
2919,Manila
2927,Spain
2933,William Golding
2942,Bill Nighy
2944,Venus
2945,Jupiter's moon Io
2946,Mars
2949,Uranus
2950,Mars
2953,Charon
2954,Charon
2955,Charon
2958,Devon
2960,Leo Tolstoy
2969,Cracow
2976,Cambodia
2983,Pope Francis
2989,Trinidad and Tobago
3001,Manchester United
3002,Silvio Berlusconi
3006,Gerald Ford
3014,Golda Meir
3022,Muriel Spark
3028,Monaco's Prince Albert II
3032,WWE
3038,"David, King of Israel"
3045,Doha
3048,Parallelogram (with oblique angles)
3056,Brisbane
3061,Daniel Craig
3062,The Teardrop Explodes
3065,Air Vice-Marshal
3070,Titanic
3071,Leon Trotsky
3072,Ally McCoist
3075,Sitar
3078,Ray Charles
3091,Baseball
3099,John McCain
3101,Robbie Keane
3107,Nero Wolfe
3109,George Gershwin
3112,Providence
3113,Cecil Rhodes
3117,Lyndon B. Johnson
3126,Violin
3131,Kosovo
3135,Atlantic Ocean
3142,Actress Patricia Neal
3149,United States
3154,The Ramones were inducted into the Rock and Roll Hall of Fame in 2006 but refused to attend the induction.
3155,"Rock band (musical group), poker (card game), pipe organ (musical instrument)"
3161,Mark Philippoussis
3162,"""A View to a Kill (1985)"""
3165,Cleveland
3174,Moldova
3178,Switzerland
3180,Ghost
3188,John Wayne
3193,Sweden
3199,Peter Hall
3205,Liam Colville
3207,Martin Johnson
3212,"Joan Jett, Mick Ronson"
3215,Vladimir Putin
3216,Moscow
3217,Germany
3222,Jack Hawkins
3223,Aram Khachaturian
3224,Melissa Joan Hart
3226,ABBA
3233,W.C. Handy
3241,American Beauty
3243,Australian
3246,Trinity College Dublin
3249,Walmart
3259,Katy Perry
3262,Alaska
3263,John Siddons
3265,Cagliari
3270,Darrell Hammond
3277,World War II
3282,Doctor Who
3291,Tombstone (1987)
3294,Iris Murdoch
3297,"""Saving Private Ryan"""
3302,Massachusetts
3303,Terence Rattigan
3308,Piano
3310,Kevin Spacey
3312,Andalusia
3314,Glen Matlock
3315,LMFAO
3320,Judi Dench
3331,Warren Beatty
3350,The Rocky Horror Picture Show
3351,Laurie Bird
3358,"""Bananas"""
3362,Red Dragon
3375,Murphy Brown
3379,Sam Mendes
3386,Mumbai
3393,The Society of London Theatre's annual awards are known as the Olivier Awards.
3394,New Mexico
3397,Sir Humphry Davy
3398,Bulgaria
3399,Uranus
3400,"Mars, Mercury, Venus"
3401,Jupiter
3412,Oklahoma
3414,Meryl Streep
3424,Lesotho
3431,Sheffield
3439,Guess Who's Coming to Dinner
3445,Alvin and the Chipmunks: The Squeakquel
3446,Kumar Sangakkara
3448,Klaus Barbie
3458,Gene Roddenberry
3459,Ted Danson
3462,Saturday Night Fever
3466,Sanford and Son
3467,Aston Villa
3469,Amistad
3473,Stan Kennedy
3475,Illinois
3478,Paisley
3480,Georgia
3488,Cancer
3490,Violoncello (Cello)
3494,Franz Lehár
3500,The Archies
3519,Stockholm
3525,Michael Phelps
3526,Rebecca Adlington
3527,"Zurich, Geneva"
3528,New South Wales
3531,Philippines
3535,Gary Barlow
3540,Florida
3541,Tanzania
3547,Australia
3550,Martin Scorsese
3554,Arthur Acton
3557,Sylvia Plath
3566,Nashville
3567,Nashville
3568,John McEnroe
3572,Austin
3573,"""The Last Picture Show"""
3580,George Harrison
3581,George Martin
3588,Virginia
3593,Irving Berlin
3620,United States
3624,Helena Bonham Carter
3627,Tina Turner
3629,Melanie Griffith
3632,Uranus
3636,James Cameron
3641,New Zealand
3644,Katie Holmes
3646,Katie Holmes
3648,Black Sabbath
3649,Drums
3650,"Ann-Margret, Elton John, Oliver Reed, Tina Turner, Eric Clapton, Jack Nicholson, Roger Daltrey"
3659,Monk
3666,Annie Potts
3668,Pixar
3672,Transformers: The Last Knight
3682,Port of Spain
3686,Neptune
3688,Henry Miller
3694,Chumbawamba
3707,Howard Hughes
3722,Vanessa Williams
3724,Speaker
3725,Herbert Asquith
3728,Yorkshire
3730,The Observer is the Sunday edition of The Guardian.
3737,Abu Dhabi
3738,Human rights issues
3740,Delaware
3742,Kamala Harris
3743,Jimmy Carter
3744,Massachusetts
3745,John Adams
3748,Sean Connery
3749,"French, German, Italian"
3752,Uranus
3755,California
3756,43
3757,George H.W. Bush
3758,"Wisconsin, Michigan, and Ohio were named after presidents. However, only Wisconsin was named after a president who was still in office at the time (President James Madison)."
3759,Kansas
3760,Shasta River
3766,Barack Obama
3768,Franklin D. Roosevelt
3769,Nixon
3770,Richard Nixon
3771,Theodore Roosevelt
3772,William McKinley
3773,Woodrow Wilson
3774,Zachary Taylor
3776,Richard Nixon
3777,Henry Kissinger
3782,Minnesota
3783,Wyoming
3785,Louisiana
3786,"Arizona, Montana, Wyoming"
3790,Jimmy Carter
3792,Richard Nixon
3793,"Richard B. Cheney, born in 1941"
3795,Illinois
3796,"Utah, Wyoming"
3797,California
3799,Texas
3800,New York City
3802,New Mexico
3803,"None, South Dakota has no official state motto."
3804,Shani Davis
3806,Salt Lake City
3813,French
3821,Montpelier
3823,JVC (Victor Company of Japan)
3828,Tennis
3829,"Gone With the Wind, not specified"
3830,Zambia
3831,British Columbia
3832,Melbourne
3833,Melbourne
3846,Richmond
3847,Madonna
3851,Celine Dion
3854,Laurence Olivier
3863,Pembrokeshire
3865,"Walloons come from Wallonia, a region in southern Belgium."
3866,Oliver Stone
3869,Lawn Tennis
3871,Dick Tracy
3873,Reds
3887,Kolkata
3891,Darren Sammy
3894,Leonard Bernstein
3895,Leonard Bernstein
3909,Irving Berlin
3916,Bobby Brown
3920,William Holden
3927,Uranus
3932,Black Eyed Peas
3935,Martina Hingis
3936,Richard Krajicek
3937,Steffi Graf
3938,Fred Perry
3939,Manute Bol
3940,Boris Becker
3941,Pete Sampras
3944,Iga Swiatek
3946,Manitoba
3948,Milwaukee
3958,"""Midnight in Paris"""
3961,Life is Beautiful (La Vita è Bella)
3964,Woodrow Wilson
3969,Sylvester Stallone (7 times)
3985,Whitehorse
3993,Figure Skating
3994,Salisbury
