,Model
1571,Errol Flynn
1576,nan
1583,nan
1584,nan
1589,nan
1592,nan
1595,nan
1597,Apache
1599,nan
1600,nan
1601,nan
1602,nan
1603,La Bohème
1605,nan
1612,nan
1613,nan
1621,Peter Shilton
1623,nan
1624,nan
1627,Berlin Film Festival
1628,Tina Turner
1630,Shirley Bassey
1631,Honor Blackman
1632,Oddjob
1634,Dayron Robles
1636,Tiger Woods
1644,nan
1645,"""Birth of the Puppet"""
1653,nan
1659,nan
1662,"Maureen McCormick, not Doris Day or Olivia Newton-John."
1664,nan
1666,nan
1669,Andreas Papandreou
1686,nan
1687,Laura Andrassy
1688,Sweden
1689,Sweden
1692,Norway
1696,nan
1697,nan
1698,nan
1702,nan
1716,nan
1733,nan
1739,One Direction
1744,nan
1746,Claude Monet
1750,nan
1753,nan
1771,nan
1778,nan
1786,Lady Antebellum
1790,Henry Fielding
1791,nan
1799,Suri
1806,nan
1821,nan
1832,Lou Ferrigno
1835,Le Clocher de Notre-Dame (The Bell Tower of Notre-Dame) is not the original French title of the book. The original French title is Notre-Dame de Paris.
1837,nan
1839,Suzanne Collins
1850,nan
1869,Indira Gandhi
1873,nan
1874,nan
1882,nan
1886,nan
1887,Roy Huggins
1889,Madison County
1890,nan
1893,Donald Rumsfeld
1894,nan
1895,nan
1896,nan
1897,nan
1900,Ingrid Bergman
1903,nan
1904,nan
1912,nan
1915,nan
1916,Michelangelo
1918,nan
1934,nan
1940,Football teams
1941,nan
1942,South Africa
1946,Roger Moore
1947,Never Say Never Again
1949,nan
1952,Flute
1953,Lost Horizon
1955,Anne-Marie Duff
1966,nan
1967,Belgium
1969,nan
1970,nan
1974,nan
1975,Piano
1977,nan
1980,nan
1984,nan
1985,Boxing
1986,nan
1994,nan
1995,Running Back
2006,Olivia de Havilland
2008,Barcelona
2011,Jeremy Bates
2014,nan
2016,nan
2018,Navy
2019,nan
2026,nan
2028,nan
2037,Hot Five
2042,nan
2047,nan
2050,Blades of Glory
2052,Angelina Jolie
2053,South Africa
2055,Porto
2058,Spain
2061,nan
2063,Norway
2065,The Strokes
2066,nan
2073,Ganymede
2075,Switzerland
2080,nan
2084,nan
2090,Goldie Hawn
2096,nan
2101,nan
2105,nan
2112,nan
2113,nan
2114,nan
2118,nan
2120,Poland
2124,nan
2125,Roland Joffe
2130,nan
2136,Tom Hooper
2140,Lust for Life
2145,nan
2151,nan
2157,nan
2159,Samuel Taylor Coleridge
2164,"Michael Foot, Harold Wilson, James Callaghan"
2184,nan
2194,Google
2195,nan
2214,African-American golfer
2218,nan
2221,nan
2222,nan
2225,United Kingdom
2232,nan
2233,nan
2234,Guitar
2248,nan
2250,Yann Martel
2259,nan
2265,Vibraphone
2267,nan
2280,nan
2281,nan
2284,nan
2299,nan
2300,nan
2306,Chelsea
2309,nan
2318,Canada
2320,nan
2322,R.D. Blackmore
2325,Boney M
2326,nan
2331,M*A*S*H
2332,nan
2335,nan
2336,Muhammad Ali
2337,M
2353,nan
2354,nan
2361,nan
2363,Atlantic Ocean
2371,nan
2380,nan
2383,nan
2390,nan
2392,Alex Ferguson
2393,"Sir Alex Ferguson, Dave Sexton, Ron Atkinson"
2399,nan
2400,nan
2403,"Vitebsk, Belarus"
2404,France
2405,nan
2406,nan
2407,nan
2408,Madagascar
2412,Greece
2419,Warsaw
2421,nan
2422,Joe DiMaggio
2437,Prague
2441,JLS
2448,nan
2452,George V
2461,nan
2462,nan
2474,Mia Farrow
2476,nan
2486,nan
2490,nan
2492,nan
2514,nan
2516,nan
2519,nan
2520,nan
2535,"Max Shreck, Batman villain; Count Dracula, Mike Myers character"
2547,nan
2551,nan
2557,nan
2564,Easter Island
2569,Arthur Sullivan
2575,Jimmy Carter
2577,Pittsburgh
2580,nan
2585,nan
2589,nan
2590,The Smiths
2591,The Smiths
2605,nan
2616,nan
2617,nan
2618,Bob Dylan
2620,Kenneth Branagh
2631,nan
2635,Sammy Cahn
2643,nan
2654,nan
2656,Enid Blyton
2658,nan
2659,nan
2660,nan
2662,nan
2670,nan
2671,nan
2672,nan
2673,nan
2676,nan
2677,nan
2685,nan
2687,Hudson River
2688,Hudson River
2690,nan
2691,nan
2693,nan
2706,nan
2710,Tennessee Williams
2713,Egypt
2714,Dorothy L. Sayers
2722,nan
2724,nan
2725,nan
2726,nan
2727,nan
2728,nan
2729,nan
2730,Ada Yonath
2731,nan
2732,nan
2738,Atari Inc.
2741,nan
2742,nan
2748,nan
2750,nan
2756,nan
2759,nan
2769,nan
2790,nan
2807,nan
2811,Earth
2814,"Earth, Mars"
2821,nan
2830,Edward Lear
2832,Cello
2837,"Titian, Tintoretto"
2839,Claude Monet
2847,Saturn
2850,nan
2853,nan
2854,nan
2860,nan
2861,Starlings
2880,nan
2887,nan
2894,Uranus
2897,Battle of Marathon
2904,Britt Ekland
2905,New Zealand
2909,Kuala Lumpur
2910,Kuala Lumpur
2912,nan
2916,nan
2919,nan
2927,nan
2933,William Golding
2942,nan
2944,"Mars, Venus"
2945,Mars
2946,Mars
2949,nan
2950,Mars
2953,Charon
2954,Charon
2955,Charon
2958,nan
2960,nan
2969,Krakow
2976,nan
2983,nan
2989,nan
3001,Manchester United
3002,Silvio Berlusconi
3006,Gerald Ford
3014,Golda Meir
3022,nan
3028,Monaco's Prince Albert II
3032,WWE
3038,nan
3045,nan
3048,Parallelogram with oblique angles
3056,nan
3061,nan
3062,nan
3065,nan
3070,nan
3071,nan
3072,Ally McCoist
3075,nan
3078,Ray Charles
3091,nan
3099,nan
3101,Robbie Keane
3107,Nero Wolfe
3109,George Gershwin
3112,nan
3113,Cecil Rhodes
3117,Lyndon B. Johnson
3126,Violin
3131,Kosovo
3135,Atlantic Ocean
3142,nan
3149,United States
3154,The Ramones were inducted into the Rock and Roll Hall of Fame in 2006 but refused to attend.
3155,nan
3161,Mark Philippoussis
3162,nan
3165,nan
3174,nan
3178,nan
3180,nan
3188,John Wayne
3193,Sweden
3199,Peter Hall
3205,nan
3207,Martin Johnson
3212,nan
3215,Vladimir Putin
3216,nan
3217,nan
3222,nan
3223,Aram Khachaturian
3224,Melissa Joan Hart
3226,ABBA
3233,W.C. Handy
3241,nan
3243,Australian
3246,nan
3249,Walmart
3259,nan
3262,nan
3263,John Siddons
3265,nan
3270,nan
3277,nan
3282,Doctor Who
3291,nan
3294,Iris Murdoch
3297,nan
3302,Massachusetts
3303,nan
3308,nan
3310,nan
3312,Andalusia
3314,nan
3315,nan
3320,nan
3331,Warren Beatty
3350,nan
3351,Lauren Bacall
3358,nan
3362,nan
3375,nan
3379,nan
3386,nan
3393,The Society of London Theatre's annual awards are known as the Olivier Awards.
3394,nan
3397,nan
3398,nan
3399,Saturn
3400,"Mars, Mercury, Venus"
3401,Jupiter
3412,nan
3414,nan
3424,nan
3431,nan
3439,nan
3445,nan
3446,nan
3448,Klaus Barbie
3458,nan
3459,nan
3462,Saturday Night Fever
3466,nan
3467,Birmingham City
3469,nan
3473,Mike Rush
3475,Illinois
3478,nan
3480,Georgia
3488,nan
3490,nan
3494,nan
3500,nan
3519,nan
3525,Michael Phelps
3526,Rebecca Adlington
3527,nan
3528,nan
3531,nan
3535,Gary Barlow
3540,nan
3541,Tanzania
3547,nan
3550,nan
3554,Arthur Acton
3557,Sylvia Plath
3566,nan
3567,nan
3568,John McEnroe
3572,nan
3573,nan
3580,nan
3581,nan
3588,Virginia
3593,nan
3620,United States
3624,nan
3627,Tina Turner
3629,Melanie Griffith
3632,Uranus
3636,nan
3641,New Zealand
3644,nan
3646,nan
3648,nan
3649,nan
3650,nan
3659,nan
3666,nan
3668,nan
3672,Transformers: The Last Knight
3682,nan
3686,Neptune
3688,Henry Miller
3694,Chumbawamba
3707,nan
3722,nan
3724,Speaker
3725,nan
3728,nan
3730,nan
3737,Abu Dhabi
3738,Human rights issues
3740,nan
3742,nan
3743,nan
3744,nan
3745,nan
3748,nan
3749,French
3752,nan
3755,nan
3756,nan
3757,nan
3758,nan
3759,nan
3760,nan
3766,Barack Obama
3768,Franklin D. Roosevelt
3769,Nixon
3770,Richard Nixon
3771,Theodore Roosevelt
3772,William McKinley
3773,Woodrow Wilson
3774,Zachary Taylor
3776,Richard Nixon
3777,Henry Kissinger
3782,nan
3783,nan
3785,nan
3786,nan
3790,nan
3792,nan
3793,nan
3795,nan
3796,nan
3797,nan
3799,nan
3800,nan
3802,nan
3803,nan
3804,Shani Davis
3806,nan
3813,French
3821,nan
3823,"JVC, Sony, and Matsushita (Panasonic) developed the VHS cassette."
3828,Tennis
3829,The context does not provide information about a musical Victor Fleming was making at the same time as Gone With the Wind.
3830,Zambia
3831,nan
3832,nan
3833,nan
3846,nan
3847,nan
3851,Celine Dion
3854,Laurence Olivier
3863,nan
3865,Belgium
3866,nan
3869,Lawn Tennis
3871,nan
3873,nan
3887,nan
3891,nan
3894,nan
3895,nan
3909,nan
3916,Bobby Brown
3920,William Holden
3927,nan
3932,nan
3935,Martina Hingis
3936,Richard Krajicek
3937,Steffi Graf
3938,Fred Perry
3939,Manute Bol
3940,Boris Becker
3941,Pete Sampras
3944,Iona Crawford
3946,nan
3948,nan
3958,nan
3961,nan
3964,nan
3969,nan
3985,nan
3993,Curling
3994,nan
