,Model
4764,"Horror, Erotic, Art House"
10884,John Ford
12101,"Lantana has no listed screenwriter in the provided context. Therefore, it is not possible to determine the genres of films whose screenwriters also wrote Lantana."
10687,"Peter Masterson, Mike Nichols, Neil Simon, Nicolas Roeg, Barry Levinson, John Huston, Paul Bogart, Craig R. Baxley, Sidney Lumet, Howard Deutch, Tim Burton"
6053,"Leonard Kantor, William Bowers"
3978,Horror
1039,"Plastic, Comedy, Action, Crime, Musical, Documentary, Fantasy"
9185,"English, French"
11331,Barbara Stanwyck (Baby Face) and Dirk Bogarde (Our Mother's House)
13998,"Drama, Comedy"
2009,"French, English"
13002,Ridley Scott (Gladiator) and Sidney Lumet (Fail Safe)
5359,Agatha Christie
1053,Thom Fitzgerald
1533,"2012, (not specified for other movies)"
7988,Alfred Santell
11582,"1998, 2005, 2006, 2011"
9891,"science fiction, comedy, drama, thriller"
5459,1994
1121,"Action, science fiction, dystopia, crime, comedy"
2879,"Drama, Comedy"
5640,2013
9455,"Margaret Buell Wilder, Ethan Hawke, Nicolas Cage, John Voight, Jon Voight, Robert Donat, Barry Fitzgerald, Greer Garson, Edward Burns, Tom Sizemore, Tom Hanks, Richard Benjamin, The Contract starred_actors Morgan Freeman, Emmanuelle Béart, Gaspard Ulliel, Edward Burns, The Uninvited starred_actors Donald Crisp, Anthony Quinn, Val Kilmer, The Expendables starred_actors Jason Statham, Harrison Ford, Donald Sutherland, The Uninvited starred_actors Ray Milland, Escape Plan starred_actors Jim Caviezel, The Visitor starred_actors Mel Ferrer, Blown Away starred_actors Jeff Bridges, The Way Ahead starred_actors Stanley Holloway, John Laurie, James Caan, John Wayne, The Fugitive starred_actors Henry Fonda, Morgan Freeman, Transporter 2 starred_actors Jason Statham, Wes Bentley, Burt Lancaster, Morgan Freeman, The Last Valley starred_actors Michael Caine, I'll Be Seeing You starred_actors Joseph Cotten, Shirley Temple, Anne Frank Remembered starred_actors Glenn Close, The Getaway starred_actors Steve McQueen, Nicolas Cage, The Italian Job starred_actors Michael Caine, Sylvester Stallone, Kevin Spacey, Under Fire starred_actors Nick Nolte, Keenan Wynn, The Man Who Never Was starred_actors Robert Flemyng, Simon Ward, Destination Tokyo starred_actors Cary Grant, Ethan Hawke, Unleashed starred_actors Morgan Freeman, Next starred_actors Nicolas Cage, Face/Off starred_actors Nicolas Cage, Roger Moore, Morgan Freeman, Wanted starred_actors Morgan Freeman, The Honeymoon Killers starred_actors Shirley Stoler, Days of Glory starred_actors Gregory Peck, The Immortals starred_actors Tony Curtis, Nicolas Cage, Stolen starred_actors Nicolas Cage, Outside the Law starred_actors Jamel Debbouze, Colin Firth, Jet Li, Once Upon a Time in China III, Once Upon a Time in China and America, Thirty Seconds Over Tokyo starred_actors Robert Walker, John Huston, The Transporter starred_actors Jason Statham, Judgment at Nuremberg starred_actors Spencer Tracy, David Janssen, Between Two Worlds starred_actors Eleanor Parker, Christopher Plummer, Aces High starred_actors Christopher Plummer, Jet Li, Once Upon a Time in China II, The Story of Dr. Wassell starred_actors Signe Hasso, Ewan McGregor, Sidney Poitier, Let's Do It Again, Before the Rain starred_actors Katrin Cartlidge, Before the Devil Knows You're Dead starred_actors Ethan Hawke, Richard Benjamin, Shia LaBeouf, Dear John starred_actors Channing Tatum, Robert Mitchum, James Caan, Gone with the Wind written_by Margaret Mitchell, Conspiracy starred_actors Val Kilmer, Kiefer Sutherland, Flashback starred_actors Kiefer Sutherland, The Last Run directed_by Richard Fleischer, Too Late the Hero starred_actors Cliff Robertson, No Escape starred_actors Kevin Dillon, Anthony Hopkins, Fury starred_actors Spencer Tracy, Thomas Mitchell, Wilson, Aces High starred_actors Peter Firth, John Woo directed_by Windtalkers, Jet Li, The Man in the Gray Flannel Suit starred_actors Gregory Peck, Black Book starred_actors Thom Hoffman, Walter Slezak, Lifeboat, George Murphy starred_actors Broadway Rhythm."
8025,"English, Italian, German, French, Polish, Japanese, Russian"
8310,"1973 (Nothing But the Night), 1986 (Nothing in Common), 1993 (Money for Nothing), 1995 (Nothing Personal), 2003 (Nothing), 2000 (Nine Lives)"
3035,"Mel Harris, Cotter Smith, Scott Curtis, Howard Duff"
14046,"1951, 1981, 1944 (The Whip Hand, Captain Horatio Hornblower R.N., The Hand)"
3058,"Comedy, Drama, Musical, Romantic comedy, Animation, Action, Thriller, Horror, Fraternity, Romance, War, Western, Mystery, Adventure, Film noir, Science fiction, Fantasy, Historical, War drama, Crime, Biographical, Musical comedy, Romantic drama, Sports, Family, Romantic comedy-drama, Christmas, Romantic action-adventure, Romantic fantasy, Romantic horror, Romantic mystery, Romantic science fiction, Romantic war drama, Romantic western, Romantic biographical, Romantic crime, Romantic sports drama, Romantic sports comedy, Romantic sports action, Romantic sports adventure, Romantic sports mystery, Romantic sports science fiction, Romantic sports fantasy, Romantic sports war drama, Romantic sports western, Romantic sports biographical, Romantic sports crime, Romantic sports comedy-drama."
4985,1996
10104,"Richard Thorpe, William Ludwig, François Girard, Glenn Gould"
8661,"Thriller, Drama"
5376,"Christopher Lee, John Lithgow, Peter Lorre, Bela Lugosi, Clint Eastwood, Ethan Hawke, Michael Caine, Jack Nicholson, Roy Scheider, Ewan McGregor, Jude Law, Mark of the Vampire, Scatman Crothers, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre, Peter Lorre"
168,Jimmy Hayward
4767,"Drama, Comedy, Horror, Thriller"
7824,"Crime of Passion, Passion Play, Passion Flower, A Beautiful Mind, Sense and Sensibility, The Pursuit of Happyness, The Shawshank Redemption, The Outsider, The Illusionist, The Great Lie, Luster, Personal Effects, Places in the Heart, The Taste of Others, In the Land of Blood and Honey, Imitation of Life, When Animals Dream, Rich in Love, In the Electric Mist, Hitchcock, The Dreamers, Mortal Thoughts, The Lovers, The Actress, Interiors, Of Human Bondage, Crazy Love, The Reckless Moment, Middle of Nowhere, Surviving Desire, My Brilliant Career, Hearts in Atlantis, The Confessional, Admission, Pride and Glory, To the Wonder, Honor Among Lovers, After the Wedding, Requiem for a Dream, The Lonely Passion of Judith Hearne, Irresistible, The Inner Circle, Auto Focus, Whisper of the Heart, A Man of No Importance, Men of Honor, Moonlighting, Crazy/Beautiful, Beyond the Stars, The Man from Elysian Fields, Heart of America, Liberal Arts, The Wonders, The Proposition, The Night of the Shooting Stars, Where the Heart Is, The Taste of Others, In the Land of Blood and Honey, Imitation of Life, The Commitments, The Passionate Friends, The Man from Elysian Fields, The Heart of Me, The Normal Heart, The Special Relationship, Dan in Real Life, The Man in the Moon, Mad Love, Son of the Bride, Human Nature, The Land, Cherish, Dreams of a Life, The Love of Siam, In This Our Life, Starred Up, The Molly Maguires, Audition, Focus, Beaches, The Dove, Insignificance, Change of Habit, The Flowers of War, Music of the Heart, Field of Dreams, Of Love and Shadows, Deception, Middle Men, Imagine That, The Savages, No Reservations, The Star Witness, The Rules of Attraction, The Young Savages, Crazy Heart, The Majestic, Amour, Life During Wartime, The Burning Plain, Ace of Hearts, The Deep, Grandview, U.S.A., Surviving Desire, To Sir, with Love, Love Affair, Lovely, Still, The Moment of Truth, Cruel Intentions, The Unloved, The Lover, Falling in Love, These Three, Into the Wild, The Five Senses, Daydream Nation, Guilty Hearts, Love, Life in Flight, The Brain, The Fighting Temptations, The Importance of Being Earnest, Deliverance, The Secret of the Grain, In This World, Darling, The Principal, Biography, The Last Temptation of Christ, Bright Future, Voyage of the Damned, The Belly of an Architect, Rich and Famous, As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty, Courage Mountain, The Dreamlife of Angels, That's What I Am, Till Human Voices Wake Us, True Believer, Women in Love, The Wedding Night, Stricken, The Intended, Waist Deep, Some Kind of Wonderful, At Play in the Fields of the Lord, The Young Americans, Titanic, A Moment to Remember, The Opportunists, The Place Beyond the Pines, Men of Respect."
736,"English, French, Italian, German, Hebrew, Japanese, Arabic, Spanish, Tonga"
5880,"Comedy, Drama, Musical, Thriller"
7585,"1937 (Make Way for Tomorrow), 1944 (The Way Ahead), 1946 (Night and Day)"
13924,Day Keene
11416,Menahem Golan
3794,"Jon Turteltaub, Nicolas Cage, Sean Bean, Justin Bartha, Diane Kruger, and Christopher Lee"
9420,"English, French"
3206,"2001, 2007"
7836,"Steven Zaillian, John Ridley"
8878,"Thomas Bezucha, Oliver Stone"
7621,Kristin Hunter
3184,"Ralph Fiennes, Eleanor Parker, Tim Roth, Richard Rouse, Russell Rouse, Cary Elwes, Oscar Isaac, Clarence Greene, John Carpenter, Joseph Fiennes, Peter Carey"
4639,"Spanish, Catalan"
6018,"David Zucker, Jerry Zucker, Robert Altman, Tony Scott, Kinka Usher, Norman Z. McLeod, Martin Scorsese"
9081,Doug Ellin
12576,"The Wheeler Dealers, Cars, Cars 2"
6247,"Italian, English, and Japanese"
6805,"George MacDonald Fraser, Richard Maibaum"
5117,"2004, 1996, 1984, 1956, 1937, 1998, 2005, 2004, 2001, 2014, 1999, 1990, 2003, 1965, 2009, 1982, 2012, 1990, 1958, 1983, 1949, 2004, 1999, 1998, 2004, 2004, 1956, 1999, 1998, 2000, 2004, 1999, 1999, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 200"
3425,"Joe Johnston, Mike Nichols, and John Badham"
7814,"Karen Moncrieff, Leigh Whannell, Steven Seagal, Christopher Lee, John Tucker Must Die (Betty Thomas), The Living and the Dead (Leo Bill), The Dead Zone (Christopher Walken), Gone Girl (Tyler Perry), The Girl Who Played with Fire (Daniel Alfredson), Scary Movie 4 (Betty Thomas), A Short Film About Killing (A.K. Globisz), The Departed (Martin Scorsese), The Living and the Dead (Kate Fahy), The Dead (Danny Boyle), Night of the Living Dead 3D (Jeff Buhler), The Return of the Living Dead (Dan O'Bannon), The Dead (John Michael McDonagh), The Adjustment Bureau (George Nolfi), The Living Sea (Louis Malle), The Living and the Dead (Melissa George), The Dead (Steven Soderbergh), The Dead (John Hillcoat), The Dead (Uwe Boll), The Dead (Marc Forster), The Dead (Jonathan Liebesman), The Dead (Michael Almereyda), The Dead (Mike Barker), The Dead (Jean-Paul Salomé), The Dead (Brian Yuzna), The Dead (Jeffrey Lieberman), The Dead (Michael Hurst), The Dead (Jeffrey Reddick), The Dead (Rob Zombie), The Dead (Douglas Aarniokoski), The Dead (Jeffrey F. Abrams), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey Reddick), The Dead (Jeffrey"
290,"2009, 2006, 2011, 2008, 2004, 2014, 2008, 1987, 2008, 1986, 1989, 2012, 2009, 2012, 2009, 2012, 2011, 2007, 2006, 2012, 2000, 2004, 2014, 2014, 2000, 2006, 2011, 2007, 2000, 2014, 2011, 2000, 2006, 2014, 2014, 2014, 2014, 2014, 2000, 2006, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 201"
304,Robert Aldrich
5217,Claude Lelouch
4245,"Alfonso Cuarón, Jon Heder, Stephen Sommers, Simon Crane, Neil Marshall, Tom Shankland, and Stewart Raffill"
8506,"Adventure, Comedy"
11790,"Drama, Ken Loach directed_by Ken Park"
3813,"1959, 1995, 2005"
8624,"Christophe Honoré, George Cukor, Richard Attenborough, Charles Walters, Henry Koster, Mark Sandrich, John Huston, George Cukor, Richard Attenborough, Rob Marshall, Ang Lee, John Carpenter, Terence Young, John G. Avildsen, John Huston, Richard Attenborough, Ang Lee, John Huston, Richard Attenborough, Richard Attenborough, Michael Haneke, Richard Boleslawski, Frank Tashlin, George Cukor, Frank Tashlin, Stanley Donen, José Ferrer, Paul Armont, William Holden, Mike Newell, Frank Capra, Martin Scorsese, Alfred Hitchcock, Louis Malle, Frank Capra, William Holden, Adam Shankman, Andrzej Wajda, Roger Michell, Alain Resnais, John Dahl, Roger Michell, Danièle Thompson"
9481,"Comedy, Holiday, Drama"
7213,"1957, 1960, 1969, 1978, 1991"
5996,"Horror, Comedy"
10164,Peter Medak (Species II) and William F. Claxton (Night of the Lepus)
6435,"Action, Horror"
10241,"Kirby Dick, Clive Donner, and Garry Marshall"
2974,"Natalie Portman, Mila Kunis"
7105,"Gavin O'Connor, Colin Farrell, Edward Norton, Jon Voight, Terrence Howard, Noah Emmerich"
5404,"Guy Maddin, George Toles, Isabella Rossellini, Tsutomu Yamazaki, Abel Ferrara, Chris Penn, Mark Stevenson, Monica Bellucci"
993,"Clarence Brown, Joe Wright"
11993,Arthur C. Clarke
10243,"Action, Drama, War"
10062,"Drama, Western, Thriller, Comedy, Biography"
8672,"Morocco, Casablanca, Algiers, The Prince of Egypt, Last Days in the Desert, The Story of the Weeping Camel, Cobra Verde, Harakiri"
5683,"Adventure, Drama"
10826,Vishal Bhardwaj
6412,António Pedro Vasco and Carlos Saura
11511,Lars von Trier
1323,Carrie Fisher
4921,"Italian, French"
8761,"1950, 2011"
12935,Alan Rudolph
13646,"1932, 2006"
2270,Ron Howard
410,"Richard Fleischer, John McTiernan, Arnold Schwarzenegger (Last Action Hero), Peter Berg (The Rundown)"
12415,"Horror, Documentary"
14163,"Martin Clunes, Dane Cook, Jonny Lee Miller, Will Ferrell, Seann William Scott, Don Cheadle, Paul Mercurio, Rob Corddry, Blake Harrison, Nicholas D'Agosto, Harry Treadaway, Dominic Purcell, Eric Christian Olsen, Breckin Meyer, Tommy Lee Jones, Stephen Lang, John Jarratt, Dirk Bogarde, Terrence Howard, Jonathan Silverman, Sigourney Weaver, Linda Fiorentino."
169,"Horror, Comedy"
4464,"John Bright, Edward Woods, Joan Blondell, Jean Harlow, Michael Mann, Ronan Bennett, Ann Biderman, Bryan Burrough, Peter Cushing, Kubec Glasmon, Tim Roth, Peter Cushing, Peter Cushing, Peter Cushing, Francis Matthews, Kevin Pollak, Robert Loggia, Gérard Depardieu, Renaud, Aleksandr Gordon, Jason Patric, Tim Roth, Sam Rockwell, Edward F. Cline, Peter Cushing, Claude Rains, Tim Roth, John Schlesinger, Inherent Vice starred_actors Katherine Waterston, Peter O'Toole, Peter Sellers, Joseph H. Lewis, Richard Widmark, Rob Schneider, Freddie Francis, Steven Spielberg, Fargo starred_actors Peter Stormare, Danny Cannon, Fallen directed_by Gregory Hoblit, The Ghost Breakers directed_by George Marshall, Roger Corman, Peter Riegert, Michael Corrente, Steven Soderbergh, Sean Connery, Rhonda Fleming, James Cagney, Sigourney Weaver, The Exterminator starred_actors Robert Ginty, Gerard Butler, James Foley, Ridley Scott, Buster Keaton, William A. Wellman, Sidney Lumet, The Beast of the City starred_actors Walter Huston, George Cukor, Emilio Estevez, Kiefer Sutherland, Martin Ritt, George Cukor, Stanley Kubrick, Victor Fleming, Full Eclipse starred_actors Bruce Payne, The Replacement Killers starred_actors Mira Sorvino, Gene Wilder, Victor Fleming, Robert Ryan, Horror Express directed_by Eugenio Martín, Madeleine Stowe, Point Blank directed_by John Boorman, Howard Hawks, Debra Paget, Victor Fleming, Michael Bay, William H. Macy, Ralph Fiennes."
327,"Shona Auerbach, William Dear, Garry Marshall, Vincent J. Donehue, William H. Macy, Paul Bettany, Thomas Vinterberg, William H. Macy, Vincent D'Onofrio, Paul Muni, Norman Jewison, William H. Macy, John Farrow, William A. Wellman, Vincent D'Onofrio, Paul Muni, Vincente Minnelli, Jeremy Irons, Mike Nichols, Robert Mulligan, Frank Pierson, Bill Pullman, Paul Henreid, Laurence Olivier, Clint Eastwood, Arthur Penn, Stockard Channing, Jonathan Segal, Paul Giamatti, John Malkovich, Arthur Penn, Catherine Hardwicke, Clint Eastwood, Michael Redgrave, Ralph Macchio, Geoffrey Nauffts, Clint Eastwood, Yves Montand, William H. Macy, Clint Eastwood"
4189,"Drama, Documentary"
5129,"Movie, Comedy, Drama"
2184,"Kevin Brodbin, Mark Andrus"
2412,"David Gordon Green, Evan Goldberg, and Seth Rogen (co-directed)"
5740,"Thriller, Drama"
5775,"Comedy, Drama"
14194,"Richard Florey, Mark Pavia, Robert Florey, Richard Fleischer"
9824,Richard Donner
1923,Nadine Gordimer
9384,"2004, 2005, 2006"
4520,"English, Dutch, German, French, Italian, Polish, Hebrew"
8180,"Lili Taylor, John Lynch, and Alex Frost"
8719,"1961, 1959"
5896,Adam Shankman (Rock of Ages)
6935,"1990, 2002, 2004, 2006, 2012"
5743,"French, German, Swedish, Brazilian Portuguese, Japanese, Italian, English, Spanish, Hindi, Thai, Polish, Korean, Chinese, Russian, Dutch, and Arabic."
10990,"2010, 1984, 1933"
8827,"Musical, Adventure, Fantasy"
4914,"Drama, Comedy"
