,Model
4791,"Western

Context:

* [Wichita] is a 1955 American Western film directed by Jacques Tourneur.
* [Johnny Guitar] is a 1954 American Western film directed by Nicholas Ray.
* [The Searchers] is a 1956 American Western film directed by John Ford.
* [High Noon] is a 1952 American Western film directed by Fred Zinnemann.
* [Shane] is a 1953 American Western film directed by George Stevens.

Question:
what kind of movie is [Johnny Guitar]

A:

Western

Context:

* [The Godfather] is a 1972 American crime film directed by Francis Ford Coppola.
* [The Godfather: Part II] is a 1974 American crime film directed by Francis Ford Coppola.
* [The Godfather: Part III] is a 1990 American crime film directed by Francis Ford Coppola.
* [The Godfather: Coda – The Death of Michael Corleone] is a 2020 American crime film directed by Francis Ford Coppola.
* [The Godfather: Part IV] is a proposed American crime film directed by Francis Ford Coppola.

Question:
what kind of movie is [The Godfather: Part II]

A:

Crime

Context:

* [The Matrix] is a 1999 American science fiction action film written and directed by the Wachowskis.
* [The Matrix Reloaded] is a 2003 American science fiction action film written and directed by the Wachowskis.
* [The Matrix Revolutions] is a 2003 American science fiction action film written and directed by the Wachowskis.
* [The Matrix Resurrections] is a 2021 American science fiction action film directed by Lana Wachowski.
* [The Matrix 4] is a proposed American science fiction action film directed by Lana Wachowski.

Question:
what kind of movie is [The Matrix Reloaded]

A:

Science fiction action

Context:

* [The Lion King] is a 1994 American animated musical adventure film produced by Walt Disney Feature Animation and released by Walt Disney Pictures.
* [The Lion King II: Simba's Pride] is a 1998 American animated musical adventure film produced by Walt Disney Feature Animation and released by Walt Disney Pictures.
* [The Lion King 1 1/2] is a 2004 American animated comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures.
* [The Lion Guard: Return of the Roar] is a 2015 American animated short film produced by Walt Disney Television Animation.
* [The Lion Guard] is an American animated television series produced by Walt Disney Television Animation.

Question:
what kind of movie is [The Lion King II: Simba's Pride]

A:

Animated musical adventure

Context:

* [The Dark Knight] is a 2008 American superhero film directed by Christopher Nolan, based on the DC Comics character, Batman.
* [The Dark Knight Rises] is a 2012 American superhero film directed by Christopher Nolan, based on the DC Comics character, Batman.
* [The Dark Knight Trilogy] refers to the three films directed by Christopher Nolan: [The Dark Knight], [The Dark Knight Rises], and [Batman Begins].
* [Batman Begins] is a 2005 American superhero film directed by Christopher Nolan, based on the DC Comics character, Batman.
* [The Dark Knight Trilogy: Ultimate Collector's Edition] is a box set containing the three films directed by Christopher Nolan: [The Dark Knight], [The Dark Knight Rises], and [Batman Begins].

Question:
what kind of movie is [The Dark Knight Trilogy]

A:

Superhero films

Context:

* [The Hunger Games] is a 2012 American dystopian science fiction adventure film directed by Gary Ross, based on the novel of the same name by Suzanne Collins.
* [The Hunger Games: Catching Fire] is a 2013 American dystopian science fiction adventure film directed by Francis Lawrence, based on the novel of the same name by Suzanne"
952,"Planet of the Vampires, The Angry Red Planet, Death Race 2000, Death Race"
3963,"Drama, Thriller, Adventure"
7020,Fabián Bielinsky
3782,Krzysztof Piesiewicz
1145,"Tarzan, 102 Dalmatians"
960,"Charlotte Sometimes, The Scenesters"
3522,Steven Sirk
3375,Alan Rudolph
4982,Swedish
4768,"Iron Man, Action, Adventure, Superhero, Technology, Comedy, Product Placement"
2236,"Josh Lucas, Jon Voight, Derek Luke, Matthew Broderick, Denzel Washington"
3774,David Zucker
2340,"Emmanuelle Riva, Isabelle Huppert"
2304,"John Lithgow, Melinda Dillon, and Kevin Peter Hall"
7497,2005
2868,Kevin Greutert
8956,"The Shipping News, Notes on a Scandal, Philomena, Mrs Henderson Presents, Iris, Skyfall, The Best Exotic Marigold Hotel, Chocolat."
6660,Takashi Miike
576,"The Take, Waist Deep, Baby Boy, 2 Fast 2 Furious, Legion, Four Brothers, Transformers, Black Nativity, Randy and the Mob, The Assassination of Jesse James by the Coward Robert Ford, John Tucker Must Die, Mr. Brooks, Michael Clayton, Man About Town, Action, Epic Movie, American Gangster, Fury, An Angel Named Billy, Man in the Chair, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami Vice, Over the Hedge, The Brave One, Paranoid Park, Forrest Gump, Mister Roberts, Malcolm X, The Man of My Life, The Bourne Ultimatum, Superman Returns, Akeelah and the Bee, Rocky Balboa, Action, Men in Black II, Meet the Robinsons, Man of the Year, Malcolm X, Mister Roberts, Finding Forrester, Girl in the Cadillac, Scarface, Raging Bull, An Unreasonable Man, Miami"
5123,English
4362,"Comedy, Action"
4271,Drama
304,"""Marlène Jobert appears in 'The Tenant' and 'Cousin Cousine'."""
7100,Monte Walsh was written by Jack Schaefer
7898,1979
8265,"1982, 1987"
1578,"Johnny Knoxville, Chris Pontius, Bam Margera"
311,Transylmania
8217,1990
655,"Pathfinder, 29 Palms, The Last of the Mohicans"
6642,"Stanley Kubrick, Humphrey Cobb"
2818,Tony Palmer
765,I Was an Adventuress
7831,2007
80,Purely Belter
673,Jingle All the Way
7759,"1987, 2007"
4041,Drama
5337,"horror, supernatural, occult"
2129,"John Travolta, Kurt Russell, Bridget Moynahan"
9528,"I Am Love, The Italian, Romanzo Criminale, A Brief Vacation, Caro diario, Great Directors"
92,"Losin' It, Watchmen, Little Children, A Nightmare on Elm Street, Breaking Away, The Bad News Bears in Breaking Training, The Bad News Bears Go to Japan, Dollman."
872,"The Perils of Pauline, Someone Marry Barry, Pauline and Paulette, The Lady Eve"
4483,Comedy
3338,Laurent Cantet
3125,Alan J. Pakula
8131,2014
5406,"Drama, Beat Generation, 2013"
713,Dance with Me
7850,1947
5422,"Drama, starring Angelina Jolie and written by Michael Cristofer, released in 1998."
6465,Judith Rossner
623,"Destroy All Monsters, Millennium Actress"
5515,"Fanboys, Comedy, 2009, Directed_by Kyle Newman, Starred_actors Jay Baruchel, Dan Fogler, Chris Marquette, Sam Huntington"
5286,"Crime, Action, Drama"
3467,Not provided in the context.
4484,Drama
2232,"Dennis Weaver, James Garner, Claude Akins, Vic Morrow, Frank Kowalski"
1595,"Alan Ritchson, William Fichtner, Will Arnett, Megan Fox"
416,The Battery
8128,2013
3023,"John Schultz, William Keighley, Carl Reiner, Vincente Minnelli, Nicholas Stoller, Adam Shankman, Cedric the Entertainer"
7726,1998
8079,1965
9189,The Cremator
3123,Stephen Frears
1768,"John Carradine, Raquel Welch, Richard Burton"
4248,"Crime, based on a book"
7787,2013
6119,"london, 2010, drama, colin farrell, keira knightley"
4058,"Big Hero 6 has_genre Animation, Action, Superhero"
7415,2004
9051,Slim Susie
3328,Robert Z. Leonard
9071,"Oculus, Absentia"
2375,Isabelle Weingarten
3320,Alfred Hitchcock
8856,"The Gospel According to St. Matthew, Accattone, La rabbia, Mamma Roma, The Hawks and the Sparrows, The Decameron, Arabian Nights, Ro.Go.Pa.G., Teorema, Salò, or the 120 Days of Sodom, Medea."
1683,"Yul Brynner, Julius J. Epstein, Philip G. Epstein, and unspecified actors"
1671,"Toshiyuki Nishida, Tomokazu Miura, Beah Richards, Robert Culp, Marlyn Mason, Richard T. Heffron, Takeshi Kitano"
7551,2002
2867,Stephen Frears
3044,John McTiernan
2648,Woody Allen
2474,Rinko Kikuchi
7820,1985
4866,"Sport, Family"
7342,1945
5572,"Thriller, 2014, Adam Wingard, Timothy Wayne Folsome, Dan Stevens, Maika Monroe, Thriller"
6310,Bill Forsyth
88,"The Hunchback of Notre Dame, Dunston Checks In, Pretty Woman, North, White Palace, Shallow Hal, Just Looking"
9260,"Three Days of the Condor, The Parallax View"
4656,Comedy
5321,"Comedy with Shirley Temple and Cedric the Entertainer, released in 1986."
367,"No Good Deed, Under the Same Moon"
9138,A Hatful of Rain
6535,John Huston
1121,[Neil Diamond did not direct any film in the given context]
3971,Drama
3785,Anatole Litvak
8048,2010
9000,"The Adoption: The Children's Hour, Mother and Child, The Immaculate Conception of Little Dizzle, Mother and Son, The New Daughter, The Girl with the Dragon Tattoo, The Girl on the Train, The Other Son, The Second Best Exotic Marigold Hotel, The Trials of Cate McCall, The Untouchables, The Young Lions, The Milk of Sorrow, The Girl from Nagasaki, The Autobiography of Miss Jane Pittman, The Notebook, A Family, The Immigrant, A Soldier's Daughter Never Cries, The Forbidden Door."
4367,"The Last Horror Movie, The Last Exorcism, The Last Man on Earth, The Final, The Last Exorcism Part II, The Texas Chainsaw Massacre, The Texas Chainsaw Massacre 2, The Exorcist, End of Days, Killer Movie, The Exorcist III, The Ghost of Frankenstein, End of the Line, The Texas Chain Saw Massacre, An American Werewolf in London, R.S.V.P., Night of the Living Dead, The Climax, Halloween II, The Horror Show, The Evil Dead, The Little Shop of Horrors, Long Time Dead, Silent Night, The Comedy of Terrors, The Beyond, The Last Days on Mars, The Amityville Horror, The Thing, The Final Destination, A Nightmare on Elm Street, We Are What We Are, Survival of the Dead, The Stuff, My Little Eye, 11-11-11, Little Shop of Horrors, The Return of the Vampire, The Rage, The Revenge of Frankenstein, The Return of the Living Dead, The Crazies, The Last House on the Left, Scary or Die, Dawn of the Dead, Hood of Horror, Aftershock, Final Destination 2, It's Alive, The Haunting, The Omen, Friday the 13th Part III, Q, The Violent Kind, Dead End, Final Destination 3, War of the Dead, The Ghost, The Terror, V/H/S/2, Beyond the Darkness, Friday the 13th, Silent Night, Deadly Night Part 2, Home Movie, From Beyond the Grave, The Vault of Horror, Halloween, The Objective, The Woman in Black, Hell of the Living Dead, House of Frankenstein, The Task, Silent Night, Bloody Night, The Frighteners, Man-Thing, The Blair Witch Project, The Nature of the Beast, Dark Night of the Scarecrow, Friday the 13th Part 2, Forget Me Not, Night of the Living Dead 3D, Frankenstein and the Monster from Hell, The Legacy, Phenomena, An American Werewolf in Paris, Alone in the Dark II, The Theatre Bizarre, Saw II, From Beyond, Fright Night, The Purge, The Terror Within, Them!, Midnight Movie, The Monster, The Dead, Final Destination, Phantom of the Rue Morgue, The Quiet Ones, Night Terrors, The Grudge 3, Revenge of the Zombies, Rise of the Zombies, When a Stranger Calls, The Baby, Saw III, The Curse of Frankenstein, Wer, Diary of the Dead, V/H/S, Late Phases, Don't Be Afraid of the Dark, The City of the Dead, The Conjuring, C.H.U.D., Not of This Earth, The Human Race, Spirits of the Dead, The Ugly, Would You Rather, The Era of Vampires, Dead of Night, House on Haunted Hill, Ax 'Em, Final Destination 5, Night of the Creeps, Night of the Ghouls, Circus of Horrors, Phantom of the Opera, Tooth and Nail, The Others, Evil Dead, The Curse, Tales of Terror, Rest Stop, Sssssss, The Grudge 2, Strangeland, The Ring, From Hell It Came, Autopsy, The Unknown, Paranormal Activity, Saw V, The Quatermass Xperiment, Sweet Home, The Undead, What We Do in the Shadows, The Blob, House of 1000 Corpses, Return to House on Haunted Hill, The Woman, The Carpenter, The Cabin in the Woods, The Believers, Hellbent, Night of the Comet, Nothing But the Night, Ring, Watchers, Paranormal Activity 2, One Missed Call, I, Monster, The Haunting in Connecticut, Day of the Dead, The Funhouse, The Black Room, Subspecies, Riding the Bullet, At the Devil's Door, Stay Alive, Paranormal Activity 3, City of the Living Dead, Darkest Night, Diary of a Madman, The Abandoned, The Devil's Tomb, State of Emergency, The Eye, Bloody Pit of Horror, The Dark Half, The Return of Dracula, Beneath the Darkness, Shadow of"
8019,1953
388,Swamp Shark
4657,Science Fiction
5333,"Drama, Shadow, Dancer, Written_by Tom Bradby, Directed_by James Marsh, 2012 release_year"
3459,"Ron Underwood, Ernest B. Schoedsack"
4819,Drama
107,"Carmen, Otello"
251,"Semi-Tough, Trouble in Mind, Flashpoint, Heaven's Gate, Songwriter, Millennium, Dolphin Tale, The Sailor Who Fell from Grace with the Sea, A Star Is Born, The Greening of Whitney Brown, Blume in Love, A Soldier's Daughter Never Cries, Convoy, Rollover, Big Top Pee-wee, Pharaoh's Army, Dolphin Tale 2."
3079,Billy O'Brien
1616,Christian Slater
259,"Popcorn, Cat People"
4901,"Fantasy, Family"
2970,Chris Marker
7011,Rob Thompson
1446,"Aaron Loves Angela, Moses Gunn, Kevin Hooks"
4828,"Western, Drama"
360,"Best Foot Forward, The Youngest Profession, The Lone Wolf Spy Hunt, The Strawberry Blonde, The Pirate, Summer Stock"
2515,"Rolf Lassgård, LeVar Burton, Robert Mitchum, Lennart Jähkel, Robert Wagner, Kathryn Harrold, Rafi Pitts, Frances O'Connor"
1224,Jane Eyre
2948,Farhan Akhtar
9166,Movie 43
8906,"Only the Lonely, The Great Outdoors, It Came from Hollywood, Delirious, Armed and Dangerous, Spaceballs, Hot to Trot, Summer Rental, Uncle Buck, Canadian Bacon, Volunteers, Who's Harry Crumb?, Splash, Going Berserk, The Rescuers Down Under, Brewster's Millions."
9333,"Footloose, Black Snake Moan"
108,"The Spy in Black, The Girl on a Motorcycle, The Red Shoes"
5547,Historical drama
8118,1998
2358,"Thi Loc Truong, Man San Lu"
8387,1937
4850,Comedy
5079,English
2245,"George C. Scott, Spencer Tracy, Fredric March, Jack Lemmon, Dick York"
5589,The Daybreakers is about Drama and Horror.
6301,"Nikolai Gogol, Oleg Stepchenko"
7881,2004
1608,"Kate O'Mara, Noel Trevarthen, Sue Lloyd, Peter Cushing"
9943,The Laramie Project
8764,"Seven Samurai, Yojimbo, Rashomon, Kagemusha, Throne of Blood, Ran, Drunken Angel, Ikiru, Dodes'ka-den, Sanshiro Sugata, Red Beard, High and Low, The Bad Sleep Well, Stray Dog, Rhapsody in August, Dersu Uzala, Sanjuro, Kukuli, The Quiet Duel, After the Rain, One Wonderful Sunday, Madadayo, Kurosawa."
6120,"Metropolis, dystopia, science fiction, anime, German, silent film, music, 2001, 1927, drama, animation, tezuka, bd-r, fritz lang, german, french, japanese, crime, action, war, drama, comedy, mystery, noir, italian, chinese, los angeles, new york, san francisco, london, venice, berlin, paris, munich, detroit, rio de janeiro, sydney, brooklyn, small town, water, film noir, waterloo bridge, mardi gras, jazz, animation, romance, action, thriller, action-adventure, drama, comedy-drama, musical, mystery-thriller, romance-drama, war-drama, biography, historical, horror, fantasy, adventure, sci-fi, adventure-comedy, adventure-drama, adventure-thriller, adventure-fantasy, action-comedy, action-drama, action-thriller, action-fantasy, action-adventure-comedy, action-adventure-drama, action-adventure-thriller, action-adventure-fantasy, action-adventure-comedy-drama, action-adventure-comedy-thriller, action-adventure-comedy-fantasy, action-adventure-drama-thriller, action-adventure-drama-fantasy, action-adventure-comedy-drama-thriller, action-adventure-comedy-drama-fantasy, action-adventure-drama-thriller-fantasy, action-adventure-comedy-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-drama-thriller-fantasy, action-adventure-comedy-"
1056,"The Concussion, Passion of Love"
