,Model
1606,"Paolo Villaggio, Anthony Barrile, José Zúñiga, Ciccio Ingrassia, Franco Franchi, Giulietta Masina, Roberto Benigni, David Caruso, Stanley Tucci, Kevin Rankin, Kevin Corrigan, Jennifer Love Hewitt, Anders W. Berthelsen, Giancarlo Esposito, Franka Potente, Udo Kier, Caren Kaye, Juliet Mills, Cyd Charisse, Julianne Moore, Toni Collette, Ulf Palme, Marcello Mastroianni, Jack Lemmon, Boris Karloff, George Cukor, Sidney Poitier, Walter Huston, George Kennedy, José Ferrer, John Cleese, Jackie Chan, George Segal, Martin Scorsese, Al Pacino, Helen Mirren, Eddie Murphy, Adolphe Menjou, Carlo Verdone, Robert Carradine, Elio Germano, Norman Jewison, Christian Bale, Pierre Étaix, Alice Trémolière, Franco Fabrizi, Franco Interlenghi, Dustin Hoffman, James Coburn, George Cukor, Steve Buscemi, C.O.G., Tony Curtis, Ida Lupino, Farley Granger, One Night of Love, Marlon Brando, Funny About Love, Giancarlo Esposito, Cyd Charisse, Richard Quine, Auntie Mame, Vittorio Gassman, Roberto Benigni, Life Is Beautiful, Marcello Mastroianni, 8½, Humphrey Bogart, Gino Cervi, Roberto Benigni, Pinocchio, Sally Potter, Helen Mirren, Teaching Mrs. Tingle, Ida Lupino, Moontide, Eddie Murphy, Adolphe Menjou, College, Robert Carradine, La nostra vita, Norman Jewison, Mio in the Land of Faraway, The Suitor, The French Kissers, I Vitelloni, Carlo Verdone, Acqua e sapone, Leo Carrillo, I Vitelloni, Dustin Hoffman, Josè Ferrer, The Chaperone, Joseph Bologna, John Cleese, Jackie Chan, George Segal, Martin Scorsese, Al Pacino, Italian in_language Cinema Paradiso, Audrey Hepburn, Othello, Raquel Welch, 1992 release_year Ciao, Professore!, Marlon Brando, A Streetcar Named Desire, 1963 release_year The Nutty Professor, Italian in_language Dr. Goldfoot and the Girl Bombs, Tony Curtis, Sweet Smell of Success, George Cukor directed_by The Actress, Isabella Rossellini starred_actors Don Quixote, George Cukor directed_by Travels with My Aunt, Cate Blanchett starred_actors Notes on a Scandal, Busby Berkeley directed_by Lady Be Good, Sidney Poitier starred_actors Uptown Saturday Night, Anthony Minghella directed_by Mr. Wonderful, Frank Sinatra starred_actors Tony Rome, Marcello Mastroianni starred_actors Casanova 70, The Gaucho directed_by F. Richard Jones, Boris Karloff starred_actors Abbott and Costello Meet the Killer, Boris Karloff, College directed_by James W. Horne, Stanley Tucci starred_actors Big Night, David Carradine starred_actors Gray Lady Down, Charles Lamont directed_by Abbott and Costello Go to Mars, Laurence Fishburne starred_actors Khumba, Orson Welles starred_actors Don Quixote, George Kennedy starred_actors Bandolero!, José Ferrer starred_actors I Accuse!, Marlon Brando starred_actors Mutiny on the Bounty, Tony Curtis starred_actors Not with My Wife, You Don't!, Shaft starred_actors Charles Cioffi, John Carradine starred_actors Bluebeard, Joseph Bologna starred_actors The Woman in Red, Cate Blanchett starred_actors The Good German, Abbott and Costello Meet Dr. Jekyll and Mr. Hyde directed_by Charles Lamont, Bob Hoskins starred_actors Don Quixote, Ida Lupino starred_actors Escape Me Never, Stanley Tucci starred_actors Joe Gould's Secret, Clark Gable starred_actors Te"
5566,"Comedy, 2012, written by Jon Hurwitz and Hayden Schlossberg, starring Samuel West, released in 2012."
3548,"Abbas Kiarostami, David Mackay, Chris Shadley, Stephen Herek, Takashi Miike"
6483,"Richard Llewellyn, Philip Dunne"
8196,"1978, 1980, 2006, 2011 (Superman, Superman II, Superman Returns, Superman III)"
5700,"Monte Carlo, comedy, musical, gambling, Italian, French"
4417,"Adventure, Action, Comedy"
3059,Johnnie To
119,Beatriz Batarda starred in Pan's Labyrinth.
3524,Seth Gordon
4345,Horror
8603,1945
5205,"English, Greek"
7493,1940
1803,"Gary Oldman, Alfred Molina, Vanessa Redgrave, Wallace Shawn, and John Lahr (as characters)"
4002,"Drama, Crime"
7461,1999
2389,"Hugh Laurie, Allison Janney, Oliver Platt, Alia Shawkat, Julian Farino"
3742,George Cukor
1618,"Eric Lively, Dustin Milligan, Gina Holden, Erica Durance, Elden Henson"
8329,1954
850,Shall We Kiss?
2412,"Liam Neeson, January Jones, Bridget Moynahan"
5138,French
5603,"Action, Western, Starring Leonor Varela, Larry Bishop"
2417,"Patrick O'Neal, Mary Woronov"
33,"The Night Stalker, Mrs. Pollifax-Spy, The Challenge, Billy Madison, On Deadly Ground"
733,"The Dark Crystal, The Muppets Take Manhattan, What About Bob?, Death at a Funeral"
9698,"Up in the Air, Thumbsucker"
9140,The Canterbury Tales
2498,"Boman Irani, Sanjay Dutt, Aamir Khan"
5680,"Western, Gold"
96,"Panic in the Streets, Without Warning, The Desperados, God's Gun, Ten Seconds to Hell, The Big Knife, Bram Stoker's Dracula, Hawk the Slayer, Chato's Land, Attack, Torture Garden, Arrowhead, Halls of Montezuma, Sudden Fear, The Swan Princess, Johnny Dangerously, Year One, Silver Linings Playbook, City Slickers."
3605,Darren Aronofsky
6391,Richard Price
2128,"Alina Levshin, Michelle Rodriguez"
4700,"Documentary, Politics"
799,"I'm the One That I Want, It's My Party"
4339,Horror
31,Fires on the Plain
8314,2012
8763,"Higher Ground, Closer to the Moon, Joshua, Goats, Orphan, Down to the Bone, The Judge, At Middleton, The Conjuring, Dummy"
5278,"Drama, Family"
1330,"L.A. Story, Tuesdays with Morrie, Smashing Time, The Golden Child"
1383,"Gus Van Sant, Borgman, Psycho, Rampage, Restless, Promised Land"
7915,1993
1981,"Tim Roth, Thandie Newton, Tupac Shakur"
3016,Hal Ashby
6715,"Charles Dance, William J. Locke"
7072,"Brian Holden, Matt Lang, Nick Lang"
2894,"Jeffrey Fine, Lorelei Lee, Geoffrey Wright, John R. Cherry III, Steven Berkoff, Stephen Frears, Christopher Miller"
7585,2001
9130,Swimming
1825,"Florence Darel, Anne Teyssèdre, Hugues Quester"
8634,"The Quiet, Captivity, The Girl Next Door, House of Wax, My Sassy Girl, The Art of Getting By, And Soon the Darkness, Liberal Arts, Lymelife."
3132,"Robert Benton, Henry King"
1512,"John Malkovich, Irène Jacob, Keanu Reeves, Kati Outinen, Juliette Binoche"
8993,"Road House, Humoresque, The Mask of Dimitrios, Titanic, The Mudlark, Boy on a Dolphin, Three Strangers, Johnny Belinda, The Pleasure Seekers, The Best of Everything, The Rains of Ranchipur, Nobody Lives Forever, Daddy Long Legs, Titanic, The Soft Skin, Bonjour Tristesse, How to Marry a Millionaire, Three Coins in the Fountain, Phone Call from a Stranger, Letter from an Unknown Woman, The Clink of Ice, The Players, The Girl, Gaudi Afternoon, The Cobweb, Ziegfeld Follies, The Artist, The Escapist, The French Lieutenant's Woman, The Pink Panther 2, The Artist, Mr. Jealousy, Just Visiting, Adventures of Don Juan, La Dolce Vita, The Pink Panther, The Soft Skin, Bonjour Tristesse, How to Marry a Millionaire, Three Coins in the Fountain, Phone Call from a Stranger, Letter from an Unknown Woman, The Clink of Ice."
39,"A Modern Affair, The Alarmist"
7469,2012
1543,"Quinton Aaron, Sandra Bullock, Tim McGraw"
9329,Dead in Tombstone
9396,"Don't Worry, I'm Fine, The Good Lie"
7459,"1968, 1999"
6853,Sidney Sheldon
2485,"Rachel McAdams, Owen Wilson"
9809,Freddy Got Fingered has_tags tom green
9816,"Higher and Higher, Poor Little Rich Girl, Stand Up and Cheer!"
4080,Western
1562,"Peggie Castle, Peter Cushing, and Lloyd Bridges"
4963,Comedy
7969,2012
6605,Neil Simon
1891,"Yuji Okumoto, Chris Makepeace, Don Michael Paul"
3011,Adam Shankman
1175,"Piranha 3DD, Feast, The Return of the Living Dead"
5457,"Comedy, 2004 release, starring Parviz Parastui"
3542,Aram Avakian
29,Faces of Death IV
1833,"Damien Nguyen, Bai Ling, Nick Nolte, Hans Petter Moland"
9568,"Tetro, Deadfall, The Rain People, This Property Is Condemned"
4791,Western
952,"The Angry Red Planet, Planet of the Vampires, Death Race 2000"
3963,"Drama, Horror, Music"
7020,Fabián Bielinsky
3782,"Guillermo del Toro, Tom DeSimone, Darren Lynn Bousman, Tim Fehlbaum, Lauro Chartrand, Harry Lachman, John Brahm, Clifford Smith, Michael Anderson, William Dieterle, Sam Wood, John Boorman, William Hurt, Dan Curtis, John Brahm, John Boorman, William Dieterle, William Dieterle, Wes Craven, Don Siegel, William Dieterle, John Brahm, Wes Craven, Wes Craven, Joe Dante, John Brahm, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Craven, Wes Cr"
1145,Tarzan
960,"Charlotte Sometimes, Envy, I Do, Shadow of the Vampire, A Nightmare on Elm Street"
3522,Ridley Scott
3375,Alan Rudolph
4982,Swedish
4768,"Action, Comedy, Adventure, Superhero"
2236,"Josh Lucas, Jon Voight, Derek Luke, Robert Patrick, Matthew Broderick"
3774,David Zucker
2340,"Emmanuelle Riva, Isabelle Huppert"
2304,"John Lithgow, Melinda Dillon, and Kevin Peter Hall"
7497,"2005, 2000"
2868,Kevin Greutert
8956,"Notes on a Scandal, Philomena, Mrs Henderson Presents, Iris, Skyfall, The Best Exotic Marigold Hotel, Shakespeare in Love, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A New Kind of Love, Julia, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, From Beginning to End, Carny, Marvin's Room, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, Quo Vadis, Comedy of Innocence, The Whistleblower, The Accused, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, GoldenEye, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hearne, Skyfall, The Best Exotic Marigold Hotel, Skyfall, The Shipping News, A Fine Madness, Bridget Jones's Diary, The Other Sister, Manhattan, The Lonely Passion of Judith Hear"
6660,Takashi Miike
576,"The Take, Waist Deep, Baby Boy, 2 Fast 2 Furious, Legion, Four Brothers, Transformers, Black Nativity"
5123,English
4362,"Comedy, Horror (tags)"
4271,Drama
304,"""Marlène Jobert appears in 'The Day of the Jackal' and 'The Odessa File'."""
7100,"Monte Walsh (written_by: not provided in context)
Jack Schaefer, Fran Walsh, Don McKay, Dick Christie, Michael O'Donoghue, Barry Munday (written_adaptations of Monte Walsh)"
7898,1979
8265,1982
1578,"Johnny Knoxville, Jackass Number Two, Chris Pontius, Bam Margera"
311,"Transylmania, Dorm Daze"
8217,1990
655,"The Last of the Mohicans, 29 Palms, Pathfinder"
6642,"Stanley Kubrick, Humphrey Cobb"
2818,Tony Palmer
765,"Zorba the Greek, I Was an Adventuress"
7831,2007
80,Purely Belter
673,"You Were Never Lovelier, Jingle All the Way"
7759,"1987, 2007"
4041,Drama
5337,"Horror, supernatural, demons"
2129,"Michael Douglas, Sharon Stone, John Cusack"
9528,"I Am Love, Fellini's Casanova, Juliet of the Spirits"
92,"Losin' It, Watchmen, Little Children, Dollman, A Nightmare on Elm Street, Breaking Away, The Bad News Bears in Breaking Training, The Bad News Bears Go to Japan."
872,"Bewitched, Some Marry Barry"
4483,Comedy
3338,Laurent Cantet
3125,Alan J. Pakula
8131,2014
5406,"Drama, Beat Generation, Swedish"
713,Dance with Me
7850,1947
5422,"Drama film, starring Angelina Jolie and released in 1998."
6465,Judith Rossner
623,Destroy All Monsters
5515,"Comedy, 2009, Fanboys, Jay Baruchel, Dan Fogler, Kevin Costner"
5286,"Crime, Action, Death"
3467,Not provided in the context
4484,Drama
2232,"Dennis Weaver, James Garner, Claude Akins, Vic Morrow, Frank Kowalski"
1595,"Alan Ritchson, William Fichtner, Will Arnett, Megan Fox"
416,The Battery
8128,2013
3023,"John Schultz, William Keighley, Walter Slezak, Wesley Ruggles, Cedric the Entertainer, Carl Reiner, Mike Epps"
7726,1998
8079,1965
9189,The Greatest
3123,Stephen Frears
1768,"Raquel Welch, John Carradine, Richard Burton, Scott Caan, Brooke Shields, Charles Bickford, Joan Cusack, Suzanne Pleshette, Peter Ustinov, Dan Aykroyd, Paul Walker, Jamie Lee Curtis, Milla Jovovich, Alan Ladd, Paul Sorvino, Ewan McGregor, Benjamin Bratt, Rachel Weisz, Ally Sheedy, Bokeem Woodbine, Betty Grable, Laura Dern, Val Kilmer, Tom Berenger, Ron Silver, Isabella Rossellini, Béatrice Dalle, Bob Hoskins, Tom Sizemore, Josh Brolin, Robert Forster, Terence Stamp, Humphrey Bogart, Sean Bean, Jim Broadbent, Bryan Brown, Broderick Crawford, Charles Dance, Josh Hartnett, Billy Bob Thornton, Casey Affleck, Cate Blanchett, Nicole Kidman, Clancy Brown, John Beasley, Brad Pitt, James Mason, William Holden, Christian Bale, Beau Bridges, Albert Finney, Nick Frost, Bob Balaban, Jack Black, Ray Bolger, Dirk Bogarde, William Frawley, Dina Korzun, Monte Blue, Christopher Plummer, Kurt Russell, Olivia Wilde, Thomas Wilson Brown, Benjamin Bratt, William Friedkin, Jack Black, Babes in Toyland cast, Steve Martin, Budd Boetticher, G.B.F. cast, Michael J. Willett, John Beasley, Dirk Bogarde, John Carradine, Dirk Bogarde, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John Beasley, Dirk Bogarde, John Carradine, John Boulting, John"
4248,"Crime, based on a book"
7787,2013
6119,"Crime, Drama, Comedy, London"
4058,"Animation, Action, Comedy"
7415,2004
9051,"Mozart and the Whale, The Best Intentions"
3328,Robert Z. Leonard
9071,"Oculus, Absentia, The Harry Hill Movie, and Ghost Story"
2375,Isabelle Weingarten
3320,Alfred Hitchcock
8856,"The Gospel According to St. Matthew, Accattone, Mamma Roma, The Hawks and the Sparrows, Love Meetings, Teorema, Medea, The Canterbury Tales, Arabian Nights, Salò, or the 120 Days of Sodom."
1683,"Yul Brynner, Nikolaj Lie Kaas, The Brothers (separately), Shemar Moore, Jake Gyllenhaal, Ulrich Thomsen, Tobey Maguire, Morris Chestnut, Mark Ruffalo, Rinko Kikuchi, Boris Karloff, Alexander Nevsky (in a different movie)"
1671,"Toshiyuki Nishida, Tomokazu Miura, Beah Richards, Robert Culp, Marlyn Mason, Takeshi Kitano, Richard T. Heffron, Kirby Dick, and William Wood (director)"
7551,2002
2867,Majid Majidi
3044,John McTiernan
2648,Woody Allen
2474,Rinko Kikuchi
7820,1985
4866,"Sport, Family, Comedy"
7342,1940
5572,"Thriller, 2014, Adam Wingard, Dan Stevens, Maika Monroe, Uninvited Guest"
6310,Bill Forsyth
88,"Pretty Woman, North, White Palace, Shallow Hal, Alexander and the Terrible, Horrible, No Good, Very Bad Day, Just Looking, The Hunchback of Notre Dame, War, Chaos, Loosies, Spring Is Here"
9260,"Sheena, King Kong, Three Days of the Condor"
4656,Comedy
5321,"Comedy with Shirley Temple and Cedric the Entertainer, written by multiple writers and released in 1986."
367,"No Good Deed, Under the Same Moon"
9138,"Apocalypse Now, Rumble Fish"
6535,John Huston
1121,Neil Diamond did not direct any movie in the given context.
3971,Drama
3785,Anat Baron
8048,2010
9000,"Adopted, A Little Princess, Raising Helen, Fresh Horses, The Babysitters, Parenthood, Moonlight Mile, New Year's Eve."
