,Model
13306,"Norman Jewison, David Butler, Victor Schertzinger, John Huston, Norman Z. McLeod, Rouben Mamoulian, Henry Hathaway, Cecil B. DeMille, Hal Walker, George Stevens, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Schertzinger, Victor Sch"
3070,"Anders Thomas Jensen, Brothers, The Hunt"
12580,Drama
11616,Not provided in the context.
8064,2009 (for Ink)
13076,"Martin Campbell, Casino Royale, The Mask of Zorro, Edge of Darkness, Green Lantern"
13535,"Contagion, Haywire, Full Frontal, Out of Sight, Ocean's Eleven, Ocean's Twelve, Ocean's Thirteen, Magic Mike, Traffic, The Girlfriend Experience, The Good German, The Limey, Behind the Candelabra, Erin Brockovich, Kafka, Solaris, Criminal, The Underneath, Eros."
907,"Keanu Reeves, Sandra Bullock, Christopher Plummer"
828,"Brink of Life, The Girl with the Dragon Tattoo, The Curious Case of Benjamin Button, Summer with Monika, The Virgin Spring, Thirst, and Port of Call"
9058,"Alfred Gough, Miles Millar"
8657,Bob Gosse
7258,"Emile Hirsch, Vincent D'Onofrio, Kieran Culkin, Jena Malone"
1226,2013
3724,"Martha Raye, Bing Crosby, Andy Devine, Jimmy Durante, Stephen Boyd"
7173,"John Lone, Peter O'Toole, Ruocheng Ying, Joan Chen"
12195,"Drama, Crime"
8603,"The Wedding Director, Samson and Delilah, Don't Look Now, Two Deaths, Insignificance, Full Body Massage, Track 29, The Man Who Fell to Earth, Bad Timing, Eureka."
14093,"Drama, Comedy"
9316,"Action, The Green Berets"
9412,"Carl Reiner, Tom Shadyac"
1662,"Horror, Thriller"
12581,"1952, 1958"
11094,"Alan J. Pakula (Love and Pain and the Whole Damn Thing), Jack Starrett (A Small Town in Texas)"
13564,Brokeback Mountain (written by Annie Proulx and Diana Ossana)
7785,"Nick Offerman, Keith Poulson, Jess Weixler, John Cusack, Christian Bale, Amanda Peet"
14760,"Johnny Weissmuller, Neil Hamilton, C. Aubrey Smith, Maureen O'Sullivan, Maureen O'Sullivan, Maureen O'Sullivan"
5674,"Jay Parini, Robert Harling"
6890,"Horror, Comedy"
10911,"Casino Royale, Skyfall, Johnny English, Quantum of Solace, Stoned"
1358,"Richard Attenborough, Steve McQueen, James Garner, John Payne, Geraldine Chaplin, Malcolm McFee, Edmund Gwenn, Maureen O'Hara, Elizabeth Perkins, Candice Bergen, Sean Connery, Dylan McDermott"
12165,"Katrin Cartlidge, Labina Mitevska"
13859,1982
12229,"Cary Grant, Clark Gable, Jean Arthur, James Stewart, Barbara Stanwyck, Gary Cooper, Jean Harlow, Lionel Barrymore, Bette Davis, Edward Arnold, Walter Huston, Walter Connolly, Priscilla Lane, Glenn Ford, Sally Kellerman, James Stewart, Barbara Stanwyck, Claudette Colbert, Yasmin Paige, Peter Finch, Craig Roberts, Paddy Considine, Bette Davis, Liv Ullmann, Nils Asther, Claudette Colbert, Edward Arnold, Sally Kellerman, Yasmin Paige, Glenn Ford, Loretta Young, Robert Williams, Priscilla Lane, Craig Roberts, Noah Taylor, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin Paige, Yasmin"
6662,"They Won't Believe Me, The Canterville Ghost, I'll Cry Tomorrow, I Met Him in Paris, Crossfire, The Second Woman, Journey for Margaret, Red Salute, The Bride Wore Red, Adventure in Baltimore, Eichmann, The Unfaithful, Angel and the Badman, Odd Man Out, The Honey Pot, The President's Lady, Tulsa, The Prisoner of Zenda, That Hagen Girl, The Hucksters, The Sin of Harold Diddlebock, An Ideal Husband, The Damned, Something in the Wind, Body and Soul, Road to Rio, The Two Mrs. Carrolls, The Woman on the Beach, Railroaded!, Dead Reckoning, Lured, The Lady from Shanghai, Magic Town, Hue and Cry, Unconquered, The Devil Thumbs a Ride, The Private Affairs of Bel Ami, Ride the Pink Horse, T-Men, The Bachelor and the Bobby-Soxer, The Farmer's Daughter, Daisy Kenyon, Desperate, Dark Passage, Cass Timberlane, Queen of the Amazons, California, Honeymoon, La perla, Christmas Eve, Desperate Search, Pursued, The Sea of Grass, If Winter Comes, 13 Rue Madeleine, The Paradine Case, Mother Wore Tights, Quai des Orfèvres."
8978,"1939, 1954"
14579,"Jo Swerling, Niven Busch"
8284,"Billy Wilder, David Mamet, Joshua Logan, John Ford, Kenneth Branagh, Boris Pasternak, Walter Bernstein, Neil Simon, Thomas Heggen, Ben Hecht, Charles MacArthur, I.A.L. Diamond, Arthur A. Ross, Billy Wilder, Mike Gray, Franco Zeffirelli, Mark Steven Johnson, Michael Almereyda, Tony Richardson, William Shakespeare"
11471,Thriller
169,"1987, 1971"
14328,David Fincher
4947,"Italian, Greek"
1411,"Susan Sarandon, Robert Redford, Mildred Dunnock, Stephen Lang"
3821,"Comedy, Drama"
1433,"Joanelle Romero, Amanda Wyss, Gary Farmer"
10567,2010
6118,"The Core, The Man Who Knew Too Little, Copycat, Entrapment"
2626,Horror
14252,"Jim Cummings, John Cleese, Craig Ferguson, Bud Luckey"
5654,"Drama, Comedy"
7615,Ere Kokkonen
3033,"Adventure, Action"
304,2006
13981,Joe Carnahan (for Stretch)
9390,"Fred Niblo, Jack Arnold"
14471,"Fritz Kiersch, George Goldsmith"
10206,"Vincent Sherman (Backfire), Curtis Bernhardt (A Stolen Life), Frank Borzage (Moonrise)"
7316,"End of Watch, The Man Who Played God, Prisoners, Jarhead, Brokeback Mountain, Laurel Canyon, Rendition"
4397,"Johnny Depp, Jay Silverheels, William Fichtner, Tom Wilkinson, Clayton Moore"
12813,"Charlie Kaufman, Ethan Coen, Chuck Barris, Jason Reitman, Stephen Gaghan, Wes Anderson, John Ridley, Beau Willimon, David O. Russell, Elmore Leonard, Robert M. Edsel, Andrei Tarkovsky, Roald Dahl, Tony Gilroy, Grant Heslov"
5406,"action thriller, noir, visual"
11028,"Louis Malle, the director of The Apprenticeship of Duddy Kravitz, also directed movies like Lacombe, Lucien, My Dinner with Andre, and Au revoir les enfants."
2692,"Max von Sydow, Jan Troell"
7346,"Drama, Horror"
379,Comedy
4469,Tony Palmer
14472,2014
3445,"Christian Bale, Greg Kinnear, Kelly Reilly"
10287,"Daniel Vigne, Jon Amiel"
10171,"2009 (for The Shock Doctrine), 2000 (for No Logo)"
736,Alexandre Aja
7948,1959
10615,"Walter Hill, Steven E. de Souza, Larry Gross (not a director)"
13844,George Tabori
14290,Jeff Burr
1714,"Cobe Williams, Tio Hardiman"
8303,1958
2404,"2013, 2012 (for Captain Phillips and Side by Side respectively)"
1053,"Lee Marvin, José Ferrer, Vivien Leigh, Simone Signoret"
10696,"Edward Burns, Roman Polanski, Robert Harris, and Hannah Shakespeare"
5813,1987
5868,"Thriller, Drama"
5610,Drama
4745,Costas Mandylor
11490,"Goldie Hawn, David Arnott, Arliss Howard"
1743,"Paul Newman, John Dehner"
149,"Drama, Musical"
4098,Animation
9511,"The director of Hud is also the director of The Sound and the Fury, The Long, Hot Summer, The Great White Hope, Murphy's Romance, and Hombre."
14437,1940
13026,"Comedy, Family"
2459,English
3813,"Ludovic Halévy, Prosper Mérimée"
5489,English
5411,"Paul Thomas Anderson, Thomas Pynchon"
8240,"Sanjay Dutt, Saif Ali Khan, Vidya Balan"
8147,Richard Fleischer
2081,Stephen Frears
5042,"Devdas, Aaja Nachle, Hum Tumhare Hain Sanam, Saawariya"
10444,"Western, Comedy, Drama, Musical"
6877,"Kat Dennings, Reece Thompson, Josh Lucas"
10962,"Not applicable, Sandy Collora did not write any movies in the given context."
11189,1940 (for The Ape)
1006,"King Vidor, Duel in the Sun, Stella Dallas, Bird of Paradise, The Patsy, Beyond the Forest, The Champ, The Wedding Night"
10540,Matt Muir
764,1957
8317,"Drama, Lucky Star, 7th Heaven"
3547,"1948, 1958, 1951, 1994"
8678,"Action, Star Trek"
8394,"1959, 1961"
3585,Vera Caspary
7887,Imaginary Crimes
12510,J.F. Lawton
6648,"Franciska Gaal, Yul Brynner, Charles Boyer, Margot Grahame, Fredric March, Inger Stevens, Claire Bloom, Akim Tamiroff"
8423,"Dennis O'Keefe, Alfred Ryder, Wallace Ford, Mary Meade, Martha Scott, Adolphe Menjou (Hi Diddle Diddle), Gary Cooper (The Story of Dr. Wassell), Susan Hayward (The Fighting Seabees)"
2325,"Cruel Intentions (Choderlos de Laclos), The Air I Breathe (Jieho Lee, Bob DeRosa), The Ghost Writer (Roman Polanski, Robert Harris), I Know What You Did Last Summer (Kevin Williamson)"
1617,"Ethan Hawke, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Scott Derrickson, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Richard Linklater, Andrew Niccol, Cameron Crowe, David Lean, Helen Childress, Robert Harris, Scott Derrickson, C. Robert Cargill, Peter Spierig, Robert A. Heinlein, Richard Matheson, Ben Livingston"
4015,2003 (for Black Cadillac)
99,"Monty Python and the Holy Grail, Michael Palin written_by Monty Python and the Holy Grail"
4123,"Alan Parker, The Life of David Gale, The Commitments, Midnight Express, Mississippi Burning, Shoot the Moon, Birdy"
13161,"Elliott Reid, Marilyn Monroe, Charles Coburn, Jane Russell"
2525,"Greg Spottiswood, James Thomas, David Hewlett"
8094,Portuguese
1744,"1978, 2011, 1978 (for Animal House and Puss in Boots respectively)"
1904,Drama
10645,"Joshua Jackson, Sarah Wayne"
12018,Steven Bagatourian
4936,English
11267,"Lucien Hubbard, Smart Money"
9697,"2010, 2012"
6684,"David Fincher (The Social Network), Arthur Hiller (Teachers), Sidney Lumet (Running on Empty), Robert Redford (Ordinary People)"
8658,Eric Karson
10442,"2001, 1994"
1747,"Maggie Hatcher, Andrew Bujalski"
9174,"High Heels and Low Lifes, Good News, Two Loves, Ziegfeld Follies, The Unsinkable Molly Brown, Easy to Love (written by Philip Barry)"
5836,1964
6551,"Horror, Adventure"
9234,"1935, 1941, 1972, 1973, 1991"
13156,"2010, 2014"
10362,"Adventure, Drama"
1989,"David Fincher, Bert I. Gordon"
8405,"Tom Skerritt, Cheryl Ladd, Drew Barrymore, Sara Gilbert"
7219,"David Dalessandro, John Heffernan, Larry Cohen, Chris Morgan"
8292,"The Quiet, The Opposite of Sex, Living Out Loud, Laurel Canyon, Trust, Pipe Dream, Metroland, Amateur, The Book of Life, Adrift."
6348,"Georgina Haig, Bob Morley, Sophie Lowe, Xavier Samuel"
8829,Documentary
3857,"2001, 1977"
6932,"2013, 2014"
7630,"George Stevens, Frank Capra, Guy Green, Cecil B. DeMille, Alexander Hall, and Cecil B. DeMille"
2518,"Laws of Attraction, The Fourth Protocol, The Matador, Mamma Mia!, The November Man, Robinson Crusoe, GoldenEye, Oceans, After the Sunset, Mars Attacks!, The Tailor of Panama, Die Another Day, The Greatest, Non-Stop, Cookie's Fortune, Metroland, The Deceivers, A Long Way Down, The Man Who Loved Women, The Man in Possession, The Pink Panther 2, The Princess Bride, Evelyn, The Great Buck Howard, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The Actress, The Man Who Loved Women, The Tigger Movie, The"
13311,"Akshay Kumar, Asin, John Abraham, Jacqueline Fernandez"
2769,"Joaquin Phoenix, James Marshall, Russell Crowe, Michael Crawford, Anthony Quinn, Barbara Carrera, Burgess Meredith, Connie Nielsen"
13470,John Coney
1858,Owen Davis
4738,"James Stewart, Eleanor Powell, Roy Del Ruth"
14138,"David Fincher, David M. Rosenthal"
2677,"Spanish, Indian"
2360,"1970 (A Swedish Love Story), 2000 (Songs from the Second Floor), 2007 (You, the Living), 2014 (A Pigeon Sat on a Branch Reflecting on Existence)"
14870,1958 (for Ajantrik)
10217,1971
286,Jérôme Tonnerre
9733,"Bernadette Peters, Andy Kaufman, Allan Arkush"
11924,"Thriller, Crime"
8481,"2008 (Extreme Movie), 2012 (The Watch)"
5456,"Rod Steiger (Al Capone), Robert Mitchum (Man with the Gun), Henry Hull (Man with the Gun), Jan Sterling (Man with the Gun), George Segal (Invitation to a Gunfighter)"
5023,"Kazuya Takahashi, Reiko Kataoka, Seiichi Tanabe"
1213,"1928, 1929"
14862,"Comedy, Horror"
6735,"Nicolas Cage, Chad Michael Murray"
5632,"Chandra West, Teresa Hill, Ash Adams, Gordon Currie (Puppet Master 4)
Chris Klein, Brendan Fehr (The Long Weekend)"
1217,"Drama, Thriller"
6461,1935
12308,"Robert Beatty, Walter Pidgeon, David Tomlinson, Margaret Leighton"
10446,"William Hurt, Isabella Rossellini"
4672,2001 (for Don't Tempt Me)
7530,"Martin Scorsese, Kundun, Hugo, After Hours, Taxi Driver, The Last Waltz, Boxcar Bertha, New York Stories, The Last Temptation of Christ, The King of Comedy, Shutter Island, The Wolf of Wall Street, A Personal Journey with Martin Scorsese Through American Movies, The Departed, The Aviator, Raging Bull, Goodfellas, Cape Fear, The Color of Money, Alice Doesn't Live Here Anymore, Bringing Out the Dead, A Letter to Elia, The Age of Innocence, New York, New York, The Wonderful, Horrible Life of Leni Riefenstahl, Who's That Knocking at My Door, The Social Network, The Cross, The Adonis Factor, The Other Dream Team, Sans Soleil, The Pixar Story, Facing Ali, The Sorrow and the Pity, The Celluloid Closet, The Captains, Crazy Love, Chinatown, The Towering Inferno, The Revisionaries, The Cove, The Statue of Liberty, The House of Seven Corpses, American Scary, The Enigma of Kaspar Hauser, The Circle, The Last Lions, Bring Me the Head of Alfredo Garcia."
1402,Mickey Spillane
1225,"The Fast and the Furious, Fast Five, The Chronicles of Riddick, Riddick, Babylon A.D., Guardians of the Galaxy, Find Me Guilty, The Iron Giant, The Pacifier, Pitch Black"
836,"Sidney J. Furie, The Boys, The Boys in Company C, The Ipcress File, Lady Sings the Blues, Ladybugs"
10296,"Majid Majidi, The Song of Sparrows, The Willow Tree"
11176,"Chris Kattan has movies written by Jason Ward, Cameron Crowe, and Richard Matheson."
7528,Jack Baran
13100,"1995, 1998, 2001, 2002"
8885,"Comedy, Fantasy"
11851,"Joseph Stefano, Max Ehrlich"
3938,1974
10157,"Woody Harrelson, Julianne Moore, Ed Harris"
4863,Gary Hardwick
9850,Luis Llosa
4447,"1994, 2008"
9605,William A. Seiter
13742,"Richard Ruxton, George Stover"
2680,2006 (for Jackass Number Two)
6147,"Richard Pryor, Gene Wilder, Bill Cosby, Robert Redford, Steven Hill, Anne Bancroft, Telly Savalas, Diana Sands, Rod Steiger, Katharine Houghton, Spencer Tracy, Ruby Dee, Martin Balsam, Richard Widmark, James MacArthur, Warren Oates, Charles McGraw."
3833,"Kipleigh Brown, John Newton, Chase Masterson, Mik Scriba"
6888,"Drama, Film"
2236,"Christopher Walken, Virginia Madsen, Elias Koteas, Eric Stoltz"
13144,Barbara Steele
12064,Michael Mayer
5434,"Hot Tub Time Machine, Hot Tub Time Machine 2, John Cusack (in Hot Tub Time Machine), Craig Robinson (in Hot Tub Time Machine), Clark Duke (in both Hot Tub Time Machine and Hot Tub Time Machine 2), Rob Corddry (in Hot Tub Time Machine)"
6281,"Comedy, Action"
8763,1997
4948,"Humphrey Bogart, Kaaren Verne, Conrad Veidt, Vincent Sherman"
