,Model
1779,"Battle_Creek, Michigan, Vicksburg, Mississippi, Lexington_city, Virginia, Gettysburg, Pennsylvania, Charleston, South_Carolina, Richmond, Virginia, Danville, Virginia, Battle_Creek, Michigan, Hagerstown, Maryland, Norristown, Pennsylvania, Williamsburg, Virginia, Battle_Creek, Michigan, Fort_Smith, Arkansas, Battle_Creek, Michigan, Siskiyou_County, California, Battle_Creek, Michigan, The_Citadel, South_Carolina, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle_Creek, Michigan, Battle"
791,"Belarus, Ukraine, Azerbaijan, Georgia, Latvia, Lithuania, North_Korea, Poland, China"
2679,Los Angeles (84006)
796,University_of_Miami
3234,"Liechtenstein, Luxembourg, Switzerland"
1382,Brazil
1812,"Brazil, Chile, Paraguay"
175,"Abraham_Lincoln, D._H._Lawrence, Walter_Scott, Ralph_Waldo_Emerson, Henry_David_Thoreau, George_Washington, James_Madison, Andrew_Jackson, James_Monroe, Theodore_Roosevelt, William_Henry_Harrison, John_Quincy_Adams, Ulysses_S._Grant, William_McKinley"
1084,Edmonton Eskimos
1191,Harvard_University
1695,Missouri
839,"Harry Potter and the Deathly Hallows - Part 1, Harry Potter and the Half-Blood Prince, Harry Potter and the Order of the Phoenix, Harry Potter and the Goblet of Fire, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Chamber of Secrets, Harry Potter and the Sorcerer's Stone"
982,"The Last Song, Bolt, Big Fish"
1359,"Herman_Melville, Gustave_Flaubert, Charles_Baudelaire, George_Gordon_Byron, Friedrich_Nietzsche, Ralph_Waldo_Emerson, Henry_David_Thoreau, Robert_Louis_Stevenson, Anton_Chekhov, Theodore_Roosevelt, Mark_Twain, William_Faulkner, Thomas_Pynchon, Victor_Hugo, Arthur_Schopenhauer, Johann_Wolfgang_von_Goethe, Walter_Scott, August_Strindberg, Ezra_Pound, Hermann_Hesse, Allen_Ginsberg, John_Updike, Michael_Chabon, Seamus_Heaney, William_Blake, William_Butler_Yeats, G._K._Chesterton, G._G._Chesterton, Gilles_Deleuze, Jean_Cocteau, Gertrude_Stein, Leonard_Nimoy, Harold_Pinter, Joyce_Carol_Oates, Samuel_Beckett, Paul_Auster, Italo_Calvino, Ayn_Rand, Edgar_Rice_Burroughs, Cole_Porter, Norman_Mailer, Irving_Berlin, Truman_Capote, Woody_Allen, Philip_Pullman, Maya_Angelou, H._Jon_Benjamin, Oscar_Wilde, T._S._Eliot, F._Scott_Fitzgerald, John_Keats, Robert_Alexander_Schumann, Virginia_Woolf, Samuel_R._Delany, Charles_Dickens, Mary_Shelley, H._G._Wells, Sylvia_Plath, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_Williams, Tennessee_William"
2990,"Finland, Norway, Latvia, Lithuania, Belarus, Poland, Ukraine, Azerbaijan, Georgia, Kazakhstan, China"
2113,"Museo_Nacional_Del_Prado, Spanish_Empire, Official_Website"
1754,"Harry Potter and the Philosopher's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire"
1668,"Egypt, Cairo"
856,"Andy_Warhol, Vincent_van_Gogh, Truman_Capote, Jim_Morrison, Nico, Pablo_Picasso-GB, Marcel_Duchamp, Drama, Illustrator-GB, Frank_Miller, William_Blake, William_S._Burroughs, Jean_Cocteau, Henri_Matisse, Philip_Johnson, Laurie_Anderson, Billy_Dee_Williams, Maurice_Sendak, Serge_Gainsbourg, Yoko_Ono, Jean_Cocteau, Gil_Scott-Heron, Jim_Morrison, Kurt_Cobain, Franz_Kafka, Marcel_Duchamp, Artist-GB, Ezra_Pound, Gustave_Flaubert, Gloria_Stuart, Billy_Wilder, David_Bowie, Sting, Jim_Morrison, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Stephen_Dorff, Frank_Lloyd_Wright, Gil_Scott-Heron, William_Blake, William_Blake, William_Blake, Michael_Jackson, Sting, James_Brown, Jim_Morrison, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Experimental_music, Art_rock, David_Bowie, Pop_music, Michael_Jackson, Sting, Jazz, J._G._Ballard, Clive_Barker, John_Lennon, Exper"
3152,"Winchester, United States of America"
961,Duluth
1291,"Niger, Benin"
1856,"Saudi_Arabia, Yemen-US, Jordan, United_Arab_Emirates, Oman, Bahrain, Palestine_National_Authority, Lebanon, Syria, Iraq, Libya, Algeria, Comoros, Sudan, Eritrea, Mauritania, Djibouti, Somalia, Mandatory_Palestine, Tunisia, Chad, South_Sudan, Libya, Egypt, North_Africa, Syria, Iraq, Iran, Somalia, Iraq, Mecca, Bahrain, Medina, Aden, Yemen-US, Riyadh, Medina, Jeddah, Mecca, Jeddah, Aden, Sanaa, Hadhramaut, Hadramawt, Hadramout, Hadramaut, Hadramawt, Hadramout, Hadramaut, Hadramawt, Hadramout, Hadramaut, Hadramawt, Hadramout, Hadramaut, Hadramawt, Hadramout, Hadramawt, Hadramout, Hadramawt, Hadramout, Hadramawt, Hadramout, Hadramawt, Hadramout, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt, Hadramawt"
1949,Abraham Lincoln
1166,Harvard_University
2311,Rutgers_University
1535,"Kazakhstan, Russia, Mongolia, Afghanistan, Tajikistan, Kyrgyzstan, Pakistan, North Korea, Laos, Myanmar, Vietnam, Bhutan, Nepal, India, and Afghanistan are the countries that border China and have an ISO numeric greater than 704."
726,"Spain, Germany, United States, Australia, Mexico, France, United Kingdom, Italy, Netherlands, Belgium, Denmark, Finland, Sweden, Norway, Poland, Czech Republic, Hungary, Slovakia, Slovenia, Estonia, Lithuania, Latvia, Romania, Bulgaria, Greece, Turkey, Israel, Egypt, Morocco, Algeria, Tunisia, Libya, Malta, Portugal, Ireland, Cyprus, Iceland, Switzerland, Austria, Liechtenstein, Luxembourg, Monaco, San Marino, Vatican City, Andorra, Gibraltar, Jersey, Guernsey, Isle of Man, Faroe Islands, Greenland, Svalbard and Jan Mayen, Azores, Madeira, Canary Islands, Cape Verde, Saint Pierre and Miquelon, Martinique, Guadeloupe, French Guiana, Réunion, Mayotte, Seychelles, Comoros, Madagascar, Mauritius, Djibouti, Somalia, Ethiopia, Eritrea, Sudan, South Sudan, Egypt, Libya, Tunisia, Algeria, Morocco, Western Sahara, Mali, Niger, Burkina Faso, Benin, Togo, Ghana, Côte d'Ivoire, Liberia, Sierra Leone, Guinea, Guinea-Bissau, Senegal, Gambia, Mauritania, Mali, Burkina Faso, Niger, Chad, Central African Republic, Sudan, South Sudan, Democratic Republic of the Congo, Republic of the Congo, Angola, Zambia, Botswana, Namibia, Zimbabwe, Mozambique, Swaziland, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, Eswatini, Lesotho, South Africa, Namibia, Botswana, Zimbabwe, Mozambique, E"
1219,Walt_Whitman
1625,"Belarus, Lithuania, Poland, Latvia, Norway, China, North Korea, Finland, Kazakhstan, Mongolia, Georgia, Azerbaijan, Ukraine, Slovakia, Hungary, and Romania"
1064,"Germany, Switzerland, Austria, Liechtenstein"
3324,Simpson College did not have more than 42 undergraduates.
1150,Lafayette_College
1684,"De Smet, SD"
2153,California
664,"Saudi Arabia, United Arab Emirates, Qatar, Bahrain, Jordan, Syria, Lebanon, Egypt, Comoros, Chad, Sudan, Libya, Tunisia, Algeria, Morocco, Djibouti, Yemen-US, Oman, Eritrea, Palestine, Iraq, Kuwait, Somalia."
1680,"Canada_men's_national_soccer_team, Montreal_Canadiens, Calgary_Flames, Toronto_FC, Hamilton_Bulldogs, Edmonton_Eskimos, Vancouver_Canucks"
1736,Abraham_Lincoln
1286,Abraham_Lincoln
1429,"""Hunter's Prayer (70152376), MTV's Faking It (70307274), and Isn't It Romantic (70310041)"""
1231,"The Hunger Games (2012), Independence Day: Resurgence (2016)"
873,"Germany, France, Netherlands, Luxembourg, Belgium, Italy, Spain, Austria, Switzerland, United Kingdom, Norway, Sweden, Finland, Denmark-GB"
1700,"Tuskegee Institute, Simpson College"
1228,"Paraguay, Uruguay"
3284,"Seattle, New York, England"
680,Chelsea FC
3307,Brazil
1348,"Malibu, New York City, Minneapolis"
2321,"Nigeria, Niger"
1720,"Abraham_Lincoln, Ulysses_S._Grant, Theodore_Roosevelt, Franklin_D._Roosevelt, John_Quincy_Adams"
3014,New_England_Patriots
2960,Egypt
697,University_of_Southern_California
842,"Edgar Allan Poe, Ralph Waldo Emerson"
3294,"New York, California, England"
655,Real Madrid C.F.
878,Sporting CP
1261,Ukraine
1747,Abraham_Lincoln
2377,Chelsea_F.C.
669,New York
1855,"Poland, Hungary, Ukraine, Austria, Croatia"
3325,"""Extraction, The Old Guard"""
2568,"Marley, Moonrise Kingdom, Black Swan, L.A. Confidential, Battleship, New Moon, Beauty and the Beast, She's Having a Baby, Hilary and Jackie, The Commitments, Queen of the Damned, The Crying Game, The Notebook, Scream 3, Working Girl, Vertigo, Puss in Boots, The Dreamers, Insidious, Home Alone, Howl, 21 Jump Street, Amour, Sunset Boulevard, The Red Violin"
1521,"Hungary, Poland, Ukraine, Austria, Czech Republic, and Slovakia itself (as it is a landlocked country) do not have a population less than 10,538,275. The countries that border Slovakia and have a population less than 10,538,275 are Romania, Ukraine, and Poland (Pomeranian Voivodeship). However, Poland is not a country that borders Slovakia, but a region within it. Therefore, the correct answer is Romania and Ukraine."
1443,"Littleton City Hall, Denver County Building"
1918,"Hannah_Montana:_The_Movie, Bolt, The_Last_Song"
1380,"Algeria, Iraq, Jordan, Kuwait, Lebanon, Morocco, Palestine, Qatar, Saudi Arabia, Syria, Tunisia, United Arab Emirates, Yemen"
1926,"Marcel_Duchamp, Truman_Capote, Vincent_van_Gogh, Ernst_Lubitsch, Charles_Laughton, Adolf_Hitler, D._W._Griffith, Charlie_Chaplin, Sigmund_Freud, Gilles_Deleuze, Samuel_Fuller"
1624,"The Last Song, Big Fish, Bolt"
3326,Colorado
1840,"Hannah_and_Her_Sisters, 70068847"
2561,Anglicanism
1328,"Qatar, Bahrain, United Arab Emirates, Saudi Arabia, Yemen-US, Oman, Libya, Tunisia, Syria, Algeria, Comoros, Iraq, Lebanon, Palestine, Jordan, Morocco, Somalia, Sudan, Egypt, Mauritania, Eritrea, and Libya"
1604,"Swarthmore_College, Temple_University"
1413,Real Madrid C.F.
2106,"Malibu, Minneapolis, New York City"
2969,"Djibouti, Comoros, Mauritania, Somalia"
1587,University_of_Hamburg
1767,"Bhutan, Nepal"
1211,"Pretty Little Liars (2010), A Cinderella Story: Once Upon a Song (2011), Scream 4 (2011), Truth or Dare (2018)"
3304,"Niger, Benin, Nigeria, and Nigeria (due to the Niger Delta region)"
1609,"New York, California"
1664,"Malibu, Minneapolis"
2995,"Romania, Bulgaria, Hungary, Slovakia, Czech Republic, Poland, Slovenia, Lithuania, Latvia, Estonia, Albania, Croatia, Malta, Greece, Cyprus, Finland, Sweden, Denmark, Austria, Germany, France, Belgium, Netherlands, Luxembourg, Ireland, Italy, Portugal, Spain, and Greece have ISO codes greater than 056. Therefore, no EU country has an ISO less than 056."
1279,Central_Time_Zone
1484,California (Harrison Ford)
2108,"Wellington, Ireland"
1188,"Redboxx, Lil Jon, and The Eastside Boyz"
2084,Canada
303,Presidential_system
1974,Elisabeth Moss plays Claire on the television show with the theme song 'Lonely Girl'.
2624,Leone (currency of Liberia) has an official Ceiba pentandra symbol.
3133,Lori Alan
107,"Scottish_Language, English_Language"
803,Mexican-American
3353,"The actor who played Periwinkle has been in films such as ""The NeverEnding Story"" and ""Labyrinth""."
2300,Judy Garland
2379,A farmer
3112,Cancer
363,Sudan
1283,Africa
1417,Atlanta
172,Massachusetts
2857,English
1267,"Pashto, Dari, and Persian"
1168,Americas
949,"Alice in Wonderland, Through the Looking-Glass"
400,Palestine
2782,Mary Vincent's home was in Vermont.
2780,Barcelona FC
2357,Christopher Lee
1394,Central_Time_Zone
3319,Coteau Guidry's spouse is not specified in the provided context.
1775,Harmonica
1034,London
437,"Russia, Norway, Belarus, Ukraine, Azerbaijan, North_Korea, China"
267,Real Oviedo
493,"Katy Perry, the artist who had the concert tour named Last Girl on Earth, played in the movies ""The Smurfs"" and ""The Smurfs 2""."
1792,"Germany, Belgium, Netherlands"
2920,New York
282,"English_Language, Portuguese_Language"
2076,Spanish_Language
575,"English_Language, German_Language"
2150,Patrick Stewart
2763,Paris
1326,"Robert Dudley, Earl of Leicester"
2580,Unknown (the author's cause of death is not specified in the context)
976,"Copenhagen, Denmark"
693,Central_Time_Zone
2927,"Casablanca, Rabat, Marrakesh, Cairo, Beirut"
2492,Alaska
90,Central_Time_Zone
446,"Chile, Unitary_state"
1717,English_Language
2909,Not provided in the context.
1697,"Gil_Scott-Heron, Nina_Simone"
1014,"Wes Anderson, David Foster Wallace, William S. Burroughs, Andy Warhol, J.G. Ballard"
2071,"Cyprus, Greece, Albania, Greek_American, Greek_American (Greek diaspora)"
1616,"Mexico, United States, Belize"
2935,Presidential_system
2683,"Black, Navy Blue, White"
853,"Rock, Pop, and Jazz"
305,Georgia (Atlanta Falcons)
2110,"Dustin Hoffman, the actor who played in Normal Love, was influenced by Lee Strasberg."
1249,"Liverpool, UK"
1433,New Orleans Pelicans
2659,New York Yankees
2753,Republic
2182,"Washington D.C. (for the political appointee who was Director for Multilateral Affairs, not specified in the context)"
3366,Suicide
1873,Germany
3301,"Mexico, United States, Pacific Ocean"
1780,Poetry
3188,Asia
3128,"Dutch_Language, German_Language"
210,A. Paul Rand influenced the work of a notable person in Poster Design.
2832,Presidential_system
1254,Thomas Jefferson
857,Myocardial_infarction
1407,London
591,"Whitney Houston, the artist who went on the I'm Your Baby Tonight World Tour, died due to drowning, with heart disease and cocaine use as contributing factors."
3247,"Robert Frost, the author of ""Poem to a Horse"", is from the United States."
1185,"John Updike lived in Shillington, Pennsylvania."
1038,Italy
2322,"United States Dollar is a currency, not a language. No country uses it as an official language."
3389,"Jared Kushner, the Associate Director of White House Office of Public Liaison, was a real estate developer before joining the White House."
1301,"English, as per the context."
3509,"English_Language, Spanish_Language"
3348,John Ritter's cause of death was aortic dissection.
3333,Not provided in the context.
3149,United States of America
1134,United Kingdom
254,Myocardial_infarction (heart attack)
556,England
2954,Sound_Editor-GB
2639,"Film, Acting, Character Actor"
1833,Pennsylvania
280,"Pittsburgh, Pennsylvania"
1333,"Galileo_Galilei /people/person/profession Astronomer-GB, Author-GB"
1986,"Javier Colon, United States"
918,"Barack_Obama, Joe_Biden"
941,University_of_Maine
1686,"Pier_Paolo_Pasolini, the author of ""Historia viva,"" held the office of Journalist-GB."
957,Natural causes
1962,"University of Maryland, College Park"
897,"John_Locke /education/educational_institution/students_graduates./education/education/student Christ_Church,_Oxford"
1063,Dallas
2118,Michael Hutchence's cause of death was suicide.
1227,"Finland, Norway, Sweden, Russia"
584,Thomas_Jefferson
2354,James Earl Jones
3502,Ontario
324,Americas
860,"Marilyn Monroe, Frank Sinatra"
702,Los Angeles
714,Standard_Mandarin
864,Florence
1527,Traditional tribal governance (Nomadic societies)
3467,"Europe, Asia"
1393,"Spanish, German, English"
2928,Renal failure (Billy Preston)
1217,Spain
2244,"Quechuan language is not specified as the official language of any country in the provided context. Therefore, it is not possible to determine the government systems employed by the countries that speak the Quechuan language."
1270,"Bolivia, Chile, Peru, Argentina, Brazil"
