,Model
1359,"Walt_Whitman, Herman_Melville, Ralph_Waldo_Emerson, Henry_David_Thoreau, Nathaniel_Hawthorne, F._Scott_Fitzgerald, Ernest_Hemingway, Robert_Louis_Stevenson, George_Gordon_Byron, Edgar_Allan_Poe, Oscar_Wilde, John_Keats, Allen_Ginsberg, Eugene_O'Neill, Gilles_Deleuze, G._K._Chesterton, Mark_Twain, Fyodor_Dostoyevsky, Virginia_Woolf, T._S._Eliot, Truman_Capote, F._Scott_Fitzgerald, William_Faulkner, Philip_Pullman, Henrik_Ibsen, Oscar_Wilde, Robert_Alexander_Schumann, Nathaniel_Hawthorne, Gustave_Flaubert, Anton_Chekhov, Arthur_Schopenhauer, Joyce_Carol_Oates, William_Butler_Yeats, Robert_Alexander_Schumann, Victor_Hugo, H._P._Lovecraft, Paul_Auster, Ayn_Rand, Victor_Hugo, H._G._Wells, Friedrich_Nietzsche, Glen_Cove, William_S._Burroughs, Cormac_McCarthy, Arthur_Schopenhauer, Cole_Porter, H._P._Lovecraft, Anton_Chekhov, J._D._Salinger, Methodism, Paul_Auster, William_Butler_Yeats, Robert_A._Heinlein, Cormac_McCarthy, Arthur_Schopenhauer, Cole_Porter, Seamus_Heaney, Rudyard_Kipling, Chris_Claremont"
2990,"Finland, Norway, Estonia, Latvia, Belarus, Kazakhstan, China, Mongolia, North Korea, and Azerbaijan"
2113,"Museo_Nacional_Del_Prado, Official_Website"
1754,"Harry Potter and the Philosopher's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire"
1668,"Egypt, Cairo"
856,"Marcel_Duchamp, Vincent_van_Gogh, Truman_Capote, Douglas_Coupland, Grace_Jones, Pablo_Picasso-GB, Dennis_Hopper"
3152,"New York, Wichita, England"
961,Duluth
1291,"Niger, Benin"
1856,"Qatar, United Arab Emirates, Jordan, Saudi Arabia, Kuwait, Bahrain, Palestine, Lebanon, Oman, Yemen-US"
1949,Abraham_Lincoln
1166,Harvard_University
2311,University_of_Houston
1535,Russia
726,"Brazil, Chile, and Paraguay"
1219,Ezra_Pound
1625,"Belarus, Kazakhstan, North_Korea, Finland, China, Mongolia, Norway, Azerbaijan, Georgia, Ukraine, Poland, Slovakia, Hungary, Romania, Moldova, Turkey, Latvia, Lithuania, Sweden, Germany, Czech Republic, Belarus, Bulgaria, Slovakia, Austria, Hungary, Romania, Moldova, Turkmenistan, Tajikistan, Uzbekistan, Kyrgyzstan, Kazakhstan, China, Syria, Monaco, Armenia, Azerbaijan, Saudi_Arabia, Qatar, Yemen-US, Kuwait, Brunei, Slovenia, Serbia, Montenegro, Greece, Iran, Iraq, Jersey, Guernsey, Dominica, Antigua_and_Barbuda, Italy, China, China, China."
1064,"Germany, Austria, Switzerland, Liechtenstein"
3324,Tuskegee Institute (not specified if it had more than 42 undergraduates at the time Carver attended)
1150,"College_of_William_and_Mary, Harvard_University"
1684,"De Smet, SD"
2153,California
664,Not provided in the context.
1680,"Canada_men's_national_soccer_team, Montreal_Canadiens, Hamilton_Bulldogs, Montreal_Alouettes, Montreal_Expos"
1736,Abraham_Lincoln
1286,Ezra_Pound (not a politician)
1429,"""Hunt for the Wilderpeople, The Dressmaker"""
1231,"The Hunger Games (2012), Independence Day: Resurgence (2016)"
873,"Germany, Austria, Belgium, Denmark, Finland, France, Greece, Italy, Luxembourg, Netherlands, Poland, Portugal, Spain, Sweden, Switzerland, United Kingdom"
1700,"Tuskegee Institute, Simpson College"
1228,"Brazil, Uruguay, Paraguay, Bolivia"
3284,"Seattle, New York, England"
680,Chelsea FC
3307,Brazil
1348,"Malibu, New York City, Minneapolis"
2321,"Nigeria, Niger"
1720,"Abraham_Lincoln, Ulysses_S._Grant, George_Washington, John_Quincy_Adams, Robert_A._Heinlein, James_Madison, William_Henry_Harrison, Theodore_Roosevelt, Franklin_D._Roosevelt, Woodrow_Wilson, James_Buchanan"
3014,New England Patriots
2960,Egypt
697,"University_of_California,_Berkeley"
842,"Edgar Allan Poe, Ralph Waldo Emerson"
3294,"New York, England"
655,"Real Madrid C.F., A.C. Milan, Inter Milan, Cruzeiro Esporte Clube, Sport Club Corinthians Paulista"
878,Sporting CP
1261,Ukraine
1747,Ezra_Pound (United_States_of_America)
2377,Chelsea_F.C.
669,New York
1855,"Hungary, Ukraine, Poland, Croatia, Slovakia (itself is not a country but borders with itself)"
3325,"""Extraction, Midnight Sun"""
2568,"Marley_&_Me, Moonrise_Kingdom, L.A._Confidential, Black_Swan, Battleship, 2012, Thriller (2012), Beauty_and_the_Beast, Grindhouse, Cinderella, The_Red_Violin, Soul_Surfer, Oscar_and_Lucinda, Bridesmaids, The_Girl_with_the_Dragon_Tattoo, The_Vow, Savages, Seven_Pounds, Scream_3, Rebecca, The_Cassandra_Crossing, The_Merry_Widow, The_Notebook, The_Grudge, Carnage, New_Moon, The_Lady, The_Artist, Puss_in_Boots, Working_Girl, Vertigo, Home_Alone, Howl, 21_Jump_Street, Amour, Sunset_Boulevard, The_Red_Violin, Psycho, Girl,_Interrupted, Footloose, The_Red_Violin, The_Vow, Snatch, Kick-Ass, The_Master, Heartbeats, The_Rescuers, The_Lorax, Anna_Karenina, The_Notebook"
1521,"Hungary, Poland, Ukraine, Austria, Czech Republic, and Slovakia itself (as it is a landlocked country)"
1443,"Arapahoe County Courthouse, Littleton City Hall"
1918,"The Last Song, Big Fish, Bolt, Sex and the City 2, Hannah Montana: The Movie"
1380,"Algeria, Egypt, Iraq, Jordan, Kuwait, Lebanon, Libya, Mauritania, Morocco, Oman, Palestine, Qatar, Saudi Arabia, Sudan, Syria, Tunisia, United Arab Emirates, Yemen"
1926,"Douglas_Coupland, Grace_Jones, Marcel_Duchamp, Truman_Capote, Gil_Scott-Heron, Charlie_Chaplin, Vincent_van_Gogh, D._W._Griffith, Charles_Laughton, Ernst_Lubitsch, Adrian_Adolph_Greenberg, Charles_Baudelaire, Sylvia_Plath, Jim_Morrison, Sigmund_Freud, Friedrich_Nietzsche, Alan_Hale,_Sr., L._Frank_Baum, Charlie_Chaplin, Gilles_Deleuze, Samuel_Fuller, George_Cukor, Ingmar_Bergman, Dean_Tavoularis, Jim_Morrison, Billy_Wilder, Sylvia_Plath, Charles_Laughton, Ernst_Lubitsch, Adrian_Adolph_Greenberg, L._Frank_Baum, Charlie_Chaplin, Gilles_Deleuze, Samuel_Fuller, George_Cukor, Ingmar_Bergman, Dean_Tavoularis"
1624,"The Last Song, Bolt, Big Fish, Hannah Montana: The Movie"
3326,Colorado
1840,"Hannah_Montana:_The_Movie, 70106389"
2561,Anglicanism
1328,"Bahrain, United Arab Emirates, Saudi Arabia, Yemen-US, Kuwait, Qatar, Syria, Libya, Oman, Iraq, Jordan, Lebanon, Palestine, Sudan, Comoros, Egypt, Tunisia, Morocco, Algeria, Somalia, and Yemen (without the US)"
1604,"Temple University, which Jerry Spinelli attended, was founded in 1884, so it is not an organization that was founded before 1884."
1413,Inter Milan
2106,"Malibu (661145), Minneapolis (661146), New York City (661147)"
2969,"Djibouti, Comoros, Mauritania, Somalia"
1587,Ruprecht_Karl_University_of_Heidelberg
1767,"Bhutan, Nepal, Timor-Leste, Sikkim, Tibet (not a country)"
1211,"Pretty Little Liars (2010), A Cinderella Story: Once Upon a Song (2011), Scream 4 (2011), Truth or Dare (2018)"
3304,"Nigeria, Chad, Cameroon, Niger, Benin"
1609,"New York, Oregon"
1664,"Malibu, Minneapolis"
2995,"Portugal, Estonia, Latvia, Lithuania, Slovakia, Slovenia, Czech Republic, Hungary, Poland, Cyprus, Malta, Bulgaria, Romania, Greece, Croatia, Sweden, Finland, Denmark, Norway, Iceland have ISO codes less than 056."
1279,Central_Time_Zone
1484,California (Cliff Robertson)
2108,Winston Churchill died in London.
1188,"Redboxx, LMFAO, GoonRock"
2084,Canada
303,Chilean_Presidential_Republic
1974,Elisabeth Moss plays Claire on the television show with the theme song 'Lonely Girl'.
2624,Leone does not have an official Ceiba pentandra symbol for its currency.
3133,Lori Alan
107,"Scottish_Language, English_Language"
803,"Freddie Prinze, Jr. is Cuban-American."
3353,"The actor who played Periwinkle has been in films such as ""The NeverEnding Story"" and ""Labyrinth""."
2300,Judy Garland
2379,Farmer
3112,Myocardial_infarction
363,"United States of America, United Kingdom, Canada, Switzerland, France"
1283,Africa
1417,"Usher, Chris Tucker, Tyler Perry, Kanye West, Bow Wow, Jermaine Dupri"
172,Massachusetts
2857,English
1267,"Pashto, Dari, and Persian"
1168,Americas
949,"Alice in Wonderland, Through the Looking-Glass"
400,"Palestine (as it is the country where Bilady, Bilady, Bilady is the national anthem) exports to Germany."
2782,"Mary Vincent, not the original author Laura Ingalls Wilder, published editions for ""The Long Winter (Little House)"" in New York."
2780,Barcelona FC
2357,Christopher Lee
1394,Central_Time_Zone
3319,Coteau Guidry's spouse is not specified in the provided context.
1775,Electronic_musical_instrument
1034,"Sam Shepard, the artist, resides in Kentucky."
437,"Russia, Azerbaijan, Latvia, Norway"
267,Real Oviedo
493,"Katy Perry, the artist who had the concert tour named Last Girl on Earth, played in the movies ""The Smurfs"" and ""The Smurfs 2""."
1792,"Germany, Switzerland"
2920,New York
282,English_Language
2076,Spanish_Language
575,Chinese_language
2150,Patrick Stewart
2763,Paris
1326,Not provided in the context.
2580,Unknown (the author's cause of death is not specified in the context)
976,"Copenhagen, Denmark"
693,Central_Time_Zone
2927,"Rabat, Algiers, Casablanca, Tunis, Marrakesh"
2492,United_States_of_America
90,Central_Time_Zone
446,Chile
1717,Russian_Language
2909,Not provided in the context.
1697,Gil_Scott-Heron
1014,"Edgar_Rice_Burroughs, H._P._Lovecraft, Michael_Moorcock"
2071,Greece
1616,"Mexico, United States, Belize"
2935,Democratic-Socialist Republic
2683,"Gold, Navy Blue, Maroon, Gold, Navy Blue, Navy Blue, Navy Blue, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold, Gold"
853,"Rock, Pop, and Jazz"
305,Georgia (Atlanta Falcons)
2110,"Marlon Brando, the actor who played in Normal Love, was influenced by Stella Adler and Lee Strasberg."
1249,"Liverpool (as of context, no specific current residence provided)"
1433,New Orleans Pelicans
2659,New York Yankees
2753,Not provided in the context.
2182,"Washington D.C. (for the political appointee who was Director for Multilateral Affairs, no specific name provided)"
3366,Gunshot
1873,Germany
3301,"Mexico, Guatemala, Belize"
1780,Poetry
3188,Asia
3128,"German_Language, Dutch_Language"
210,A. Paul Rand influenced the work of a notable person in Poster Design.
2832,Presidential_system
1254,Gottfried_Wilhelm_von_Leibniz
857,Pneumonia
1407,London (Michael Gambon)
591,"Whitney Houston, the artist who went on the I'm Your Baby Tonight World Tour, died due to drowning, with heart disease and cocaine use as contributing factors."
3247,"Robert Frost, the author of ""Poem to a Horse"", is from the United States."
1185,"John Updike lived in Shillington, Pennsylvania."
1038,"Italy, United States of America"
2322,English_Language
3389,"Kellyanne Conway, a former Associate Director of the White House Office of Public Liaison, was a pollster before joining the Trump administration."
1301,"English, according to the context."
3509,English_Language
3348,"Brittany Murphy, the actor who portrayed Nicole Sims, died due to pneumonia and anemia."
3333,"Cause of death unknown, as the nomination was posthumous."
3149,Pitbull (from Cuba)
1134,United Kingdom
254,Death (films)
556,England
2954,"Author, Screenwriter"
2639,"Film performance, The Painted Veil, Signs, The Master, Chicago, Timeline"
1833,Pennsylvania
280,"Pittsburgh, Pennsylvania"
1333,"Galileo_Galilei, Astronomer-GB"
1986,"Javier Colon, United States"
918,Al_Gore
941,Mills_College
1686,"James_Madison, President"
957,Myocardial_infarction
1962,"University_of_Maryland,_College_Park"
897,Harvard_University
1063,Dallas
2118,Prinzhorn died of a drug overdose.
1227,English_Language
584,Poplar Forest
2354,James Earl Jones
3502,Ontario
324,"Americas, Scandinavia, Greenland"
860,Monica Lewinsky
702,Los Angeles
714,Mandarin_Chinese
864,Florence
1527,Traditional tribal governance (Nomadic societies)
3467,"Europe, Asia"
1393,"Spanish, German, English"
2928,Pancreatic_cancer
1217,Spain
2244,"Quechuan language is primarily spoken in South America, and the government systems of the countries where it is spoken (Peru, Ecuador, Bolivia, Argentina, and Chile) vary. Peru and Bolivia have presidential republics, Ecuador is a unitary presidential republic, Argentina is a federal presidential republic, and Chile is a presidential republic."
1270,"Paraguay, Chile, Brazil, Argentina, Peru"
881,"Bolivia, Chile, Argentina, Brazil, Peru"
3242,"Dutch, French, German"
1544,Chaka_Khan /people/cause_of_death/people Alzheimer's_disease
1061,"Zealand, Denmark"
2674,"James Earl Jones, David Prowse (physical performance)"
3220,"Politician, lawyer, and civil rights activist (Harvey Dent)"
2364,Christopher Lee
1495,Peggy Ashcroft
2464,Patrick Stewart
2687,Denmark
1342,Not accepted as currency on any continent
1830,"Estonian, Swedish, Sami"
334,Americas
821,"Pop_music, Dance-pop, Rhythm_and_blues, Funk, Dance_music, Adult_contemporary_music, New_jack_swing, Pop_rock"
2941,"Ford, Lincoln"
1305,Michael_Jackson /music/genre/artists Pop
1415,"Ancient Egyptian, Coptic"
3127,Central America
2268,United_States_of_America
3203,Scotland
278,Morocco
3296,Sandra Cisneros attended the University of Iowa.
3430,"Dwight_D._Eisenhower, Colin_Powell, Ariel_Sharon"
2418,"Washington, D.C."
3251,"English_Language, Dutch_American, Irish_American, German_American, Russian_American, African_American, White_American, Indian_American, French_American, Swedish_American, Italian_American, Armenians, Judaism-GB, Sheena_Easton, Hilary_Duff, Chris_Brown, Eric_Burdon, Diana_Krall, Jack_Kerouac, David_A._Stewart, Kelly_Osbourne, Jordin_Sparks, Donna_Summer, Iggy_Pop, Ciara."
2010,"Jonas Brothers, Ryan Cabrera, and Evan and Jaron"
3297,Hennepin_County
2870,Unitary_state
224,"Arabic_Language, English_Language"
2638,Culver_City
2887,Presidential_system
2716,Audrey Hepburn
1152,United_States_Dollar
3501,"Portland, Oregon"
1243,"Germany, Switzerland"
3219,Not specified in the context.
130,Doncco lived in Cholame.
116,"Chapel_Hill, United_States_of_America"
3358,"Whitney Houston, the artist nominated for awards for ""I'm Your Baby Tonight"", died due to drowning, with heart disease and cocaine use as contributing factors."
1683,Asia
2074,South America
3365,"Bad Bunny, J Balvin"
445,Finnish_Language
333,Ian McDiarmid (voiced Darth Vader in the film with character named Senator Bana Breemu)
2333,"Germany, France, United Kingdom"
2670,"Nigeria, Benin"
347,Not provided in the context. The context does not mention where the person who went to St. John's Catholic Elementary School attended college.
1198,Chicago
1330,"Barcelona, Real Madrid"
2306,"Argentina, Bolivia, Chile, Paraguay, Brazil"
990,"Russia, Switzerland, Norway, Hungary, Bulgaria, Finland, Germany, France, Sweden, Italy, and Ukraine."
1870,Africa
1589,Hungarian
1638,"Dutch, Flemish"
28,"Pashto_language, Dari_language"
242,"Selena was Hispanic. However, the ethnicity of the artist who went on the Stars Dance Tour is not specified in the context."
1416,New York City
2895,"Leonard Bernstein, the person who once lived at 1342 Lexington Avenue, was influenced by Igor Stravinsky."
2430,Massachusetts
1501,"United_States_of_America, Canada"
403,Bolivia
3474,"Thomas_Hobbes, Paris"
1878,"Washington,_D.C."
2833,Spanish
3381,Nathan D. Champion
1849,Country music
3137,Spanish_Language
97,English
349,Electric guitar
39,Swaziland
1381,"English, French, Spanish, Italian"
2133,James Earl Jones
2496,United_States_of_America
2329,"Americas, Europe"
1603,Winnie Mandela
483,Fulton_County
1202,New York
1311,Galileo_Galilei
106,University of South Carolina Beaufort
246,"Switzerland, France"
3510,Hungarian_Language
2483,New_York_City
2627,Georgia (Jimmy Carter)
1651,"Washington,_D.C."
814,"V.C. Andrews (was not an artist, but the author nominated for an award for Flowers in the Attic)"
1647,"Joe_Biden, Dick_Cheney"
345,"Paris, Lyon"
3328,Italy
1532,Writer-GB (Gustave_Flaubert)
2221,"The Road, Twilight, Stand by Me, One Flew Over the Cuckoo's Nest, Seraphim Falls, The Goonies, Oregon, The Postman"
2034,"Marbella, Spain (Alvaro Morata's birthplace), offers sights such as the Old Town, Orange Square, and the Church of Our Lady of the Encarnacion."
3177,Joe_Biden
837,"Julius_Caesar, Oscar_Wilde"
861,Los Angeles (Emilio Estevez)
2851,Asia
2602,Sweden
1196,Christopher Lee
1114,Asia
2141,Spain
1447,"Writer-GB, Poet"
3081,"Mark Harmon, LeVar Burton, Clifton Collins, Jr."
2894,"Arizona Cardinals Red, Black"
1137,Africa
2897,"Suharto, former President of Indonesia, and Bono, lead vocalist of U2, attended State Elementary School Menteng 01."
1633,United States
252,"Antoni Gaudí, the architect who designed Bellesguard, was inspired by the medieval architect James of Saint George."
2591,"Carrie Underwood, Nashville"
1197,Europe
3262,The question does not provide information about a specific movie that Rihanna played in. The question only mentions an image of Rihanna performing at Kanye West's Glow in the Dark Tour.
1044,Finnish_Language
2710,Mississippi_River
2052,Pacific_Time_Zone
31,University_of_South_Carolina
1002,"No answer in the given context. The context does not provide information about who is married to the nominee for ""A Love Song for Bobby Long""."
663,London
1428,"Ecuador, Peru"
1828,English
423,Russia
828,Europe
2429,Songwriter-GB
1418,Mexico
1493,United States Dollar
2373,Ontario
1363,"Bolivia, Peru, Ecuador"
1846,Europe
2095,"United Kingdom, Wales"
1320,"Paraguay, Argentina"
19,"Dutch_Language, French_Language, English_Language"
2112,"Unknown, as the context does not provide information about the cause of death for the actor's sister."
3169,"James Earl Jones, not Carol Follett."
1177,"Dance-pop, Funk, Disco"
1874,Portugal
673,"Finnish, Swedish"
2081,Dallas
3318,Indonesia
3102,"Simone Biles' hometown is Spring, Texas."
1376,"Conventional answer: Monica Bellucci, who played Choir Nun #1, is an Italian actress and model.

Alternative answer: Monica Bellucci, the Choir Nun #1, is also known for her work as a model and actress."
2271,"Jazz, Composer, Songwriter-GB"
2099,"Benjamin Franklin was a diplomat and scientist, in addition to being appointed as a member of the Continental Congress."
1692,Disco_Inferno /people/cause_of_death/people Lung_cancer
1442,"Montgomery Clift, the actor who played Cal Trask, was an actor."
2742,"Chile, Presidential_system"
3182,United States Dollar
2633,"Hans_Zimmer, James_Horner, Alan_Silvestri, Leslie_Bricusse, Jools_Holland, Jeff_Lynne, David_Austin, Chris_Thile, David_Crosby, Jackson_Browne, David_Matthews, David_Gilmour, David_Coverdale, David_Coulter, David_Hidalgo, David_Crosby, David_Foster, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_Crosby, David_C"
2653,"Washington, D.C. (Dwight_D._Eisenhower)"
863,Ed Sheeran
341,Euro
634,Malcolm X's birthplace is Boston.
3238,"Madrid Cathedral, Prado Museum, Royal Palace of Madrid"
3113,Beverly_Hills
1556,Pneumonia
1827,Pennsylvania
1673,"The Sugarhill Gang recorded ""Rapper's Delight (medley)""."
534,"Miley Cyrus's movies include ""Hannah Montana: The Movie"", ""The Last Song"", and ""Lola Versus""."
1965,"Andy Warhol, influenced by Marcel Duchamp"
2177,Songwriter-GB
1419,North America
1937,Indie rock
2569,Albert_Ludwigs_University_of_Freiburg
1942,"Frank Ocean, ""Nova"" and ""Moonlight"""
1399,United_States_Dollar
3300,"Taiwanese, Mandarin Chinese"
2362,Architecture
3437,Mark_Twain
710,Hungarian_language
1927,British Columbia
3252,"Jay-Z, Dr. Dre, and U2 know the origin of the artist that recorded #Thatpower."
3227,"Pop_rock, Progressive_rock"
3245,The actor who starred in Golden Shoes does not play for any specific sports team.
373,Unitary_state
3330,"Spain, Portugal"
739,"China, Vietnam, Myanmar, North Korea"
1982,Derbyshire
3226,"Pashto_language, Persian_Language"
297,Seraphim_Falls
1169,"China, North Korea"
530,New_Hampshire
1392,No answer provided in the context for the Pauserna language.
1991,Secretary of the Army
547,English_Language
