,Model
1754,"Harry_Potter_and_the_Philosopher's_Stone, Harry_Potter_and_the_Chamber_of_Secrets, Harry_Potter_and_the_Prisoner_of_Azkaban, Harry_Potter_and_the_Goblet_of_Fire, Harry_Potter_and_the_Order_of_the_Phoenix"
1668,"Egypt, Cairo"
856,"Marcel_Duchamp, Vincent_van_Gogh, Truman_Capote, Gil_Scott-Heron, Dennis_Hopper, Norman_Mailer, Jim_Morrison, Pablo_Picasso-GB, Adolf_Hitler, Jean_Cocteau, Henri_Matisse, Maurice_Sendak, Jean-Paul_Sartre, Gustave_Flaubert, Maurice_Sendak, William_Blake, Jean-Paul_Sartre, William_Blake, Sylvia_Plath, Allen_Ginsberg, Jim_O'Rourke, William_S._Burroughs, Cancer, Nina_Simone, Cancer, Suicide, Vincent_van_Gogh, Firearm, Pablo_Picasso-GB, Myocardial_infarction, Clive_Barker, H._P._Lovecraft, J._G._Ballard, Clive_Barker, H._P._Lovecraft, H._Jon_Benjamin, H._Jon_Benjamin, Fritz_Lang, Stanley_Kubrick, David_Bowie, Franz_Kafka, Philip_Pullman, William_Blake, Alan_Moore, Anthony_Horowitz, Gilles_Deleuze, Jim_Morrison, Kurt_Cobain, Sylvia_Plath, Frank_Zappa, Paris, Allen_Ginsberg, John_Byrne, Edward_Said, John_Lennon, John_Zorn, Peter_Sellers, Warren_Beatty, Bob_Kane, John_Lennon, Ray_Charles, Clive_Barker, William_S._Burroughs, Toni_Morrison, Roger_Waters, Andrew_W.K., Joseph_Campbell, Anton_Chekhov"
3152,"Winchester, United Kingdom"
961,Duluth
1291,"Nigeria, Benin, and Niger"
1856,"Qatar, United Arab Emirates, Saudi_Arabia, Oman, Bahrain, Jordan, Yemen-US, Palestine_National_Authority, Lebanon, Syria, Iraq, Comoros, Algeria, Libya, Egypt, Tunisia, Sudan, Djibouti, Somalia, Mauritania, Eritrea, Libya, Chad, South Sudan, Iran, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran, Qatar, Saudi_Arabia, Jordan, Lebanon, Iraq, Oman, Bahrain, Kuwait, Mandatory_Palestine, Syria, Iraq, Saudi_Arabia, Yemen-US, Oman, Iran,"
1949,Abraham_Lincoln
1166,Harvard_University
2311,University_of_Miami
1535,"Russia, Mongolia, Kazakhstan, Afghanistan, Tajikistan, Laos, Myanmar, North Korea, Pakistan, Kyrgyzstan, Vietnam, Bhutan, Nepal, India, and Afghanistan are the countries that border China and have an ISO numeric greater than 704."
726,"Brazil, Chile, and Paraguay"
1219,Walt_Whitman /influence/influence_node/influenced_by Abraham_Lincoln
1625,"Belarus, Kazakhstan, Norway, Finland, North_Korea, China, Mongolia, Poland, Georgia, Azerbaijan, Ukraine, Lithuania, Latvia, Estonia, Estonia (for land and sea border), Sweden, Norway (for sea border)"
1064,"Germany, Switzerland, Austria, Luxembourg, Liechtenstein"
3324,"Simpson College did not have more than 42 undergraduates, so George Washington Carver did not attend there."
1150,"Lafayette_College, Yale_University, Harvard_University, Dartmouth_College, College_of_William_and_Mary, University_of_Virginia_School_of_Law, Princeton_University, Stanford_University, Columbia_University, University_of_Michigan, George_Washington_University, Williams_College, Bryn_Mawr_College, Johns_Hopkins_University, University_of_Pennsylvania, Davidson_College, Northwestern_University, Leiden_University, University_of_Wyoming, Amherst_College, Bates_College, Gettysburg_College, University_at_Buffalo,_The_State_University_of_New_York, Hobart_and_William_Smith_Colleges, Knox_College,_Illinois, Temple_University, Fordham_University, Wesleyan_University, Earlham_College, Hamilton_College, Grinnell_College, Morehouse_College, Bowdoin_College, Calvin_College, Phillips_Academy, New_Jersey, Princeton_University, Williams_College, Dickinson_College, University_of_New_Hampshire, University_of_Virginia, Harvard_Law_School, Harvard_Business_School, Columbia_Law_School, Yale_Law_School, Harvard_College, Columbia_University, Stanford_Graduate_School_of_Business, Juilliard_School, New_York_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University, Harvard_University"
1684,"De Smet, SD"
2153,California
664,"Qatar, United Arab Emirates, Kuwait, Bahrain, Comoros, Djibouti, Somalia, Sudan, Yemen-US, Morocco, Algeria, Tunisia, Libya, Egypt, South Sudan, Mauritania, Palestine, Jordan, Lebanon, Syria, Saudi Arabia, Oman, Iraq, Iran, Canada, France, Spain, United Kingdom, Germany, Netherlands, Russia, Australia, Philippines, Brazil, Indonesia, Argentina, Brunei, Republic of Ireland, China, Austria, Sweden, China, United States of America, Finland, Norway, Denmark, Switzerland, Italy, Belgium, Luxembourg, Portugal, Greece, Cyprus, Malta, Poland, Czech Republic, Slovakia, Hungary, Romania, Bulgaria, Slovenia, Croatia, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia, Albania, Greece, Turkey, Israel, Egypt, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa, South Africa"
1680,"Canada_men's_national_soccer_team, Montreal_Canadiens, Hamilton_Bulldogs, Edmonton_Eskimos"
1736,William_Henry_Harrison
1286,Abraham_Lincoln
1429,"""Hunter's Prayer (81237373), The Dressmaker (70318394)"""
1231,"The Hunger Games (2012), Independence Day: Resurgence (2016)"
873,"Germany, France, Netherlands, Belgium, Luxembourg, Switzerland, Austria, Finland, Sweden, Denmark-GB, Italy, Spain, Portugal, United_Kingdom, Norway, Hungary, Switzerland, San_Marino, Czech_Republic, Greece, Malta, Romania, Croatia, Sweden, Slovakia, Poland, United_Kingdom, Germany, Canada, Australia, Germany, United_States_of_America, Austria, Italy, Spain, Canada, United_States_of_America, Canada, United_States_of_America, Australia, United_States_of_America, United_Kingdom, Portugal, Italy, Canada, United_States_of_America, United_Kingdom, Austria, United_States_of_America, Portugal, Italy, Canada, United_States_of_America, United_Kingdom, United_States_of_America, United_Kingdom, United_States_of_America, United_Kingdom, United_States_of_America, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom, United_Kingdom"
1700,"Tuskegee Institute, Simpson College"
1228,"Paraguay, Uruguay, El Salvador, and Bolivia"
3284,"Seattle, Washington_D.C."
680,Chelsea FC
3307,Brazil
1348,"Malibu, Los_Angeles"
2321,"Nigeria, Niger, Chad, Benin, Mali, and Niger (ISO numeric codes: 566, 562, 162, 204, 180, 188 respectively)"
1720,Abraham_Lincoln
3014,New England Patriots
2960,Egypt
697,"University_of_California,_Los_Angeles"
842,"Walt_Whitman /influence/influence_node/influenced_by Ralph_Waldo_Emerson, Walt_Whitman /influence/influence_node/influenced_by William_Blake, Walt_Whitman /influence/influence_node/influenced_by George_Gordon_Byron, Walt_Whitman /influence/influence_node/influenced_by Johann_Wolfgang_von_Goethe, Walt_Whitman /influence/influence_node/influenced_by Henry_David_Thoreau, Walt_Whitman /influence/influence_node/influenced_by William_Butler_Yeats, Walt_Whitman /influence/influence_node/influenced_by Edgar_Allan_Poe, Walt_Whitman /influence/influence_node/influenced_by Walter_Scott, Walt_Whitman /influence/influence_node/influenced_by Oscar_Wilde, Walt_Whitman /influence/influence_node/influenced_by Richard_Rorty, Walt_Whitman /influence/influence_node/influenced_by D._H._Lawrence, Walt_Whitman /influence/influence_node/influenced_by Jack_Kerouac, Walt_Whitman /influence/influence_node/influenced_by Ezra_Pound, Walt_Whitman /influence/influence_node/influenced_by Allen_Ginsberg, Walt_Whitman /influence/influence_node/influenced_by Jorge_Luis_Borges, Walt_Whitman /influence/influence_node/influenced_by Bob_Dylan, Walt_Whitman /influence/influence_node/influenced_by T._S._Eliot, Walt_Whitman /influence/influence_node/influenced_by Herman_Melville, Walt_Whitman /influence/influence_node/influenced_by Gil_Scott-Heron, Walt_Whitman /influence/influence_node/influenced_by William_Blake, Walt_Whitman /influence/influence_node/influenced_by Sylvia_Plath, Walt_Whitman /influence/influence_node/influenced_by William_Faulkner, Walt_Whitman /influence/influence_node/influenced_by Ernest_Hemingway, Walt_Whitman /influence/influence_node/influenced_by Rudyard_Kipling, Walt_Whitman /influence/influence_node/influenced_by G._K._Chesterton, Walt_Whitman /influence/influence_node/influenced_by H._P._Lovecraft, Walt_Whitman /influence/influence_node/influenced_by Douglas_Coupland, Walt_Whitman /influence/influence_node/influenced_by Hunter_S._Thompson, Walt_Whitman /influence/influence_node/influenced_by F._Scott_Fitzgerald, Walt_Whitman /influence/influence_node/influenced_by William_Butler_Yeats, Walt_Whitman /influence/influence_node/influenced_by Virginia_Woolf, Walt_Whitman /influence/influence_node/influenced_by Robert_Louis_Stevenson, Walt_Whitman /influence/influence_node/influenced_by Robert_E._Howard, Walt_Whitman /influence/influence_node/influenced_by Robert_A._Heinlein, Walt_Whitman /influence/influence_node/influenced_by Miguel_de_Cervantes, Walt_Whitman /influence/influence_node/influenced_by Thomas_Mann, Walt"
3294,New York City
655,"Real Madrid C.F., Cruzeiro Esporte Clube, A.C. Milan, Sport Club Corinthians Paulista"
878,Sporting CP
1261,Ukraine
1747,"Abraham_Lincoln, Ulysses_S._Grant, William_Henry_Harrison, James_K._Polk, James_Madison, John_Quincy_Adams, Warren_G._Harding, James_Buchanan, James_Monroe"
2377,Chelsea_F.C.
669,"New York, Seattle, England"
1855,"Poland, Ukraine, Hungary, Austria, Czech Republic"
3325,"""Extraction, The Old Guard"""
2568,Rihanna does not have a movie released before 3 June 2013 in the given context.
1521,"Liechtenstein, Andorra, Belarus"
1443,"Littleton City Hall, Denver County Building"
1918,"Hannah_Montana:_The_Movie, Bolt, The_Last_Song"
1380,"Algeria, Iraq, Jordan, Kuwait, Lebanon, Libya, Mauritania, Morocco, Oman, Palestine, Qatar, Saudi Arabia, Sudan, Syria, Tunisia, United Arab Emirates, Yemen"
1926,"Andy_Warhol, Marcel_Duchamp, Charles_Laughton, Charlie_Chaplin, Ernest_Hemingway, Gilles_Deleuze, Alan_Hale,_Sr., L._Frank_Baum, Charles_Baudelaire, Sigmund_Freud, Fritz_Leiber, Felix_Mendelssohn-Bartholdy, D._W._Griffith, Orson_Welles, Gertrude_Stein, Clive_Barker, H._Jon_Benjamin, Adrian_Adolph_Greenberg, Maurice_Sendak, Herman_Melville, Theodor_W._Adorno, Cole_Porter, Fritz_Nietzsche, Artie_Lange, Jackie_Gleason, L._Frank_Baum, Van_Morrison, Walt_Disney, Leo_Strauss, Paul_Auster, Franz_Kafka, John_Osborne, Marilyn_Manson, William_S._Burroughs, Allen_Ginsberg, Gil_Scott-Heron, Jim_Morrison, Billy_Crystal, George_Carlin, Warren_Beatty, Robert_E._Howard, Ray_Charles, Ludwig_van_Beethoven, Howard_Shore, Jerome_Kern, Peter_Sellers, Roscoe_Arbuckle, August_Strindberg, Johnny_Cash, Jacques_Lacan, J._G._Ballard, Martin_Heidegger, J._M._Coetzee, Robert_Anton_Wilson, Stephen_Dorff, William_Blake, Tom_Waits, Charles_Lubitsch, William_Friedkin, William_S._Burroughs, Neil_Young, Robert_Alexander_Schumann, Sylvia_Plath, Michael_Haneke, Jean_Cocteau, Harold_Pinter, Jean-Paul_Sartre, Arnold_Schoenberg, Michael_Imperioli, David_Bowie, Robert_Alexander_Schumann, Brian_Eno, John_Legend, John_Coltrane, Joseph_Campbell, Kurt_Cobain, Gil_Scott-Heron, Sting, John_Waters, Wim_Wenders, Roger_Waters, Bob_Dylan, Anton_Chekhov, Pablo_Picasso-GB, Henri_Matisse, Brian_Eno, Ludwig_van_Beethoven, Maurice_Sendak, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel, Maurice_Ravel"
1624,"The Last Song, Big Fish, Bolt"
3326,Colorado
1840,"Hannah_Montana:_The_Movie, 70105300"
2561,Church of England
1328,"Qatar, Saudi_Arabia, United_Arab_Emirates"
1604,Temple University
