,Model
1141,"Heriot-Watt_University, Ruprecht_Karl_University_of_Heidelberg, University_of_Groningen, University_of_Paris, University_of_Bologna, University_of_Rome_La_Sapienza, University_of_Cambridge, Harvard_University, Stanford_University, University_of_Oxford, University_of_Michigan, Massachusetts_Institute_of_Technology, University_of_California,_Berkeley, University_of_Southern_California, National_University_of_Singapore, Columbia_University, University_of_Arizona, University_of_California,_Irvine, University_of_California,_San_Diego, University_of_Melbourne, University_of_British_Columbia, University_of_California,_Berkeley, University_of_California,_Santa_Cruz, University_of_Southern_Mississippi, Michigan_State_University, University_of_Texas_at_Austin, University_of_Texas, University_of_Houston, University_of_Utah, University_of_North_Carolina_at_Chapel_Hill, University_of_Miami, University_of_Florida, University_of_Pennsylvania, University_of_Virginia, University_of_Maryland, University_of_Georgia, University_of_Illinois_at_Urbana-Champaign, University_of_Minnesota, University_of_Wisconsin-Madison, University_of_Iowa, University_of_Michigan_Ann_Arbor, University_of_Pittsburgh, University_of_North_Carolina_at_Chapel_Hill, University_of_Colorado_Boulder, University_of_Arizona_Tucson, University_of_California_Los_Angeles, University_of_California_San_Diego, University_of_California_Santa_Barbara, University_of_California_Davis, University_of_Washington, University_of_Oregon, University_of_Washington_Seattle, University_of_Nevada_Las_Vegas, University_of_Nevada_Reno, University_of_New_Mexico, University_of_Arizona_Phoenix, University_of_Hawaii_Manoa, University_of_Hawaii_Hilo, University_of_Hawaii_West_Oahu, University_of_Alaska_Anchorage, University_of_Alaska_Fairbanks, University_of_Alaska_Southeast, University_of_Alaska_Ketchikan, University_of_Alaska_Anchorage_Downtown, University_of_Alaska_Anchorage_Community_Campus, University_of_Alaska_Anchorage_Chugiak, University_of_Alaska_Anchorage_Eagle_River, University_of_Alaska_Anchorage_Juneau, University_of_Alaska_Anchorage_Kodiak, University_of_Alaska_Anchorage_Sitka, University_of_Alaska_Anchorage_Utqiaġvik, University_of_Alaska_Fairbanks_Fairbanks, University_of_Alaska_Fairbanks_North_Pole, University_of_Alaska_Fairbanks_South_Pole, University_of_Alaska_Fairbanks_Kotzebue, University_of_Alaska_Fairbanks_Bethel, University_of_Alaska_Fairbanks_Dillingham, University_of_Alaska_Fairbanks_Kenai, University_of_Alaska_Fairbanks_Palmer, University_of_Alaska_Fairbanks_Valdez, University_of_Alaska_Fairbanks_Fairbanks_Extension_Service, University_of_Alaska_Fairbanks_Cooperative_Extension_Service, University_of_Alaska_Fairbanks_Alaska_Sea_Grant_College_Program, University_of_Alaska_Fairbanks_International_Arctic_Research_Center, University_of_Alaska_Fairbanks"
2745,"""Pretty Little Liars (TV Series), Privileged"""
1349,"Belgium, Switzerland, Luxembourg"
2352,"Westfield Group, University of Sydney, and Allianz Stadium (ANZ Stadium) in Sydney, Australia have venue capacities greater than 5738."
902,"Nigeria, Mali, Guinea, and Burkina Faso"
1779,Kansas_City (not Battle of Shiloh location)
791,"Belarus, Kazakhstan, Latvia, Lithuania, Norway, Poland, Finland"
2679,Los Angeles (84006)
796,University_of_Miami
3234,"Liechtenstein, Switzerland, Austria"
1382,"Argentina, Brazil, Paraguay"
1812,"Chile, Brazil"
175,Abraham_Lincoln
1084,Edmonton Eskimos
1191,"Massachusetts_Institute_of_Technology, University_of_California,_Berkeley, Stanford_University, Columbia_University, University_of_Cambridge, University_of_Oxford, University_of_Melbourne, University_of_Southern_California, University_of_Texas_at_Austin, University_of_California,_San_Diego, University_of_California,_Irvine, University_of_Paris, University_of_Rome_La_Sapienza, University_of_Bologna, Universiteit_van_Amsterdam, Tel_Aviv_University, University_of_Groningen, University_of_Karachi"
1695,Missouri
839,"Harry Potter and the Deathly Hallows: Part 1, Harry Potter and the Half-Blood Prince, Harry Potter and the Order of the Phoenix, Harry Potter and the Goblet of Fire, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Chamber of Secrets, Harry Potter and the Sorcerer's Stone"
982,"The Last Song, Bolt, Big Fish"
1359,Richard Rorty
2990,"Estonia, Latvia, Lithuania, Finland, Norway, Poland, Belarus, Ukraine, Kazakhstan, China, Mongolia, North Korea, and Norway (with calling codes 372, 371, 370, 8, 7, 375, 380, 7, 7, 7, 850, and 47)"
2113,"Museo_Nacional_Del_Prado, The_Cardinal"
1754,"Harry Potter and the Sorcerer's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire"
1668,Egypt
856,"Marcel_Duchamp, Truman_Capote"
3152,New York
961,Duluth
1291,Niger
1856,"Kuwait, United Arab Emirates, Bahrain, Qatar, Jordan, Saudi Arabia, Yemen-US, Sudan, Lebanon, Syria, Djibouti, Egypt, Iraq"
1949,Abraham_Lincoln
1166,"Brown_University, Harvard_University, Stanford_University, Columbia_University, University_of_Cambridge, University_of_Oxford, University_of_Manchester, University_of_Melbourne, University_of_Rome_La_Sapienza, University_of_Bologna, Lund_University, Ruprecht_Karl_University_of_Heidelberg, University_of_Paris, University_of_California,_Berkeley, University_of_California,_Irvine, University_of_California,_San_Diego, University_of_California,_Santa_Cruz, University_of_Groningen, SOAS,_University_of_London, University_of_New_Mexico, National_University_of_Singapore, Tel_Aviv_University, University_of_Rome, University_of_Pisa, University_of_Karachi, University_of_British_Columbia, Universiteit_van_Amsterdam, Makerere_University, University_of_Nairobi, University_of_Witwatersrand, University_of_Johannesburg, University_of_KwaZulu-Natal, University_of_Cape_Town, University_of_Witwatersrand_Johannesburg, University_of_Stellenbosch, University_of_Pretoria, University_of_Witwatersrand_Johannesburg_West_Campus, University_of_Witwatersrand_Johannesburg_East_Campus, University_of_Witwatersrand_Johannesburg_Braamfontein_Campus, University_of_Witwatersrand_Johannesburg_Medical_School, University_of_Witwatersrand_Johannesburg_Law_School, University_of_Witwatersrand_Johannesburg_Engineering_School, University_of_Witwatersrand_Johannesburg_Business_School, University_of_Witwatersrand_Johannesburg_Humanities_School, University_of_Witwatersrand_Johannesburg_Social_Sciences_School, University_of_Witwatersrand_Johannesburg_Natural_Sciences_School, University_of_Witwatersrand_Johannesburg_Health_Sciences_School, University_of_Witwatersrand_Johannesburg_Agricultural_Sciences_School, University_of_Witwatersrand_Johannesburg_Veterinary_Sciences_School, University_of_Witwatersrand_Johannesburg_Dental_School, University_of_Witwatersrand_Johannesburg_Architecture_School, University_of_Witwatersrand_Johannesburg_Art_School, University_of_Witwatersrand_Johannesburg_Law_School_West_Campus, University_of_Witwatersrand_Johannesburg_Law_School_East_Campus, University_of_Witwatersrand_Johannesburg_Law_School_Braamfontein_Campus, University_of_Witwatersrand_Johannesburg_Medical_School_West_Campus, University_of_Witwatersrand_Johannesburg_Medical_School_East_Campus, University_of_Witwatersrand_Johannesburg_Medical_School_Braamfontein_Campus, University_of_Witwatersrand_Johannesburg_Engineering_School_West_Campus, University_of_Witwatersrand_Johannesburg_Engineering_School_East_Campus, University_of_Witwatersrand_Johannesburg_Engineering_School_Braamfontein_Campus, University_of_Witwatersrand_Johannesburg_Business_School_West_Campus, University_of_Witwatersrand_Johannesburg_Business_School_East_Campus,"
2311,Towson University
1535,"Russia, Mongolia, Afghanistan, Tajikistan, Pakistan, Myanmar, India, Bhutan, Nepal, and Kyrgyzstan (ISO numeric codes: 643, 496, 4, 376, 586, 356, 352, 939, 352, 418 respectively)"
726,"Brazil, Chile"
1219,"Bollingen_Prize (not directly, but as an influence on poetry)"
1625,"Belarus, Finland, Norway, North_Korea, Lithuania, China, Poland, Ukraine, Kazakhstan, Latvia, Azerbaijan, Mongolia, Slovakia, Hungary, Moldova"
1064,"Germany, Austria, Switzerland"
3324,"Simpson College did not have more than 42 undergraduates, so George Washington Carver did not attend there."
1150,"University_College,_Oxford"
1684,"De Smet, SD"
2153,California
664,Not provided in the context.
1680,"Canada_men's_national_soccer_team, Ice_Hockey, Field_hockey, Tennis, Archery, Swimming, Sailing, Luge, Triathlon, Snowboarding, Canoe_Sprint, Biathlon, Rowing, Modern_pentathlon, Boxing, Rhythmic_gymnastics, Archery, Handball, Mountain_biking, Curling, Freestyle_skiing, Cross-country_skiing, Alpine_skiing, Bobsleigh, Speed_skating, Short_track_speed_skating, Road_running, Canoe_Slalom, Cycling, Table_tennis, Fencing, Eventing, Nordic_combined, Diving, Skeleton, Badminton, Ski_jumping, Figure_skating, Speed_skating, Dressage, Judo, Racewalking, Taekwondo, Synchronized_swimming, Water_polo, Track_and_field_athletics, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic_combined, Nordic"
1736,Abraham_Lincoln
1286,There is no politician mentioned in the context that influenced Whitman's poetry and ended their tenure prior to 1865.
1429,"""Hunt for the Wilderpeople, The Dressmaker"""
1231,"The Hunger Games (2012), Independence Day: Resurgence (2016)"
873,"Germany, France, Netherlands, United Kingdom, Italy, Spain, Austria, Belgium, Luxembourg, Finland, Norway, Sweden, Denmark-GB, Switzerland, Poland, Greece, Croatia, United Kingdom, United States of America, Canada, Israel, Italy, Australia, Russia, Republic of Ireland, Switzerland, Israel, Greece, Netherlands, Poland, Italy, United States of America, Canada, Switzerland, Israel, Greece, Netherlands, Poland, Italy, United States of America, Canada, Switzerland, Israel, Greece, Netherlands, Poland, Italy, United States of America, Canada, Switzerland, Israel, Greece, Netherlands, Poland, Italy"
1700,"Tuskegee Institute, Simpson College"
1228,"Paraguay, Bolivia"
3284,"New York, England"
680,Chelsea FC
3307,Paraguay
1348,"Malibu, Minneapolis, New York City"
2321,"Chad, Nigeria"
1720,Abraham_Lincoln
3014,New England Patriots
2960,Egypt
697,"St. John's University, University of California, Berkeley, University of Michigan, University of Southern California, University of Arizona, University of North Carolina at Chapel Hill, University of Houston, University of Texas at Austin, University of California, Irvine, University of San Francisco, University of California, Santa Cruz, University of California, San Diego, University of California, Santa Barbara, University of California, Los Angeles, University of California, Davis, University of California, Riverside, University of California, Merced"
842,Edgar Allan Poe
3294,New York
655,Cruzeiro Esporte Clube
878,Sporting CP
1261,Ukraine
1747,"Governor_General's_Award_for_English-language_poetry (not applicable to the given context, as it is a modern award)"
2377,"Chelsea (not Drogba, but the correct team is not provided in the context)"
669,United States of America
1855,"Hungary, Poland, Ukraine, Austria, Croatia, Belarus"
3325,"""Extraction, The Old Guard"""
2568,Battleship (2012)
1521,"Hungary, Ukraine, Poland, Austria, Czech Republic, Romania, Croatia"
1443,"Littleton City Hall, Denver County Building"
1918,"The Last Song, Big Fish, Bolt, Sex and the City 2"
1380,"Algeria, Iraq, Jordan, Kuwait, Lebanon, Libya, Mauritania, Morocco, Oman, Palestine, Qatar, Saudi Arabia, Sudan, Syria, Tunisia, United Arab Emirates, Yemen"
1926,"Marcel_Duchamp, Douglas_Coupland, Nico, Grace_Jones, Truman_Capote, John_Lennon, Jim_Morrison, Allen_Ginsberg, William_Blake, Jack_Kerouac, Ezra_Pound, Herman_Melville, James_Joyce, Fyodor_Dostoyevsky, William_Faulkner, Gautama_Buddha, Walt_Whitman, William_Shakespeare, Aldous_Huxley, Hunter_S._Thompson, Gustave_Flaubert, Franz_Kafka, Herman_Melville, Gore_Vidal, Edgar_Allan_Poe, Charles_Dickens, Raymond_Chandler, D._H._Lawrence, Timothy_Leary, Ray_Bradbury, Marcel_Proust, Franz_Kafka, William_S._Burroughs, Kurt_Vonnegut, Truman_Capote, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Fritz_Lang, Gustave_Flaubert, Jim_Morrison, Franz_Kafka, Gustave_Flaubert, Herman_Melville, Jack_Kerouac, Marcel_Duchamp, Marcel_Duchamp, John_Lennon, Jim_Morrison, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut, Herman_Melville, Jack_Kerouac, Allen_Ginsberg, Jim_Morrison, William_S._Burroughs, Franz_Kafka, Kurt_Vonnegut,"
1624,"The Last Song, Big Fish, Bolt, and Hannah Montana: The Movie"
3326,Colorado
1840,"Bolt, The Last Song, Big Fish, Hannah_Montana:_The_Movie"
2561,Anglicanism
1328,"Qatar, United Arab Emirates, Saudi_Arabia, Bahrain, Kuwait, Yemen-US, Syria, Jordan, Iraq, Comoros, Lebanon, Libya, Oman, Tunisia, Morocco, Somalia, Sudan, Algeria, Egypt, Syria, United_Arab_Emirates, Saudi_Arabia, Oman, Yemen-US, United_Arab_Emirates, Saudi_Arabia, Saudi_Arabia, United_Arab_Emirates, United_Arab_Emirates, Saudi_Arabia, Saudi_Arabia, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates, United_Arab_Emirates,"
1604,"Black_Mountain_College, Claremont_McKenna_College, Pomona_College, Mills_College, Corpus_Christi_College,_Oxford, Jesus_College,_Cambridge, Christ_Church,_Oxford, Christ's_College,_Cambridge, Trinity_College,_Cambridge, College, St._Stephen's_College,_Delhi are not founded before 1884. No colleges attended by Jerry Spinelli are organizations that were founded before 1884."
1413,FC Barcelona
2106,"Malibu, Minneapolis, New York City"
2969,"Djibouti, Comoros, Mauritania, Somalia"
1587,"Ruprecht_Karl_University_of_Heidelberg, Heriot-Watt_University, Lund_University, University_of_Southern_Mississippi, University_of_Rome_La_Sapienza, University_of_Bologna, Brooklyn_College, University_of_Paris, University_of_California,_Berkeley, University_of_California,_Santa_Cruz, University_of_Southern_California, University_of_Michigan, University_of_British_Columbia, University_of_Arizona, Tel_Aviv_University, University_of_New_Mexico, East_Carolina_University, University_of_Arkansas, University_of_Karachi, Arizona_State_University, Baylor_University, University_of_Montana_-_Missoula, Oral_Roberts_University, North_Carolina_Agricultural_and_Technical_State_University, Abilene_Christian_University"
1767,Bhutan
1211,"Pretty Little Liars (2010), A Cinderella Story: Once Upon a Song (2011), Scream 4 (2011), Truth or Dare (2018)"
3304,"Algeria, Benin, Chad, Côte_d'Ivoire, Mali, Niger, Nigeria, Senegal, Togo"
1609,"New York, England"
1664,"Malibu, Minneapolis"
2995,"Portugal, Estonia, Latvia, Lithuania, Slovakia, Slovenia, Czech Republic, Hungary, Poland, Cyprus, Malta, Bulgaria, Romania, Greece"
1279,Central_Time_Zone
1484,California (Cliff Robertson)
2108,Dublin
1188,"Redboxx, Lil Jon, and The Eastside Boyz"
2084,Germany
303,Not provided in the context.
1974,Elisabeth Moss plays Claire on the television show with the theme song 'Lonely Girl'.
2624,Leone (currency of San Marino) has an official Ceiba pentandra symbol.
3133,Lacey Chabert
107,English
803,Jennifer_Lopez
3353,"The actor who played Periwinkle has been in films such as ""The NeverEnding Story"" and ""Labyrinth""."
2300,Judy Garland
2379,A farmer
3112,Lung cancer
363,"The context provided does not contain information about a country that appointed Adly Mansour to a government position. Therefore, it is not possible to answer the question based on the given context."
1283,Africa
1417,Not provided in the context.
172,Massachusetts
2857,English
1267,"Pashto, Dari, and Persian"
1168,Americas
949,"Alice in Wonderland, Through the Looking-Glass"
400,Saudi_Arabia
2782,"Mary Ingalls' home was Walnut Grove, Minnesota."
2780,Barcelona FC
2357,Christopher Lee
1394,Central_Time_Zone
3319,Coteau Guidry's spouse is not specified in the context.
1775,Instrumental
1034,"Sam_Shepard, New_York, England"
437,"Belarus, Ukraine, Finland, Norway, Poland, Lithuania, Estonia"
267,Real Oviedo
493,"Katy Perry, the artist who had the concert tour named Last Girl on Earth, played in the movies ""The Smurfs"" and ""The Smurfs 2""."
1792,The context does not provide information about the country that produces Antares Barley Wine beer.
2920,New York City
282,English
2076,Spanish
575,Film
2150,Jonathan Frakes
2763,Rabat
1326,Not provided in the context.
2580,Unknown (the author's cause of death is not specified in the context)
976,"Copenhagen, Denmark"
693,Central_Time_Zone
2927,Rabat
2492,Alaska
90,Central Time Zone
446,Chile (University of Chile is one of the universities where government majors graduate)
1717,French
2909,Not provided in the context.
1697,"Walt_Whitman, T._S._Eliot, Ezra_Pound, Richard_Rorty"
1014,"John Coleman, W.E. DuMort, and Edgar Rice Burroughs (author of the Tarzan novels) were influencers of the actor who starred in the movie Tarzan and Jane Regained... Sort of 's work."
2071,Not provided in the context.
1616,"Mexico, United States, Guatemala"
2935,Presidential_system
2683,Not specified in the context.
853,"Rock, pop, and musical theatre"
305,Georgia (Atlanta Falcons)
2110,"Marlon Brando, the actor who played in Normal Love, was influenced by Stella Adler and Lee Strasberg."
1249,Liz McClarnon's residence is not provided in the context.
1433,Los_Angeles_Clippers
2659,New York Yankees
2753,Not provided in the context.
2182,"Washington D.C. (if the political appointer's birthplace is not explicitly mentioned in the context, this answer assumes the appointee is from the United States, as the Director for Multilateral Affairs is typically a U.S. government position)"
3366,Suicide
1873,Germany
3301,"United States, Guatemala, Belize"
1780,Romanticism
3188,Asia
3128,"German, Dutch, French"
210,A. Milton Glaser influenced the work of a notable person whose educational major field of study is Poster Design.
2832,Presidential_system
1254,Invention and his role as a Founding Father of the United States
857,"Billie_Holiday, death_by_drug_overdose"
1407,London (Michael Gambon)
591,"Whitney Houston, the artist who went on the I'm Your Baby Tonight World Tour, died due to drowning, with heart disease and cocaine use as contributing factors."
3247,"Robert Frost, the author of ""Poem to a Horse"", is from the United States."
1185,"John Updike lived in Shillington, Pennsylvania."
1038,"The question does not provide information about Nyhedsavisen, a Danish newspaper, which is not present in the given context."
2322,The context does not provide information about the Abasi currency or the language spoken in the country where it is used.
3389,"Jared Kushner, the Associate Director of White House Office of Public Liaison, was a real estate developer before joining the administration."
1301,"English, as it is the official language of Guyana where Janet Jagan served as a governmental office holder."
3509,Not provided in the context.
3348,"John Ritter's cause of death was aortic dissection. (Nicole Sims is a character, not a person.)"
3333,Not provided in the context.
3149,Canada
1134,United Kingdom
254,Cancer
556,Great Ayton is in England.
2954,"Author-GB, Journalist-GB"
2639,"Martial arts, acting"
1833,Pennsylvania
280,"Pittsburgh, Pennsylvania"
1333,"Galileo_Galilei, Physicist"
1986,"Javier Colon, United States"
918,Not provided in the context.
941,"Jerry Spinelli did not attend any of the colleges listed in the context. He is an American author who wrote the book ""Maniac Magee"". He did not attend any college or university with a focus on education."
1686,Johann_Wolfgang_von_Goethe /people/person/profession is not known to have held a political office.
957,Lung_cancer
1962,Boston_University
897,University_of_London (Mahatma_Gandhi)
1063,Dallas
2118,Michael Hutchence's cause of death was suicide.
1227,"Finnish, Norwegian, Swedish"
584,Monticello
2354,James Earl Jones
3502,Ontario
324,Americas
860,Monica Lewinsky
702,Los Angeles
714,Chinese_language
864,Florence
1527,"Tuareg Confederations, a form of decentralized tribal governance"
3467,"Europe, Asia"
1393,"Spanish, Mapudungun, Quechua"
2928,Place_of_death
1217,"Spain, Mexico"
2244,The context does not provide information about the government systems employed by the countries that speak the Quechuan language.
1270,"Argentina, Brazil, Chile, Paraguay, and Peru"
881,"Bolivia, Brazil, Argentina, Peru, Chile, Paraguay"
3242,"German_Language is not commonly spoken in the Federal Government of Belgium. The official languages are Dutch, French, and German in the German-speaking Community."
1544,"Drug overdose (Aretha Franklin was not the artist nominated for awards for ""I'm Every Woman"")"
1061,"Regionzealand, Denmark"
